股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
603273.SH,天元智能,25.98,9.992,20240301,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,25865029.74,3.240182,0,0.0,25865029.74,买入金额最大的前5名,日换手率达20%的证券,单日榜,88,603273
002713.SZ,东易日盛,6.50,-9.972,20240301,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,37185.0,0.008293,6664895,1.486385,-6627710.0,卖出金额最大的前5名,日跌幅偏离值达7%的证券,单日榜,2443,002713
