股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
605228.SH,神通科技,11.4,20250402,31527840.0,23183040.0,8344800.0,日涨幅偏离值达7%的证券,单日榜,1016,10.038610039,激光雷达+智能座舱+汽车零部件,0.7353196413074921,1/67,4859931000.000,11.4,11.4,11.4,11.4,0.000,5793828,605228
002427.SZ,尤夫股份,5.09,20250402,128862570.51,81819051.01,47043519.5,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,3598,9.935205184,拒海水聚酯工业丝+客户巨力索具+化纤+陕西国资,0.6349326316104387,2/67,5015821800.000,4.47,5.09,4.37,5.09,15.551,128075894,002427
001212.SZ,中旗新材,35.42,20250402,31306160.2,19553160.2,11753000.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,873,10,星空科技入主+半导体装备,0.6245786795660747,3/67,3648581800.000,35.42,35.42,35.42,35.42,0.000,315200,001212
600769.SH,祥龙电业,10.63,20250402,44168052.63,27150353.63,17017699.0,日涨幅偏离值达7%的证券,单日榜,6888,10.041407867,供水+建筑安装+国企,0.6147056981986755,4/67,3986007600.000,9.7,10.63,9.7,10.63,9.627,21291613,600769
000958.SZ,电投产融,7.38,20250402,323072542.06,195040261.99,128032280.07,日涨幅偏离值达7%的证券,单日榜,6123,9.98509687,拟置入电投核能100%股权+核电+央企,0.6037042354214607,5/67,39729463000.000,6.8,7.38,6.47,7.38,13.562,289009010,000958
002640.SZ,跨境通,3.14,20250402,95361412.0,56957713.68,38403698.32,日振幅值达15%的证券,单日榜,3233,1.948051948,,0.5972826165787058,7/67,4387129500.000,2.77,3.3,2.77,3.14,17.208,224329200,002640
002900.SZ,哈三联,12.17,20250402,38959313.36,22608971.86,16350341.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1824,10.036166365,医药+兽药+医美+原料药,0.580322647144313,8/67,2106384100.000,12.17,12.17,12.17,12.17,0.000,4961800,002900
000559.SZ,万向钱潮,7.45,20250402,191445813.0,109469224.17,81976588.83,日涨幅偏离值达7%的证券,单日榜,7583,10.044313146,机器人、低空经济布局+小米汽车+汽车零部件,0.5718026550416122,9/67,24613152000.000,6.75,7.45,6.65,7.45,11.817,169652120,000559
000837.SZ,秦川机床,14.5,20250402,357634385.16,180377513.88,177256871.28,日振幅值达15%的证券,单日榜,6423,8.128262491,,0.5043628950815283,11/67,14607348000.000,13.41,14.75,12.8,14.5,14.541,160645220,000837
603326.SH,我乐家居,7.9,20250402,29245964.7,12903379.7,16342585.0,日涨幅偏离值达7%的证券,单日榜,1894,10.027855153,智能家居+定制家具+诉讼案件获受理,0.44120205410765606,12/67,2521497700.000,7.19,7.9,7.18,7.9,10.028,16545573,603326
600571.SH,信雅达,18.24,20250402,486475295.78,189498635.0,296976660.78,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5444,10.012062726,金融科技+AI智能体+DeepSeek概念+此前因Pika大涨,0.3895339324398036,15/67,8349391100.000,16.5,18.24,16.5,18.24,10.495,99734799,600571
603188.SH,亚邦股份,4.13,20250402,37156302.0,13710143.0,23446159.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2567,10.133333333,农药+染料+实控人变更为武进国资办,0.3689856703177835,17/67,2354802100.000,4.12,4.13,3.86,4.13,7.200,37390280,603188
002058.SZ,威尔泰,11.85,20250402,21791517.5,7981324.5,13810193.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4537,10.027855153,重大资产出售+特斯拉+汽车检具,0.36625831587910296,18/67,1694965900.000,11.5,11.85,10.98,11.85,8.078,5418250,002058
605069.SH,正和生态,9.27,20250402,30674068.6,8989147.2,21684921.4,日换手率达20%的证券,单日榜,878,2.771618625,,0.29305363162681325,22/67,780175050.000,9,9.44,8.85,9.27,6.541,21503798,605069
601579.SH,会稽山,12.18,20250402,87414795.77,25475888.23,61938907.54,日涨幅偏离值达7%的证券,单日榜,2577,10.027100271,业绩增长+部分重点产品提价+黄酒,0.29143679860593014,23/67,5839864300.000,11.64,12.18,11.64,12.18,4.878,42947764,601579
603188.SH,亚邦股份,4.13,20250402,31039753.14,8575631.14,22464122.0,日涨幅偏离值达7%的证券,单日榜,2567,10.133333333,农药+染料+实控人变更为武进国资办,0.2762789736542344,24/67,2354802100.000,4.12,4.13,3.86,4.13,7.200,37390280,603188
002529.SZ,海源复材,7.38,20250402,40635226.0,9610127.6,31025098.4,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,3466,-3.149606299,,0.2364974566648159,26/67,1918800000.000,7.19,7.98,7.19,7.38,10.368,28558796,002529
002923.SZ,润都股份,17.78,20250402,169661090.33,40094289.84,129566800.49,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1755,10.024752475,新型烟草+原料药+合成生物,0.23631988785415936,27/67,4588748300.000,16.51,17.78,15.92,17.78,11.510,36504331,002923
