股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600844.SH,丹化科技,3.39,20240103,30461915.0,21190946.0,9270969.0,日涨幅偏离值达7%的证券,单日榜,7252,10.065,可降解塑料+煤化工+乙二醇+国企改革,0.6956537696333274,1/63,2789056800.000,3.08,3.39,3.08,3.39,10.065,24966200.00,600844
000820.SZ,神雾节能,4.75,20240103,55929789.0,36716821.0,19212968.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6188,9.954,固废处理+节能环保+氢能源,0.656480592122384,3/63,1366370400.000,4.28,4.75,4.15,4.75,13.889,42039349.00,000820
600272.SH,开开实业,12.85,20240103,52279560.0,34236135.0,18043425.0,日涨幅偏离值达7%的证券,单日榜,5548,10.017,中医药+SPD+老字号+上海国资,0.6548665482264961,4/63,2056000000.000,11.69,12.85,11.60,12.85,10.702,15854003.00,600272
000993.SZ,闽东电力,11.45,20240103,88826305.71,54479260.01,34347045.7,日涨幅偏离值达7%的证券,单日榜,5684,9.990,电力+航运+光伏+国企改革,0.6133234921180198,5/63,5035109700.000,10.26,11.45,10.22,11.45,11.816,54952572.00,000993
002750.SZ,龙津药业,11.03,20240103,73772307.52,44902098.3,28870209.22,日涨幅偏离值达7%的证券,单日榜,2140,9.970,中药+创新药+工业大麻,0.6086579071398416,6/63,4398060300.000,10.10,11.03,9.99,11.03,10.369,46204733.00,002750
600088.SH,中视传媒,15.53,20240103,72892182.0,40472484.0,32419698.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6441,9.986,中字头+影视传媒+虚拟数字人+股权划转,0.555237652235462,7/63,6176380400.000,15.39,15.53,14.69,15.53,5.949,11044780.00,600088
600792.SH,云煤能源,5.64,20240103,162428238.32,81425048.25,81003190.07,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6531,9.942,焦炭+煤化工+云南国资,0.5012985986438174,8/63,5583169100.000,5.21,5.64,5.15,5.64,9.552,112428761.00,600792
603332.SH,苏州龙杰,13.87,20240103,63696179.06,30091595.95,33604583.11,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1205,9.992,龙字辈+涤纶+军工,0.4724238783876591,9/63,3000735400.000,13.44,13.87,13.30,13.87,4.520,11542324.00,603332
603211.SH,晋拓股份,19.81,20240103,56912622.28,24446356.28,32466266.0,日换手率达20%的证券,单日榜,353,5.936,,0.4295419065339894,11/63,1346129100.000,18.75,20.57,18.09,19.81,13.262,31316085.00,603211
000698.SZ,沈阳化工,5.10,20240103,127925801.0,53825620.61,74100180.39,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6521,9.914,化工+PVC糊树脂+国企改革,0.4207565650497666,12/63,4007123400.000,5.03,5.10,4.67,5.10,9.267,71367430.00,000698
002584.SZ,西陇科学,11.12,20240103,216772877.11,84665924.21,132106952.9,日换手率达20%的证券,单日榜,3062,3.250,,0.39057434370369504,14/63,4809308800.000,10.86,11.85,10.83,11.12,9.471,214993080.00,002584
605488.SH,福莱新材,18.67,20240103,40239179.2,14277090.09,25962089.11,日涨幅偏离值达7%的证券,单日榜,645,10.018,功能性涂布复合材料+华为+传感器+拟增资,0.3548056986709112,15/63,971437760.000,17.49,18.67,17.10,18.67,9.252,9819232.00,605488
600805.SH,悦达投资,5.58,20240103,41168522.0,14004169.0,27164353.0,日涨幅偏离值达7%的证券,单日榜,7296,10.059,光伏+氢能源+农机+智能制造+国企改革,0.34016691199164256,16/63,4744536600.000,5.03,5.58,4.93,5.58,12.821,61170203.00,600805
001332.SZ,锡装股份,39.75,20240103,39432601.5,13175152.7,26257448.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,313,9.989,核电+压力容器,0.3341182726683655,17/63,1073250000.000,38.88,39.75,36.70,39.75,8.439,5546910.00,001332
002771.SZ,真视通,30.13,20240103,157714917.2,45847287.6,111867629.6,日涨幅偏离值达7%的证券,单日榜,2074,10.004,华为算力+虚拟现实+军工+工业互联网,0.290697217574293,18/63,5146908400.000,26.98,30.13,26.31,30.13,13.947,48866270.00,002771
002862.SZ,实丰文化,21.78,20240103,73511467.5,19428378.38,54083089.12,日振幅值达15%的证券;日换手率达20%的证券,单日榜,1640,4.561,,0.2642904439365191,20/63,1964056900.000,20.41,22.91,19.44,21.78,16.659,35730226.00,002862
001217.SZ,华尔泰,17.08,20240103,65589481.99,7219082.99,58370399.0,日涨幅偏离值达7%的证券,单日榜,549,9.981,烟花禁燃令或修改+化工,0.11006464407053324,25/63,2270423900.000,15.68,17.08,15.55,17.08,9.852,32985741.00,001217
603099.SH,长白山,18.13,20240103,83291883.3,3524871.9,79767011.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2279,10.012,旅游+国企改革,0.04231951254246643,27/63,4834727100.000,16.63,18.13,16.63,18.13,9.102,30923101.00,603099
603333.SH,尚纬股份,6.91,20240103,79334168.92,2541653.12,76792515.8,日涨幅偏离值达7%的证券,单日榜,2839,10.032,核电+特种电缆+光伏+动力储能电池,0.03203730693344736,28/63,4294755600.000,6.60,6.91,6.31,6.91,9.554,167789470.00,603333
