股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
600280.SH,中央商场,3.39,10.065,20240227,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,3,3353049,3.588881,0,0,3353049,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,5676,600280
603895.SH,天永智能,22.02,9.990,20240227,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,5,3997321,2.134474,0,0,3997321,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1478,603895
