股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600703.SH,三安光电,16.13,20260305,954643554.0,889206575.0,65436979.0,日涨幅偏离值达7%的证券,单日榜,7220,10.027285129604358,Micro LED+光芯片+碳化硅+商业航天,0.9314540189101826,1/70,80472872000.000,15.98,16.13,15.97,16.13,1.091,79449015,600703
002195.SZ,岩山科技,10.69,20260305,1449671161.25,1052935974.4,396735186.85,日涨幅偏离值达7%的证券,单日榜,4427,9.979423868312745,脑机接口+AI大模型+人形机器人,0.7263274613893062,2/70,59877488000.000,9.94,10.69,9.9,10.69,8.128,773609670,002195
002471.SZ,中超控股,9.04,20260305,488871140.44,354368562.03,134502578.41,日涨幅偏离值达7%的证券,单日榜,3755,9.975669099756672,电网设备+商业航天+高温合金,0.7248711014339212,3/70,12136866800.000,8.37,9.04,8.34,9.04,8.516,228453720,002471
000533.SZ,顺钠股份,13.53,20260305,346093718.11,240078710.94,106015007.17,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7810,9.999999999999988,算力基建+干式变压器+北美出口,0.6936812151663934,4/70,9266729500.000,13.53,13.53,13.53,13.53,0.000,7988989,000533
600800.SH,渤海化学,4.81,20260305,131974687.64,82809177.69,49165509.95,日涨幅偏离值达7%的证券,单日榜,7837,10.068649885583513,丙烯酸酯投产+芯片概念+天津国资+新材料,0.6274625776413014,6/70,5337802300.000,4.37,4.81,4.35,4.81,10.526,133623884,600800
000815.SZ,美利云,14.83,20260305,242592243.19,143051351.17,99540892.02,日涨幅偏离值达7%的证券,单日榜,6724,10.014836795252224,东数西算+数据中心+扭亏为盈+央企,0.5896781747385103,7/70,10310750800.000,13.8,14.83,13.55,14.83,9.496,107182207,000815
603727.SH,博迈科,19.64,20260305,68002674.3,40020569.85,27982104.45,日振幅值达15%的证券,单日榜,2253,0.05094243504840328,,0.5885146468423522,8/70,5532966600.000,18.94,21.13,18.15,19.64,15.181,29113253,603727
002877.SZ,智能自控,10.89,20260305,169918618.0,97991202.2,71927415.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2125,10.000000000000002,智能控制阀+国产化替代+新能源+新型工业化,0.5766949105012142,9/70,2619204600.000,10.89,10.89,10.61,10.89,2.828,36749915,002877
002498.SZ,汉缆股份,8.94,20260305,444430049.38,164667329.8,279762719.58,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3721,9.963099630996293,特高压+海上风电+电网设备,0.3705134925726071,14/70,29741556000.000,8.92,8.94,8.9,8.94,0.492,64461244,002498
601179.SH,中国西电,18.11,20260305,836187309.99,289748631.2,546438678.79,日涨幅偏离值达7%的证券,单日榜,3906,10.024301336573503,电网设备+特高压中标+央企,0.3465116341020113,16/70,92829729000.000,16.9,18.11,16.68,18.11,8.688,324703953,601179
600468.SH,百利电气,8.55,20260305,195146904.05,64358523.09,130788380.96,日涨幅偏离值达7%的证券,单日榜,5997,10.038610038610054,电网设备+可控核聚变+天津国资,0.3297952555450751,18/70,9300137000.000,8.51,8.55,7.92,8.55,8.108,128178378,600468
002339.SZ,积成电子,12.69,20260305,253703467.75,81933070.89,171770396.86,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3910,9.965337954939345,电网设备+中标+特高压,0.32294817101489937,19/70,6075890800.000,12.0,12.69,11.91,12.69,6.759,119162593,002339
605268.SH,王力安防,12.67,20260305,74371134.87,23242795.87,51128339.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1218,9.982638888888891,安全门锁+数据要素+智能制造+华为概念,0.31252442107584044,20/70,5581040000.000,12.67,12.67,12.67,12.67,0.000,3726565,605268
600026.SH,中远海能,24.98,20260305,1004396756.38,281067582.01,723329174.37,日振幅值达15%的证券,单日榜,5776,5.002101723413205,,0.2798372059892056,23/70,86799914000.000,23.07,26.04,22.41,24.98,15.259,221033448,600026
600516.SH,方大炭素,6.88,20260305,537404341.64,138140148.74,399264192.9,日涨幅偏离值达7%的证券,单日榜,5705,10.079999999999998,核电石墨+固态电池+炭素龙头,0.25705067495070266,24/70,27698676000.000,6.3,6.88,6.28,6.88,9.600,424966870,600516
002339.SZ,积成电子,12.69,20260305,197903190.75,45878818.89,152024371.86,日涨幅偏离值达7%的证券,单日榜,3910,9.965337954939345,电网设备+中标+特高压,0.23182455379386044,26/70,6075890800.000,12.0,12.69,11.91,12.69,6.759,119162593,002339
600722.SH,金牛化工,12.3,20260305,201683303.5,30071475.66,171611827.84,日振幅值达15%的证券;日换手率达20%的证券,单日榜,7199,2.67111853088481,,0.1491024548792161,32/70,8367932000.000,11.1,13.17,11.1,12.3,17.279,183786202,600722
600545.SH,卓郎智能,3.77,20260305,85371795.35,12022264.98,73349530.37,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5403,9.912536443148683,玻璃纤维纱线+AI智慧工厂+纺织机械+回购注销,0.14082244529018215,33/70,6740429100.000,3.77,3.77,3.77,3.77,0.000,18758511,600545
600108.SH,亚盛集团,5.02,20260305,291150550.5,27782014.26,263368536.24,日换手率达20%的证券,单日榜,6919,-5.103969754253317,,0.09542147254157433,36/70,9773513900.000,5.66,5.66,4.9,5.02,14.367,557699622,600108
