股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600821.SH,金开新能,6.51,20260212,305396301.0,305396301.0,0.0,当日融资买入数量达到当日该证券总交易量的50％以上,单日榜,7789,9.966216216216214,算力租赁+回购贷款+天津国资,1.0,1/77,13002185100.000,6.44,6.51,6.44,6.51,1.182,74711335,600821
001896.SZ,豫能控股,8.29,20260212,102024674.85,82275695.85,19748979.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6802,9.946949602122004,参股算力+绿电储备+火电+河南国资,0.8064293855478041,2/77,12648727200.000,8.29,8.29,8.29,8.29,0.000,5343497,001896
600589.SH,大位科技,13.86,20260212,294256396.98,209438378.1,84818018.88,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5991,9.999999999999998,算力租赁+东数西算+IDC,0.7117547154437396,3/77,20491593000.000,13.86,13.86,13.86,13.86,0.000,24905393,600589
002131.SZ,利欧股份,9.08,20260212,2097794740.03,1290234836.6,807559903.43,日涨幅偏离值达7%的证券,单日榜,4571,10.06060606060606,MSCI纳入+液冷泵+AI营销,0.6150434129611502,4/77,53115492000.000,8.2,9.08,8.19,9.08,10.788,1266464290,002131
002837.SZ,英维克,109.45,20260212,1589356007.36,933723833.33,655632174.03,日涨幅偏离值达7%的证券,单日榜,2217,10.000000000000002,液冷服务器+英伟达+储能温控,0.5874856413579499,6/77,93053839000.000,105.11,109.45,105.11,109.45,4.362,80493174,002837
603138.SH,海量数据,22.62,20260212,192822049.55,100554091.98,92267957.57,日涨幅偏离值达7%的证券,单日榜,2176,10.0194552529183,国产数据库+向量数据库+信创,0.5214864804863807,10/77,6522315300.000,22.62,22.62,21.34,22.62,6.226,47814273,603138
605033.SH,美邦股份,26.06,20260212,66795007.58,33492980.58,33302027.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1068,10.004221190375675,农药制剂+原药一体化+西部大开发,0.5014294000922995,11/77,3523312000.000,26.06,26.06,26.06,26.06,0.000,2156993,605033
603138.SH,海量数据,22.62,20260212,291587237.34,143003835.9,148583401.44,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2176,10.0194552529183,国产数据库+向量数据库+信创,0.4904324249735697,13/77,6522315300.000,22.62,22.62,21.34,22.62,6.226,47814273,603138
600960.SH,渤海汽车,5.67,20260212,138803646.12,59143352.65,79660293.47,日涨幅偏离值达7%的证券,单日榜,5313,10.097087378640767,活塞+人形机器人+重组审核+北京国资,0.426093653180182,15/77,5389423000.000,5.16,5.67,5.06,5.67,11.845,70217971,600960
600490.SH,鹏欣资源,9.86,20260212,321903300.84,135761172.67,186142128.17,日涨幅偏离值达7%的证券,单日榜,5503,10.04464285714284,黄金+铜+预增,0.4217452021017928,16/77,19647247000.000,9.06,9.86,9.01,9.86,9.487,118205715,600490
002323.SZ,雅博股份,2.62,20260212,184844215.34,77887798.95,106956416.39,日振幅值达15%的证券,单日榜,3925,10.084033613445387,光伏建筑一体化+光伏设备+枣庄国资,0.421369956353431,17/77,5555400600.000,2.36,2.62,2.21,2.62,17.227,339042860,002323
002080.SZ,中材科技,49.87,20260212,1772753887.67,724804533.61,1047949354.06,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4677,9.991177767975284,AI纤维布+风电叶片+央企背景,0.4088579574701365,18/77,83688023000.000,47.8,49.87,46.7,49.87,6.992,129663486,002080
002378.SZ,章源钨业,30.4,20260212,1039619648.34,408874551.53,630745096.81,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3858,9.985528219971048,钨价上涨+钨产业链+商业航天+业绩预增,0.3932924432342784,20/77,36331690000.000,28.38,30.4,28.0,30.4,8.683,105311446,002378
002323.SZ,雅博股份,2.62,20260212,182309567.64,70368128.89,111941438.75,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3925,10.084033613445387,光伏建筑一体化+光伏设备+枣庄国资,0.3859815466676624,21/77,5555400600.000,2.36,2.62,2.21,2.62,17.227,339042860,002323
603466.SH,风语筑,10.62,20260212,135796378.53,51019952.84,84776425.69,日换手率达20%的证券,单日榜,2022,-5.851063829787235,,0.37570923018929203,23/77,6316627500.000,11.01,11.58,10.51,10.62,9.486,128796558,603466
002080.SZ,中材科技,49.87,20260212,1553930609.13,551652721.57,1002277887.56,日涨幅偏离值达7%的证券,单日榜,4677,9.991177767975284,AI纤维布+风电叶片+央企背景,0.35500473337020766,24/77,83688023000.000,47.8,49.87,46.7,49.87,6.992,129663486,002080
