股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002218.SZ,拓日新能,7.25,20260324,587410691.86,445294091.23,142116600.63,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4391,10.015174506828531,太空光伏+钙钛矿+回购注销,0.7580626253499124,1/67,10094887300.000,7.05,7.25,6.89,7.25,5.463,184115920,002218
002498.SZ,汉缆股份,8.8,20260324,597896291.8,380532564.02,217363727.78,日涨幅偏离值达7%的证券,单日榜,3734,10.000000000000009,特高压+海上风电+柔性直流输电,0.6364524571215948,3/67,29275805000.000,8.2,8.8,8.19,8.8,7.625,302708730,002498
000677.SZ,恒天海龙,4.93,20260324,132401698.2,80355631.87,52046066.33,日振幅值达15%的证券,单日榜,7084,10.04464285714284,军工+帘子布+低空经济+减持完毕,0.6069078641923341,5/67,4259411300.000,4.56,4.93,4.27,4.93,14.732,98799838,000677
600666.SH,奥瑞德,4.8,20260324,376192882.88,213789487.15,162403395.73,日涨幅偏离值达7%的证券,单日榜,7954,10.091743119266043,算力租赁+年报预增+蓝宝石,0.5682975326734071,7/67,11614814100.000,4.42,4.8,4.4,4.8,9.174,380842138,600666
600698.SH,湖南天雁,7.44,20260324,38203132.0,13654289.0,24548843.0,日涨幅偏离值达7%的证券,单日榜,7850,10.059171597633144,兵装重组+涡轮增压+央企,0.3574128163104533,13/67,6178561000.000,6.88,7.44,6.81,7.44,9.320,24431896,600698
605299.SH,舒华体育,16.13,20260324,79633938.0,28297245.0,51336693.0,日振幅值达15%的证券,单日榜,1276,10.027285129604358,足球概念+体育产业+健身器材+外销,0.3553415253682419,14/67,6600823800.000,14.92,16.13,13.78,16.13,16.030,48025400,605299
600186.SH,莲花控股,6.77,20260324,265520408.15,90146401.01,175374007.14,日涨幅偏离值达7%的证券,单日榜,6682,10.081300813008117,算力租赁+调味品,0.33950837014032365,15/67,12052551700.000,6.28,6.77,6.13,6.77,10.407,198964052,600186
000601.SZ,韶能股份,8.06,20260324,405734974.98,118978073.24,286756901.74,日涨幅偏离值达7%的证券,单日榜,7165,9.959072305593457,算电协同+储能+生物质发电,0.2932408606033158,17/67,8459186900.000,7.5,8.06,7.33,8.06,9.959,285864450,000601
000537.SZ,绿发电力,11.95,20260324,320053209.8,73727072.69,246326137.11,日涨幅偏离值达7%的证券,单日榜,7839,10.036832412523019,,0.2303587979513524,20/67,24565829000.000,11.04,11.95,10.72,11.95,11.326,178717130,000537
600510.SH,黑牡丹,8.42,20260324,28305029.7,6431504.7,21873525.0,日涨幅偏离值达7%的证券,单日榜,5771,10.065359477124177,新型城镇化+国企改革+牛仔布,0.2272212666146752,21/67,8689654300.000,7.75,8.42,7.64,8.42,10.196,14334470,600510
