股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
605277.SH,新亚电子,18.13,20250123,51532657.61,45556864.57,5975793.04,日涨幅偏离值达7%的证券,单日榜,983,10.012135922,铜缆高速连接+消费电子+新能源,0.8840387180256664,1/63,5692500300.000,18.13,18.13,18.13,18.13,0.000,3568019,605277
605277.SH,新亚电子,18.13,20250123,109155222.0,92279157.96,16876064.04,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,983,10.012135922,铜缆高速连接+消费电子+新能源,0.8453938920118728,2/63,5692500300.000,18.13,18.13,18.13,18.13,0.000,3568019,605277
603089.SH,正裕工业,10.63,20250123,45510980.0,37950533.0,7560447.0,日涨幅偏离值达7%的证券,单日榜,1942,10.041407867,汽车零部件+外销,0.8338764183939787,3/63,2378270500.000,9.74,10.63,9.74,10.63,9.213,10358016,603089
603729.SH,龙韵股份,15.37,20250123,23275023.0,15468305.0,7806718.0,日涨幅偏离值达7%的证券,单日榜,2396,10.021474588,年报预增+营销+抖音概念+MCN机构,0.6645881724800015,5/63,1434605100.000,14.33,15.37,14.33,15.37,7.445,4176620,603729
001356.SZ,富岭股份,23.28,20250123,167796355.47,109457337.32,58339018.15,无价格涨跌幅限制的证券,单日榜,1,339.245283019,,0.6523224954046732,6/63,2827822200.000,22.22,30,22.22,23.28,146.793,97678702,001356
000586.SZ,汇源通信,11.37,20250123,39754127.28,23651434.28,16102693.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7057,9.96131528,电力光缆+光模块+显芯科技注入猜测（公司已澄清）,0.5949428624961629,7/63,2199412800.000,11.37,11.37,11.37,11.37,0.000,4627450,000586
605398.SH,新炬网络,23.07,20250123,140205330.35,74786995.32,65418335.03,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,972,10.014306152,数据中心+智慧运维+华为鲲鹏+信创,0.5334104996814766,9/63,3753866900.000,22.85,23.07,21.4,23.07,7.964,18684754,605398
605398.SH,新炬网络,23.07,20250123,114210809.01,60794336.58,53416472.43,日涨幅偏离值达7%的证券,单日榜,972,10.014306152,数据中心+智慧运维+华为鲲鹏+信创,0.5322993253175976,10/63,3753866900.000,22.85,23.07,21.4,23.07,7.964,18684754,605398
002582.SZ,好想你,10.89,20250123,266566678.0,139219738.92,127346939.08,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,3327,10,红枣+间接参投蜜雪冰城+微信小店,0.5222698499472616,11/63,3747462700.000,9.62,10.89,9.38,10.89,15.253,150718140,002582
002453.SZ,华软科技,5.7,20250123,95528599.0,49770889.0,45757710.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3528,10.038610039,光刻胶+精细化工+保健品,0.5210051180589386,12/63,3482006200.000,5.38,5.7,5.19,5.7,9.846,52743226,002453
