股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
601218.SH,吉鑫科技,3.25,20240726,59413571.0,40701699.0,18711872.0,日涨幅偏离值达7%的证券,单日榜,0.6850572742042387,2/64,风电设备+风电运营+海上风电,10.170,3216,3172010500.000,2.92,3.25,2.87,3.25,12.881,104072185.00,601218
000338.SZ,潍柴动力,14.14,20240726,575944966.0,317018552.67,258926413.33,日涨幅偏离值达7%的证券,单日榜,0.5504320228228196,5/64,以旧换新补贴政策加强+半年报预增+内燃机+国企,10.039,4193,70298879000.000,13.50,14.14,13.40,14.14,5.759,149337640.00,000338
600316.SH,洪都航空,18.83,20240726,229411126.34,120359636.24,109051490.1,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5246460281164408,6/64,中航系+教练机+C919+低空经济+军工,9.988,5725,13503266000.000,17.00,18.83,16.88,18.83,11.390,27167162.00,600316
000957.SZ,中通客车,11.19,20240726,219772915.0,111070330.63,108702584.37,日涨幅偏离值达7%的证券,单日榜,0.505386801781284,7/64,客车+车联网+无人驾驶+外销+国企,10.030,5946,6634595000.000,10.50,11.19,10.48,11.19,6.981,106694227.00,000957
600676.SH,交运股份,4.08,20240726,55416920.0,25585618.0,29831302.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.46169325180829246,8/64,参股上海大众交运出租+物流+汽车零部件+上海国资,9.973,7499,4196251200.000,3.81,4.08,3.71,4.08,9.973,69860677.00,600676
603335.SH,迪生力,4.24,20240726,15067766.0,5997559.44,9070206.56,日涨幅偏离值达7%的证券,单日榜,0.39803906166315567,11/64,汽车零部件+动力电池回收+一体化压铸,10.130,1728,1815333100.000,4.20,4.24,4.12,4.24,3.117,9573594.00,603335
001316.SZ,润贝航科,32.89,20240726,44713929.0,17401209.0,27312720.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.38916752316710973,12/64,商业航天+服务型航材分销商+大飞机+航空化学品,10.000,509,934651580.000,29.71,32.89,29.31,32.89,11.973,5417267.00,001316
002232.SZ,启明信息,19.48,20240726,106812672.0,35497932.0,71314740.0,日涨幅偏离值达7%的证券,单日榜,0.33233820796094304,15/64,控股股东变更+车路协同+卫星导航+IT服务,9.994,3944,7958523900.000,18.30,19.48,18.30,19.48,6.663,44874475.00,002232
001239.SZ,永达股份,15.09,20240726,25070591.67,6106862.54,18963729.13,日换手率达20%的证券,单日榜,0.24358669393940152,17/64,,-0.789,151,736341930.000,15.10,15.59,14.91,15.09,4.471,12254935.00,001239
002357.SZ,富临运业,6.78,20240726,66620439.5,9351393.5,57269046.0,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.14036823488683228,21/64,网约车+车联网+汽车客运服务+卫星导航,10.065,3511,2125379400.000,6.78,6.78,6.39,6.78,6.331,90218253.00,002357
600841.SH,动力新科,5.03,20240726,61117081.25,8377561.78,52739519.47,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1370739833882365,22/64,无人驾驶+换电+柴油机+上海国资,10.066,7387,4628324900.000,4.84,5.03,4.46,5.03,12.473,95560739.00,600841
600243.SH,青海华鼎,3.27,20240726,13273344.0,1384996.0,11888348.0,日涨幅偏离值达7%的证券,单日榜,0.10434416526837548,24/64,工业母机+减速器+医疗器械,10.101,5744,1435039500.000,3.01,3.27,2.94,3.27,11.111,44658121.00,600243
600501.SH,航天晨光,14.33,20240726,71847410.45,5650736.76,66196673.69,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0786491360594333,26/64,商业航天+无人驾驶+航空设备+央企改革,9.977,5611,6084495800.000,13.00,14.33,12.88,14.33,11.128,28093808.00,600501
600841.SH,动力新科,5.03,20240726,44234489.24,2867464.24,41367025.0,日涨幅偏离值达7%的证券,单日榜,0.06482417428722186,27/64,无人驾驶+换电+柴油机+上海国资,10.066,7387,4628324900.000,4.84,5.03,4.46,5.03,12.473,95560739.00,600841
600187.SH,国中水务,2.51,20240726,80905529.4,5211105.41,75694423.99,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.06440975602836856,28/64,拟控股北京汇源+污水处理+环保,10.088,6229,4050590600.000,2.47,2.51,2.33,2.51,7.895,373932830.00,600187
