股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000793.SZ,华闻集团,0.95,20240605,129736610.08,94688502.93,35048107.15,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7298518349725021,1/67,面值退市博弈+传媒+车联网,10.465,6511,1862958200.000,0.83,0.95,0.82,0.95,15.116,183326730.00,000793
600653.SH,申华控股,1.72,20240605,97338578.31,67810935.31,29527643.0,日振幅值达15%的证券,单日榜,0.6966501513309394,2/67,,1.775,8171,3347774100.000,1.86,1.86,1.52,1.72,20.118,197522860.00,600653
002869.SZ,金溢科技,23.82,20240605,218208034.06,135724169.56,82483864.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6219943740599411,3/67,车路协同+智慧交通+无人驾驶+华为鸿蒙,10.023,1716,3767326600.000,23.82,23.82,22.65,23.82,5.404,28523775.00,002869
000793.SZ,华闻集团,0.95,20240605,37076373.6,22977238.85,14099134.75,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,0.6197272445760446,4/67,面值退市博弈+传媒+车联网,10.465,6511,1862958200.000,0.83,0.95,0.82,0.95,15.116,183326730.00,000793
000519.SZ,中兵红箭,14.96,20240605,231137018.75,136321362.02,94815656.73,日涨幅偏离值达7%的证券,单日榜,0.5897859319862843,5/67,军工+超硬材料+商业航天+中字头,10.000,7449,20832682000.000,13.77,14.96,13.74,14.96,8.971,102314228.00,000519
002269.SZ,美邦服饰,1.23,20240605,33891496.5,19807232.7,14084263.8,日振幅值达15%的证券,单日榜,0.58443074946543,6/67,,3.361,3830,3090375000.000,1.07,1.30,1.07,1.23,19.328,170183420.00,002269
002655.SZ,共达电声,11.61,20240605,83832546.0,47259108.0,36573438.0,日涨幅偏离值达7%的证券,单日榜,0.5637322287694805,7/67,电声元器件+汽车电子+封测+华为,10.047,2989,4178347000.000,10.52,11.61,10.44,11.61,11.090,31984852.00,002655
603528.SH,多伦科技,6.79,20240605,47151968.0,19910581.08,27241386.92,日涨幅偏离值达7%的证券,单日榜,0.42226405226606867,11/67,新能源车检+智慧驾培+智能交通+无人驾驶+充电桩,10.049,1967,4793265600.000,6.33,6.79,6.30,6.79,7.942,29158319.00,603528
002869.SZ,金溢科技,23.82,20240605,130933318.56,54487801.06,76445517.5,日涨幅偏离值达7%的证券,单日榜,0.41614924038628903,12/67,车路协同+智慧交通+无人驾驶+华为鸿蒙,10.023,1716,3767326600.000,23.82,23.82,22.65,23.82,5.404,28523775.00,002869
000692.SZ,惠天热电,3.67,20240605,33399199.86,13873537.86,19525662.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4153853361204444,13/67,撤销退市风险警示+供热,9.880,6615,1955482000.000,3.56,3.67,3.42,3.67,7.485,31888858.00,000692
600101.SH,明星电力,14.73,20240605,188714185.14,73640605.76,115073579.38,日换手率达20%的证券,单日榜,0.3902229485577292,15/67,,2.863,6531,6207703200.000,14.25,15.40,14.20,14.73,8.380,132885591.00,600101
603838.SH,四通股份,5.83,20240605,29652032.0,7801616.5,21850415.5,日涨幅偏离值达7%的证券,单日榜,0.2631056279718031,18/67,陶瓷+家居+外销高占比,10.000,2171,1865693300.000,5.25,5.83,5.25,5.83,10.943,21015450.00,603838
001339.SZ,智微智能,28.80,20240605,53490705.6,9098077.13,44392628.47,日换手率达20%的证券,单日榜,0.17008706518165653,25/67,,1.659,437,2061290200.000,27.99,29.80,27.95,28.80,6.530,15922437.00,001339
002811.SZ,郑中设计,8.20,20240605,22226244.9,3454191.61,18772053.29,日振幅值达15%的证券,单日榜,0.15541048996540122,26/67,,-1.442,1877,2026966600.000,8.40,9.10,7.90,8.20,14.423,28430493.00,002811
600435.SH,北方导航,10.59,20240605,88216128.0,8750915.29,79465212.71,日涨幅偏离值达7%的证券,单日榜,0.09919858747371,29/67,卫星导航+军工信息化+中兵系,9.969,5084,15895435000.000,9.80,10.59,9.80,10.59,8.204,57769299.00,600435
603679.SH,华体科技,12.40,20240605,20931137.0,1603594.0,19327543.0,日涨幅偏离值达7%的证券,单日榜,0.07661284716640095,31/67,车联网+智慧灯杆+卫星导航,10.027,1691,2023458200.000,11.60,12.40,11.34,12.40,9.406,17914900.00,603679
002717.SZ,岭南股份,1.14,20240605,20298098.47,1550511.55,18747586.92,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,0.07638703459299949,32/67,,9.615,2506,1665211100.000,0.99,1.14,0.98,1.14,15.385,149295880.00,002717
600306.SH,退市商城,0.33,20240605,1955796.0,81070.52,1874725.48,退市整理证券,单日榜,0.041451419268676286,33/67,,-2.941,5682,123522705.000,0.35,0.36,0.33,0.33,8.824,11753920.00,600306
002775.SZ,文科股份,1.92,20240605,27160404.84,127842.76,27032562.08,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.0047069534034235696,37/67,,-7.246,2173,860661220.000,1.86,2.05,1.86,1.92,9.179,27537576.00,002775
