股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603773.SH,沃格光电,31.08,20240520,54423411.0,34187223.0,20236188.0,日涨幅偏离值达7%的证券,单日榜,0.6281712662221778,3/70,玻璃基板+先进封装+面板+华为,10.018,1478,4860359300.000,31.08,31.08,31.08,31.08,0.000,1868175.00,603773
603773.SH,沃格光电,31.08,20240520,66875834.4,36943685.4,29932149.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5524220479856922,4/70,玻璃基板+先进封装+面板+华为,10.018,1478,4860359300.000,31.08,31.08,31.08,31.08,0.000,1868175.00,603773
600326.SH,西藏天路,4.93,20240520,90903053.08,43330307.4,47572745.68,日涨幅偏离值达7%的证券,单日榜,0.4766650396424727,5/70,大基建+金属铜+水泥+西藏国资,10.045,5656,6053605500.000,4.50,4.93,4.43,4.93,11.161,112573799.00,600326
002146.SZ,荣盛发展,2.19,20240520,160930934.8,72954978.8,87975956.0,日振幅值达15%的证券,单日榜,0.4533309825775025,6/70,,8.416,4078,8541594300.000,2.00,2.22,1.93,2.19,14.356,755960630.00,002146
001267.SZ,汇绿生态,5.04,20240520,89197454.77,38913041.72,50284413.05,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.43625731048424177,7/70,拟收购+园林工程,10.044,606,1830983000.000,5.04,5.04,5.04,5.04,0.000,11333976.00,001267
600266.SH,城建发展,5.04,20240520,548184010.16,215334436.64,332849573.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3928141511773569,9/70,,7.006,6122,10859658700.000,4.84,5.18,4.71,5.04,9.979,272269710.00,600266
603389.SH,亚振家居,6.89,20240520,52385232.0,16764805.2,35620426.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3200292250304437,10/70,股权转让+智能家居+培育钻石+新零售,10.064,1802,1810361300.000,6.89,6.89,6.89,6.89,0.000,18101155.00,603389
002706.SZ,良信股份,8.72,20240520,156912706.04,47647644.86,109265061.18,日涨幅偏离值达7%的证券,单日榜,0.3036570209161629,11/70,电网设备+数据中心,9.962,2510,7943902300.000,8.16,8.72,8.12,8.72,7.566,111672615.00,002706
001316.SZ,润贝航科,37.91,20240520,46490253.09,13744143.64,32746109.45,日换手率达20%的证券,单日榜,0.29563494983330924,12/70,,7.151,461,1077304580.000,35.00,38.92,34.88,37.91,11.419,7478009.00,001316
603389.SH,亚振家居,6.89,20240520,48673027.0,13373352.2,35299674.8,日涨幅偏离值达7%的证券,单日榜,0.27475899947623966,14/70,股权转让+智能家居+培育钻石+新零售,10.064,1802,1810361300.000,6.89,6.89,6.89,6.89,0.000,18101155.00,603389
600979.SH,广安爱众,4.17,20240520,52025979.06,13850549.56,38175429.5,日涨幅偏离值达7%的证券,单日榜,0.266223717655108,15/70,“丝绸云谷”算力项目+电力+国企改革,10.026,4785,5138523300.000,3.81,4.17,3.81,4.17,9.499,96392665.00,600979
605388.SH,均瑶健康,10.09,20240520,27778504.0,5625551.0,22152953.0,日涨幅偏离值达7%的证券,单日榜,0.20251454145982808,16/70,乳酸菌+益生菌+出海,10.033,908,4338700000.000,9.50,10.09,9.50,10.09,6.434,11412694.00,605388
603737.SH,三棵树,50.70,20240520,247526573.02,48628010.33,198898562.69,日振幅值达15%的证券,单日榜,0.19645571680124574,18/70,,2.445,1932,26719533000.000,48.12,54.11,46.65,50.70,15.074,15916020.00,603737
000697.SZ,炼石航空,9.05,20240520,156483200.29,19805954.04,136677246.25,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.12656920361607463,22/70,摘帽+航空精密零部件+四川国资,9.964,6585,5262139700.000,8.25,9.05,8.18,9.05,10.571,80448256.00,000697
600101.SH,明星电力,13.27,20240520,103535584.6,10128254.82,93407329.78,日换手率达20%的证券,单日榜,0.09782390140674399,23/70,,9.579,6519,5592411500.000,12.05,13.32,11.80,13.27,12.552,116028420.00,600101
600714.SH,金瑞矿业,9.26,20240520,34349745.16,3299805.0,31049940.16,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.09606490483785587,24/70,玻璃基板原材料上游+锶盐+小金属,9.976,6779,2668512300.000,9.26,9.26,9.26,9.26,0.000,6113666.00,600714
001376.SZ,百通能源,22.87,20240520,58908246.06,4826681.06,54081565.0,日换手率达20%的证券,单日榜,0.0819355757950061,25/70,,1.150,130,1054078300.000,22.27,23.10,22.27,22.87,3.671,18167333.00,001376
002962.SZ,五方光电,17.86,20240520,191820579.24,15484032.68,176336546.56,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0807214363617725,26/70,TGV玻璃通孔+窄带滤光片+光通信滤光片+MR,9.975,1130,3737224700.000,17.85,17.86,16.87,17.86,6.096,98025168.00,002962
000697.SZ,炼石航空,9.05,20240520,121250822.54,9727138.29,111523684.25,日涨幅偏离值达7%的证券,单日榜,0.08022327672697699,27/70,摘帽+航空精密零部件+四川国资,9.964,6585,5262139700.000,8.25,9.05,8.18,9.05,10.571,80448256.00,000697
