股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603123.SH,翠微股份,12.38,20250603,76049102.0,47202067.84,28847034.16,日涨幅偏离值达7%的证券,单日榜,3179,10.044444444,数字人民币+第三方支付+国企改革,0.6206788324732618,2/75,8075176200.000,12.38,12.38,12.38,12.38,0.000,6684832,603123
603697.SH,有友食品,14.48,20250603,63286890.0,38533447.8,24753442.2,日涨幅偏离值达7%的证券,单日榜,1473,10.030395137,泡卤休闲食品+量贩渠道增长,0.608869353510656,4/75,6192981600.000,13.24,14.48,13.22,14.48,9.575,16038063,603697
600651.SH,飞乐音响,4.35,20250603,64401840.0,38439053.85,25962786.15,日涨幅偏离值达7%的证券,单日榜,8410,10.126582278,汽车电子+核电+年报增长+国企改革,0.5968626649487033,5/75,10905571900.000,3.93,4.35,3.92,4.35,10.886,58536724,600651
002633.SZ,申科股份,16.98,20250603,58575511.0,33884055.0,24691456.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3284,9.974093264,实控人拟变更+滑动轴承行业龙头+业绩增长,0.5784679368823603,6/75,2537130400.000,16.98,16.98,16.88,16.98,0.648,4365110,002633
605388.SH,均瑶健康,9.68,20250603,118959865.33,67527192.21,51432673.12,日振幅值达15%的证券,单日榜,1159,10,地天板+益生菌+跨境电商,0.5676468447797628,7/75,5812685100.000,8.11,9.68,7.92,9.68,20.000,95545553,605388
601825.SH,沪农商行,9.86,20250603,738277624.75,396546387.52,341731237.23,日涨幅偏离值达7%的证券,单日榜,914,10.044642857,银行+CIPS+净利润增长,0.5371236703188463,8/75,91861514000.000,9.23,9.86,9.23,9.86,7.031,138251465,601825
002082.SZ,万邦德,6.89,20250603,63540388.0,32618959.0,30921429.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4503,10.063897764,医药制造+医疗器械+创新药研发+AI医药应用,0.5133578819191347,10/75,3811933300.000,6.87,6.89,6.52,6.89,5.911,27382516,002082
002968.SZ,新大正,11.86,20250603,131558756.1,65521819.4,66036936.7,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1331,10.018552876,无人机+公共物业服务+机器人场景应用,0.49804225383672507,11/75,2527360500.000,10.6,11.86,10.52,11.86,12.430,15208343,002968
603956.SH,威派格,7.54,20250603,89917088.79,43291298.97,46625789.82,日涨幅偏离值达7%的证券,单日榜,1522,10.072992701,智慧水务+AI平台+机器人巡检,0.481457969253277,12/75,4297093400.000,6.7,7.54,6.7,7.54,12.263,70428757,603956
603879.SH,永悦科技,5.94,20250603,39256730.2,14300119.2,24956611.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1935,10,物流无人机+不饱和聚酯树脂+摘帽,0.36427178542750865,14/75,2134506000.000,5.94,5.94,5.94,5.94,0.000,5413130,603879
