股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603933.SH,睿能科技,23.27,20260429,64882598.0,50461405.0,14421193.0,日涨幅偏离值达7%的证券,单日榜,2140,10.02364066193854,业绩大增+IC分销+人形机器人+拟收购博泰智能,0.777734038948317,2/85,4829562300.000,22.23,23.27,22.23,23.27,4.917,8042000,603933
600156.SH,华升股份,11.17,20260429,96497457.0,69142327.0,27355130.0,日涨幅偏离值达7%的证券,单日榜,6771,10.049261083743838,算力租赁+液冷+拟收购易信科技+湖南国资,0.716519679891668,3/85,4491576500.000,10.15,11.17,10.14,11.17,10.148,32500155,600156
600714.SH,金瑞矿业,20.09,20260429,151802979.0,100037585.0,51765394.0,日涨幅偏离值达7%的证券,单日榜,7251,10.021905805038324,国家电投入主+碳酸锶+30万吨天青石项目,0.6589961913725026,4/85,5789461300.000,18.26,20.09,17.86,20.09,12.213,19058201,600714
002081.SZ,金螳螂,5.36,20260429,582765614.98,323381256.98,259384358.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4724,10.061601642710476,半导体洁净室+海外EPC+城市更新,0.554907922958183,5/85,14173144000.000,4.8,5.36,4.8,5.36,11.499,314049700,002081
600156.SH,华升股份,11.17,20260429,128734912.16,69748333.16,58986579.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6771,10.049261083743838,算力租赁+液冷+拟收购易信科技+湖南国资,0.541798118239381,6/85,4491576500.000,10.15,11.17,10.14,11.17,10.148,32500155,600156
002361.SZ,神剑股份,20.05,20260429,876279230.69,410297516.22,465981714.47,日换手率达20%的证券,单日榜,3925,0.14985014985015555,,0.4682269096996895,8/85,16220831000.000,19.86,20.82,19.62,20.05,5.994,242571890,002361
002378.SZ,章源钨业,32.92,20260429,726827286.7,331590097.08,395237189.62,日涨幅偏离值达7%的证券,单日榜,3905,9.989976612094896,一季报大增+钨价上涨+钨精矿,0.456215806901681,10/85,39343395000.000,29.9,32.92,29.9,32.92,10.090,111538852,002378
000657.SZ,中钨高新,57.31,20260429,835254587.62,364534953.35,470719634.27,日涨幅偏离值达7%的证券,单日榜,7124,10.000000000000002,钨价上涨+PCB微钻+一季报大增+央企,0.43643573917829903,14/85,83267151000.000,52.07,57.31,51.8,57.31,10.576,82662710,000657
002176.SZ,江特电机,16.09,20260429,1001552231.6,424607147.11,576945084.49,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,4508,9.9794941900205,锂矿放量+电机+低空经济,0.42394907995130865,15/85,27408140000.000,13.77,16.09,13.77,16.09,15.858,383881400,002176
001266.SZ,宏英智能,39.52,20260429,65700189.0,25929411.0,39770778.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1011,9.991650431394387,一季报大增+液冷储能+智能电控,0.39466265462341366,16/85,2297633600.000,39.52,39.52,39.52,39.52,0.000,3002720,001266
603399.SH,永杉锂业,17.63,20260429,218313699.64,84286693.09,134027006.55,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3320,9.981285090455382,锂盐产能扩张+一季度扭亏+固态电池材料,0.38608064097209216,18/85,9031684100.000,15.92,17.63,15.73,17.63,11.853,61545471,603399
603629.SH,利通电子,131.29,20260429,507955958.48,192092848.48,315863110.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1780,10.004189359028068,算力租赁+业绩暴增+高送转,0.37816831414836793,20/85,33722099000.000,130.99,131.29,128.11,131.29,2.664,14419082,603629
001215.SZ,千味央厨,42.6,20260429,152539527.61,56921226.9,95618300.71,日振幅值达15%的证券,单日榜,1123,-7.812161869725166,,0.37315722548670344,22/85,4128009900.000,47.0,49.2,41.59,42.6,16.468,15387302,001215
603538.SH,美诺华,65.3,20260429,570846392.17,197340776.15,373505616.02,日换手率达20%的证券,单日榜,2201,8.616101131071192,,0.34569856069306865,25/85,15174598000.000,61.26,65.3,59.85,65.3,9.065,62109220,603538
603318.SH,水发燃气,14.55,20260429,289782848.91,95662564.29,194120284.62,日换手率达20%的证券;日振幅值达15%的证券,单日榜,2677,5.587808417997108,,0.33011810274427467,26/85,6679481900.000,13.64,14.89,12.79,14.55,15.240,152957928,603318
600654.SH,中安科,4.06,20260429,158594259.64,50292266.64,108301993.0,日涨幅偏离值达7%的证券,单日榜,8631,10.0271002710027,一季报大增+算力中心+智慧安防,0.31711278046355906,27/85,9408773200.000,3.81,4.06,3.81,4.06,6.775,220469944,600654
002709.SZ,天赐材料,59.32,20260429,2487853993.16,664580029.46,1823273963.7,日涨幅偏离值达7%的证券,单日榜,2980,9.99443723345077,一季报大增+固态电池+电解液龙头,0.26712983611062713,33/85,89514534000.000,54.12,59.32,53.58,59.32,10.643,180574440,002709
000973.SZ,佛塑科技,21.29,20260429,384925915.5,91829728.67,293096186.83,日振幅值达15%的证券,单日榜,6290,10.02583979328164,一季报大增+锂电隔膜+广东国资,0.23856468211738266,34/85,20596439000.000,19.34,21.29,18.3,21.29,15.452,117075639,000973
002655.SZ,共达电声,30.7,20260429,902616401.0,210410712.6,692205688.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3449,9.996417054819057,增持+车载声学+股权激励,0.23311199792834253,35/85,11146737100.000,28.58,30.7,27.04,30.7,13.114,91322300,002655
002115.SZ,三维通信,14.68,20260429,607657388.94,78136235.02,529521153.92,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4664,4.857142857142855,,0.12858600330080927,39/85,11042230400.000,13.72,15.3,13.6,14.68,12.143,199573490,002115
