股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603887.SH,城地香江,8.94,20241016,26003902.02,20892700.98,5111201.04,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8034448431597344,2/96,实控人拟变更为国务院国资委,9.963099631,1949,4029844900.000,8.94,8.94,8.94,8.94,0.000,1026457,603887
603626.SH,科森科技,9.09,20241016,116550002.27,60581238.27,55968764.0,日涨幅偏离值达7%的证券,单日榜,0.5197875340204402,5/96,折叠屏+华为+苹果概念+固态电池,10.04842615,1867,5043856400.000,8.08,9.09,8.01,9.09,13.075,108845637,603626
601005.SH,重庆钢铁,1.38,20241016,56992082.0,29369248.4,27622833.6,日涨幅偏离值达7%的证券,单日榜,0.515321556422522,6/96,重庆+钢铁+央企,10.4,4287,11565055600.000,1.24,1.38,1.23,1.38,12.000,296876246,601005
000062.SZ,深圳华强,28.63,20241016,483294877.82,238409687.09,244885190.73,日涨幅偏离值达7%的证券,单日榜,0.49330067011137274,7/96,华为海思概念+电子元器件分销+消费电子,9.988474837,6712,29901755000.000,25.3,28.63,25.29,28.63,12.831,82415639,000062
600198.SH,大唐电信,8.65,20241016,70269778.0,32598341.7,37671436.3,日涨幅偏离值达7%的证券,单日榜,0.4639027278554943,8/96,出售资产并购买大唐微电子71.79%股权+央企+安全芯片,10.050890585,6295,7615933500.000,8.5,8.65,8.15,8.65,6.361,68937021,600198
605122.SH,四方新材,12.57,20241016,26474484.68,12214362.48,14260122.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4613635592018632,9/96,重庆+建筑材料+商品混凝土+装配式建筑,9.973753281,873,2166489800.000,11,12.57,10.98,12.57,13.911,9364927,605122
600203.SH,福日电子,9.58,20241016,171956496.98,67495594.3,104460902.68,日换手率达20%的证券,单日榜,0.3925155227362553,11/96,智能终端生产+华为+福建国资,9.988518944,6163,5680825800.000,8.86,9.58,8.79,9.58,9.070,190326551,600203
600590.SH,泰豪科技,5.19,20241016,54610273.52,19811391.05,34798882.47,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3627777297754139,13/96,,7.676348548,5412,4378125800.000,4.8,5.2,4.73,5.19,9.751,54114846,600590
000158.SZ,常山北明,23.09,20241016,937298867.76,321324322.28,615974545.48,日涨幅偏离值达7%的证券,单日榜,0.3428194926212977,14/96,鸿蒙+华为+信创+国企,10.004764173,5875,36662736000.000,20.97,23.09,20.75,23.09,11.148,392976130,000158
002272.SZ,川润股份,6.51,20241016,67123992.61,21572857.0,45551135.61,日换手率达20%的证券,单日榜,0.32138816779480606,15/96,四川+液冷服务器+华为+高端能源装备,9.966216216,3902,2471022500.000,5.91,6.51,5.78,6.51,12.331,114682017,002272
