股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600468.SH,百利电气,8.97,20260318,194573858.0,166673262.0,27900596.0,日涨幅偏离值达7%的证券,单日榜,6006,10.061349693251536,储能+电网设备+天津国资,0.8566066567894234,1/61,9756985800.000,8.17,8.97,8.17,8.97,9.816,64287798,600468
603052.SH,可川科技,63.49,20260318,289796425.32,214395491.3,75400934.02,日振幅值达15%的证券,单日榜,833,9.996534996535003,硅光芯片+光模块+消费电子,0.7398141335361866,2/61,11929598400.000,55.5,63.49,54.04,63.49,16.372,17495124,603052
603387.SH,基蛋生物,10.38,20260318,149485294.72,88233107.49,61252187.23,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2104,9.957627118644082,体外诊断+POCT+流感,0.5902460683859834,3/61,5264253500.000,9.76,10.38,9.72,10.38,6.992,33485475,603387
600602.SH,云赛智联,22.61,20260318,367796763.35,201453505.36,166343257.99,日涨幅偏离值达7%的证券,单日榜,8602,10.024330900243303,算力租赁+液冷服务器+上海国资,0.547730500739329,5/61,24289991000.000,20.86,22.61,20.73,22.61,9.148,112406028,600602
603615.SH,茶花股份,20.85,20260318,37373978.0,20169962.66,17204015.34,日涨幅偏离值达7%的证券,单日榜,2209,10.026385224274419,存储分销+电子元器件分销+日用塑料制品,0.5396793100268855,6/61,5041947000.000,18.95,20.85,18.7,20.85,11.346,6718383,603615
000815.SZ,美利云,17.56,20260318,286337153.7,154472980.91,131864172.79,日涨幅偏离值达7%的证券,单日榜,6733,10.02506265664159,东数西算+算电协同+扭亏为盈+央企,0.5394793477336993,7/61,12208818900.000,16.0,17.56,16.0,17.56,9.774,78749398,000815
002445.SZ,中南文化,4.07,20260318,290344302.59,154850414.05,135493888.54,日涨幅偏离值达7%的证券,单日榜,3807,10.000000000000004,拟购苏龙热电+火电转型+江阴国资,0.5333337443465074,8/61,9631170600.000,3.69,4.07,3.69,4.07,10.270,458076060,002445
603189.SH,网达软件,20.08,20260318,76778562.0,40693481.0,36085081.0,日涨幅偏离值达7%的证券,单日榜,2304,10.027397260273963,AI智能体+AIGC+低空经济+鸿蒙生态,0.5300109814507857,9/61,5412530800.000,18.44,20.08,18.24,20.08,10.082,18855311,603189
600821.SH,金开新能,10.45,20260318,677049533.18,294560052.4,382489480.78,日换手率达20%的证券,单日榜,7807,7.731958762886599,,0.43506425743548727,11/61,20871403000.000,9.79,10.67,9.79,10.45,9.072,564450656,600821
002565.SZ,顺灏股份,16.21,20260318,784862755.53,303636747.61,481226007.92,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3643,9.972862957937588,商业航天+增资轨道辰光+环保纸,0.38686604182786205,13/61,17181691000.000,15.05,16.21,14.18,16.21,13.772,262692910,002565
001389.SZ,广合科技,119.68,20260318,376093847.31,111058145.99,265035701.32,日涨幅偏离值达7%的证券,单日榜,473,10.000000000000009,算力服务器PCB+业绩预增+产能扩张,0.29529370603730976,20/61,18181419000.000,110.45,119.68,109.56,119.68,9.302,9164002,001389
002432.SZ,九安医疗,59.95,20260318,552729287.2,149089514.68,403639772.52,日涨幅偏离值达7%的证券,单日榜,3827,10.000000000000004,AI投资+AI医疗+回购注销,0.26973333625083146,21/61,26282659000.000,54.33,59.95,54.02,59.95,10.881,38524840,002432
600307.SH,酒钢宏兴,2.42,20260318,310929192.99,68396797.93,242532395.06,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6117,9.999999999999988,钢铁+氢能源+可控核聚变+甘肃国资,0.2199754782504445,24/61,15157325000.000,2.27,2.42,2.21,2.42,9.546,595102945,600307
000890.SZ,法尔胜,13.6,20260318,172200065.48,16767672.55,155432392.93,日换手率达20%的证券,单日榜,6576,1.3412816691505196,,0.09737320658538,27/61,5705078200.000,13.76,14.0,12.51,13.6,11.103,120269426,000890
002565.SZ,顺灏股份,16.21,20260318,487136555.41,45657380.75,441479174.66,日涨幅偏离值达7%的证券,单日榜,3643,9.972862957937588,商业航天+增资轨道辰光+环保纸,0.09372604096929725,28/61,17181691000.000,15.05,16.21,14.18,16.21,13.772,262692910,002565
603687.SH,大胜达,11.06,20260318,69867342.0,3220331.5,66647010.5,日涨幅偏离值达7%的证券,单日榜,1609,10.049751243781092,AIGC+钙钛矿设备+参股曲速科技+纸包装,0.0460920854839447,30/61,6083352400.000,10.03,11.06,10.02,11.06,10.348,35843523,603687
