股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
002857.SZ,三晖电气,14.56,-4.774,20240312,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,35043437,9.890291,0,0.0,35043437,买入金额最大的前5名,日振幅值达15%的证券,单日榜,1694,002857
002902.SZ,铭普光磁,31.30,10.018,20240312,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,4,25578126,1.707936,86374,0.005767,25491752,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1563,002902
