股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000592.SZ,平潭发展,2.61,20240117,217910426.0,187826031.0,30084395.0,日涨幅偏离值达7%的证券,单日榜,0.8619414612130583,1/59,两岸融合+林业+免税店,10.127,6752,4995375300.000,2.35,2.61,2.33,2.61,11.814,242655980.00,000592
603958.SH,哈森股份,10.98,20240117,18177712.0,14591374.0,3586338.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8027068533157529,2/59,拟收购+中高端皮鞋+电子商务+新零售,10.020,1839,2408572800.000,10.98,10.98,10.98,10.98,0.000,618900.00,603958
002172.SZ,澳洋健康,4.38,20240117,107357354.0,79401435.0,27955919.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,0.739599403688731,3/59,养老+医疗服务,10.050,3969,3351891300.000,3.81,4.38,3.70,4.38,17.085,126359885.00,002172
601188.SH,龙江交通,4.71,20240117,27750999.02,15330974.02,12420025.0,日涨幅偏离值达7%的证券,单日榜,0.5524476437389172,4/59,高速公路+宁德时代+黑龙江国资+龙字辈+出售股份,10.047,3364,6197788100.000,4.29,4.71,4.25,4.71,10.748,37054562.00,601188
605399.SH,晨光新材,15.32,20240117,21306629.0,11115113.65,10191515.35,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5216739658816981,5/59,功能性硅烷+光伏,9.979,841,4777965900.000,15.32,15.32,15.32,15.32,0.000,2679119.00,605399
000554.SZ,泰山石油,6.93,20240117,166682210.31,74895245.95,91786964.36,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.44932957038851257,6/59,石油化工+光伏+氢能源+国企改革,10.000,7312,2513148500.000,6.37,6.93,6.14,6.93,12.540,66784723.00,000554
600630.SH,龙头股份,16.45,20240117,262499034.03,117523286.88,144975747.15,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.44770940706230833,7/59,龙字辈+上海国资+外贸+网红经济,10.033,7539,6988973300.000,15.35,16.45,15.01,16.45,9.632,115456511.00,600630
600630.SH,龙头股份,16.45,20240117,193028959.36,86299803.14,106729156.22,日涨幅偏离值达7%的证券,单日榜,0.44708215506177196,9/59,龙字辈+上海国资+外贸+网红经济,10.033,7539,6988973300.000,15.35,16.45,15.01,16.45,9.632,115456511.00,600630
603610.SH,麒盛科技,13.61,20240117,40248129.45,12370850.0,27877279.45,日涨幅偏离值达7%的证券,单日榜,0.30736459480354805,12/59,外销+智能电动床+华为鸿蒙+养老,10.024,1028,4879038700.000,12.37,13.61,12.20,13.61,11.399,16752043.00,603610
600318.SH,新力金融,8.71,20240117,105783617.51,19929692.51,85853925.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1884005574692697,13/59,金融+供销社,9.975,5605,4465857700.000,8.71,8.71,8.71,8.71,0.000,17662485.00,600318
002357.SZ,富临运业,8.60,20240117,80660103.6,13033233.2,67626870.4,日涨幅偏离值达7%的证券,单日榜,0.161582152988953,15/59,交通运输+旅游+卫星导航,9.974,3386,2695909000.000,7.90,8.60,7.90,8.60,8.951,108485355.00,002357
603038.SH,华立股份,16.31,20240117,73905746.11,9610602.89,64295143.22,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.13003864240401214,17/59,鸿蒙概念+高管变动+拟设子公司,9.980,1704,3370864300.000,14.83,16.31,13.80,16.31,16.925,62140597.00,603038
000532.SZ,华金资本,15.69,20240117,138025590.95,13390360.51,124635230.44,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.09701360753348037,19/59,多元金融+锂电池+创投+珠海国资+华字辈,10.028,7299,5390295500.000,15.00,15.69,14.99,15.69,4.909,66210101.00,000532
603099.SH,长白山,39.06,20240117,308013632.86,26113379.6,281900253.26,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.08477994742482452,20/59,东北旅游+国企改革,9.997,2289,10416130200.000,36.40,39.06,35.71,39.06,9.434,49414096.00,603099
600819.SH,耀皮玻璃,6.73,20240117,54840171.31,3421857.63,51418313.68,日振幅值达15%的证券,单日榜,0.062396917228010745,22/59,,-1.895,7287,5030110100.000,6.50,7.50,6.17,6.73,19.388,118955471.00,600819
