股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
603221.SH,爱丽家居,11.53,10.019083969,20250407,中信建投证券股份有限公司上海浦东南路证券营业部,,5,0,0,1729500,0.336641,-1729500,卖出金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1222,603221
603221.SH,爱丽家居,11.53,10.019083969,20250407,中信建投证券股份有限公司上海浦东南路证券营业部,,4,0,0,1729500,1.882211,-1729500,卖出金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,1222,603221
