股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
002485.SZ,ST雪发,2.27,-5.021,20240422,中信建投证券股份有限公司上海浦东南路证券营业部,,4,387600,0.657663,0,0.0,387600,买入金额最大的前5名,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,三日榜,3287,002485
002085.SZ,万丰奥威,14.46,-10.019,20240422,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,4,4519794,0.151049,29410299,0.982878,-24890505,卖出金额最大的前5名,日跌幅偏离值达7%的证券,单日榜,4229,002085
