股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600821.SH,金开新能,7.87,20260304,400816541.09,241178546.83,159637994.26,日涨幅偏离值达7%的证券,单日榜,7797,10.069930069930065,绿电+算力+回购注销+天津国资,0.6017180482974265,4/70,15718463000.000,7.1,7.87,7.1,7.87,10.769,290118176,600821
603318.SH,水发燃气,10.67,20260304,207486103.85,103415359.9,104070743.95,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2638,10.000000000000007,燃气运营+氢能源+山东国资,0.4984206555575553,5/70,4898286800.000,10.67,10.67,9.79,10.67,9.072,167874358,603318
002491.SZ,通鼎互联,12.65,20260304,742972814.11,354352944.84,388619869.27,日振幅值达15%的证券,单日榜,3733,3.4341782502044147,,0.47693931475066953,6/70,14882331000.000,11.01,13.19,11.01,12.65,17.825,316980900,002491
603318.SH,水发燃气,10.67,20260304,189678265.85,87878628.52,101799637.33,日换手率达20%的证券,单日榜,2638,10.000000000000007,燃气运营+氢能源+山东国资,0.46330362694002875,7/70,4898286800.000,10.67,10.67,9.79,10.67,9.072,167874358,603318
001309.SZ,德明利,251.57,20260304,808760669.51,335327397.78,473433271.73,日涨幅偏离值达7%的证券,单日榜,889,10.000000000000002,业绩预增+存储芯片+国产替代,0.41461882411166606,9/70,40471559000.000,240.0,251.57,238.68,251.57,5.636,19565430,001309
605268.SH,王力安防,11.52,20260304,70200089.32,27100685.32,43099404.0,日涨幅偏离值达7%的证券,单日榜,1217,10.028653295128928,安全门锁+数据要素+智能制造+华为概念,0.386049157237739,11/70,5042260800.000,10.37,11.52,10.25,11.52,12.130,9180416,605268
002272.SZ,川润股份,21.07,20260304,548304269.45,179380692.85,368923576.6,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,4236,10.026109660574422,液冷服务器+北美订单+绿色算力,0.32715538222953366,13/70,8143404300.000,18.59,21.07,18.59,21.07,12.950,145029150,002272
600714.SH,金瑞矿业,22.81,20260304,194752734.74,60005093.09,134747641.65,日振幅值达15%的证券,单日榜,7212,4.921803127874886,,0.308109116773679,15/70,6573300800.000,21.0,23.84,19.57,22.81,19.641,71284037,600714
002980.SZ,华盛昌,34.02,20260304,272198024.09,82509214.79,189688809.3,日换手率达20%的证券,单日榜,1425,-2.9663434112949205,,0.30312201958791235,16/70,3449285900.000,34.98,35.04,32.4,34.02,7.530,30967258,002980
002498.SZ,汉缆股份,8.13,20260304,350652435.38,105634266.8,245018168.58,日涨幅偏离值达7%的证券,单日榜,3720,10.01353179972938,特高压+海上风电+电网设备,0.30125062923211915,17/70,27046851000.000,7.28,8.13,7.23,8.13,12.179,232337570,002498
601808.SH,中海油服,20.68,20260304,384243987.31,107987774.7,276256212.61,日振幅值达15%的证券,单日榜,4474,1.2732615083251615,,0.2810395953258671,18/70,61222478000.000,21.0,21.85,18.38,20.68,16.993,169937792,601808
603045.SH,福达合金,32.41,20260304,82257994.8,22426654.05,59831340.75,日涨幅偏离值达7%的证券,单日榜,1891,10.013577732518653,业绩预增+数据中心+电接触材料,0.27263798618635915,19/70,4389777500.000,28.83,32.41,28.78,32.41,12.322,9874075,603045
605366.SH,宏柏新材,10.4,20260304,323249507.58,76670915.64,246578591.94,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1345,4.3129388164493445,,0.2371880353785998,20/70,7382431700.000,9.66,10.79,9.66,10.4,11.334,66878658,605366
600108.SH,亚盛集团,5.29,20260304,311423738.92,61871594.52,249552144.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6918,9.979209979209989,粮食概念+玉米种子+土地流转+甘肃国资,0.19867334049281923,22/70,10299181000.000,4.82,5.29,4.45,5.29,17.464,363539675,600108
000554.SZ,泰山石油,11.62,20260304,180667845.54,26961790.55,153706054.99,日换手率达20%的证券,单日榜,7822,7.0967741935483835,,0.14923402927296567,25/70,4214030100.000,11.93,11.94,10.42,11.62,14.009,169495790,000554
603618.SH,杭电股份,20.59,20260304,328348867.04,44940533.31,283408333.73,日振幅值达15%的证券,单日榜,2680,9.989316239316246,特高压+电力+超薄铜箔,0.13686824539743356,27/70,14235424000.000,16.98,20.59,16.98,20.59,19.284,98223956,603618
600410.SH,华胜天成,29.06,20260304,948092410.08,125322811.99,822769598.09,日换手率达20%的证券,单日榜,5307,4.3447037701974764,,0.1321841738817688,28/70,31864135000.000,27.0,30.5,27.0,29.06,12.567,386607719,600410
000890.SZ,法尔胜,8.87,20260304,471499031.85,18281821.93,453217209.92,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6566,10.049627791563259,光纤概念+钢帘线剥离+环保设备,0.038773827081401244,32/70,3720885600.000,7.88,8.87,7.66,8.87,15.012,117110916,000890
600871.SH,石化油服,4.27,20260304,485504800.77,5683041.03,479821759.74,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,7499,10.05154639175257,油服工程+海外大单+央企,0.01170542705445306,33/70,57845743000.000,4.27,4.27,3.58,4.27,17.784,1250622176,600871
