股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
605218.SH,伟时电子,21.29,20260519,87778518.0,61538844.0,26239674.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1362,10.02583979328164,MiniLED车载背光+VR背光+减持终止,0.7010695259174916,2/99,4531224400.000,19.35,21.29,19.35,21.29,10.026,10373599,605218
600481.SH,双良节能,7.21,20260519,212947338.19,138835607.3,74111730.89,日涨幅偏离值达7%的证券,单日榜,5601,10.076335877862597,光伏+液冷服务器+氢能装备,0.6519715554092788,3/99,14882749000.000,6.62,7.21,6.61,7.21,9.160,181324965,600481
603466.SH,风语筑,11.17,20260519,125815571.6,81860893.6,43954678.0,日涨幅偏离值达7%的证券,单日榜,2080,10.049261083743838,AI体验+人形机器人+数字展馆,0.6506419877839668,4/99,6644114100.000,10.25,11.17,10.1,11.17,10.542,65287875,603466
603773.SH,沃格光电,70.73,20260519,424028975.23,244884086.58,179144888.65,日振幅值达15%的证券,单日榜,1961,4.800711216476529,,0.5775173417032905,7/99,15890105000.000,61.39,74.0,61.39,70.73,18.684,44316483,603773
000417.SZ,合百集团,8.66,20260519,102898080.3,54875999.06,48022081.24,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7215,10.038119440914867,间接投资长鑫科技+合肥国资+区域零售,0.53330440082078,8/99,6746377700.000,8.66,8.66,8.66,8.66,0.000,25717333,000417
603999.SH,读者传媒,7.45,20260519,38654881.0,17917731.0,20737150.0,日涨幅偏离值达7%的证券,单日榜,2533,10.044313146233392,AIGC+文创产品+甘肃国资,0.4635308798389523,10/99,4291200000.000,6.72,7.45,6.71,7.45,10.931,31347880,603999
603636.SH,南威软件,12.61,20260519,95167259.87,42523407.87,52643852.0,日涨幅偏离值达7%的证券,单日榜,2763,10.034904013961592,算力租赁+Token工厂+AI政务+华为合作,0.44682812059617616,11/99,7318346200.000,11.44,12.61,11.23,12.61,12.042,48983319,603636
002272.SZ,川润股份,22.67,20260519,410086859.15,170185032.49,239901826.66,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4286,9.995147986414374,液冷服务器+定增扩产+风电装备,0.4149975272134979,12/99,9252377300.000,20.75,22.67,20.65,22.67,9.801,75783837,002272
603278.SH,大业股份,16.47,20260519,160301296.12,64171062.36,96130233.76,日换手率达20%的证券,单日榜,2064,-3.5149384885764583,,0.4003153056976044,15/99,5628777200.000,15.83,17.49,15.83,16.47,9.725,81263658,603278
600488.SH,津药药业,6.0,20260519,228136610.98,77678557.28,150458053.7,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,6045,-4.912836767036445,,0.3404914140975375,19/99,6551320100.000,5.77,6.35,5.77,6.0,9.192,166879714,600488
