股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
002194.SZ,武汉凡谷,8.51,9.948,20240220,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,12268373.0,4.05283,214394,0.070825,12053979.0,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,3937,002194
603662.SH,柯力传感,27.67,10.020,20240220,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,4,12277738.0,0.605916,0,0.0,12277738.0,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1100,603662
605398.SH,新炬网络,20.13,10.000,20240220,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,5,3956793.06,1.133881,0,0.0,3956793.06,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,744,605398
002654.SZ,万润科技,10.19,10.043,20240220,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,36805211.79,4.688493,4765,0.000607,36800446.79,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,2918,002654
002654.SZ,万润科技,10.19,10.043,20240220,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,36843802.79,0.613243,78626,0.001309,36765176.79,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2918,002654
