股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002277.SZ,友阿股份,6.55,20241219,76085518.8,56822211.8,19263307.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7468203239747114,1/88,拟收购尚阳通100%股权+百货零售+机器人,10.084033613,3749,9131831800.000,6.55,6.55,6.55,6.55,0.000,10325800,002277
603912.SH,佳力图,10.41,20241219,82667601.62,54617003.22,28050598.4,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,0.6606820828195692,4/88,液冷+华为+算力租赁,10.042283298,1734,5639985900.000,8.9,10.41,8.81,10.41,16.913,63088839,603912
603682.SH,锦和商管,5.69,20241219,35921495.58,21506124.12,14415371.46,日涨幅偏离值达7%的证券,单日榜,0.5986979042145996,5/88,新型城镇化+物业管理,10.058027079,1133,2688525000.000,5.1,5.69,5.07,5.69,11.992,31638007,603682
601086.SH,国芳集团,5.91,20241219,33045559.0,19229619.0,13815940.0,日涨幅偏离值达7%的证券,单日榜,0.5819123531848863,6/88,零售+参股券商+参投御道智算+高股息,10.055865922,1752,3936060000.000,5.48,5.91,5.4,5.91,9.497,21471159,601086
002281.SZ,光迅科技,52.21,20241219,367750083.5,178600660.25,189149423.25,日涨幅偏离值达7%的证券,单日榜,0.485657701421025,10/88,高速光模块+字节+央企,10.00842815,3724,40359705000.000,47.56,52.21,47.55,52.21,9.819,39256848,002281
603333.SH,尚纬股份,5.46,20241219,32430951.0,15213644.0,17217307.0,日涨幅偏离值达7%的证券,单日榜,0.46910878438316533,11/88,特种电缆+锂电池+核电+光伏,10.080645161,3071,3393540600.000,4.91,5.46,4.91,5.46,11.089,27278700,603333
000977.SZ,浪潮信息,51.19,20241219,1402848864.86,636089514.41,766759350.45,日涨幅偏离值达7%的证券,单日榜,0.4534269730285449,12/88,液冷+字节+服务器龙头+山东国资,9.991405243,5953,75268772000.000,45.99,51.19,45.81,51.19,11.560,218115910,000977
002717.SZ,岭南股份,5.15,20241219,411022353.13,158242884.56,252779468.57,日振幅值达15%的证券;日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,0.3849982448763565,16/88,影视IP+抖音+腾讯+国企,10.042735043,2639,8243899000.000,4.51,5.15,4.41,5.15,15.812,695272390,002717
002058.SZ,威尔泰,16.69,20241219,40837645.0,14050593.0,26787052.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.34405982519315204,20/88,筹划重大资产重组+汽车检具+特斯拉,10.019775873,4470,2388635800.000,16.69,16.69,16.69,16.69,0.000,3069032,002058
600337.SH,美克家居,2.22,20241219,79382861.73,24756276.73,54626585.0,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.3118592123096039,22/88,,-4.721030043,5836,3190135900.000,2.26,2.34,2.2,2.22,6.009,106163023,600337
002973.SZ,侨银股份,11.07,20241219,21742726.0,6442767.0,15299959.0,日振幅值达15%的证券,单日榜,0.2963182721430606,23/88,,1.466544455,1202,1910750400.000,10.84,11.58,9.82,11.07,16.132,8100600,002973
603610.SH,麒盛科技,12.87,20241219,75092809.8,20488358.8,54604451.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.27284048705286296,25/88,脑机接口+智能电动床+外销,10,1250,4613756700.000,12.63,12.87,12.39,12.87,4.103,21005933,603610
600829.SH,人民同泰,8.08,20241219,125491127.09,32375525.86,93115601.23,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.2579905576653308,26/88,,-6.589595376,7495,4685499900.000,8.38,8.76,8.03,8.08,8.439,43030819,600829
000063.SZ,中兴通讯,37.8,20241219,4958011736.18,1096694477.81,3861317258.37,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.22119642634306674,28/88,,9.375,6567,152234730000.000,34.87,38.02,34.87,37.8,9.115,604031370,000063
603126.SH,中材节能,7.46,20241219,60242044.46,11324823.46,48917221.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.18798869728798046,30/88,中字头+节能环保,10.029498525,2527,4554330000.000,7.38,7.46,7.28,7.46,2.655,40010751,603126
000892.SZ,欢瑞世纪,4.05,20241219,90417902.86,13545910.54,76871992.32,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.14981447381028098,32/88,,-6.25,6280,2878887600.000,4.18,4.23,3.94,4.05,6.713,76445685,000892
600889.SH,南京化纤,19.76,20241219,139092965.79,13201313.52,125891652.27,日振幅值达15%的证券,单日榜,0.09491000098402604,34/88,,-3.656752804,6987,7238997200.000,20.08,22.56,19.36,19.76,15.602,102261603,600889
600982.SH,宁波能源,5.75,20241219,113307613.17,9167116.94,104140496.23,日振幅值达15%的证券,单日榜,0.08090468666254758,35/88,,2.495543672,4974,6426358000.000,6.17,6.17,5.31,5.75,15.330,280408732,600982
000586.SZ,汇源通信,13.07,20241219,103539640.83,7415404.27,96124236.56,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0716189877669677,36/88,显芯科技注入猜测（公司已澄清）+光模块+电缆光纤单元,10.016835017,7033,2528260800.000,11.88,13.07,11.54,13.07,12.879,43046930,000586
603803.SH,瑞斯康达,12.87,20241219,113540311.04,8021111.04,105519200.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07064549116105714,37/88,ASIC芯片+布局硅光芯片+光模块+车联网,10,1865,5468251400.000,12.87,12.87,12.5,12.87,3.162,27368381,603803
002339.SZ,积成电子,9.44,20241219,122985480.23,8521998.23,114463482.0,日换手率达20%的证券,单日榜,0.0692927182465985,38/88,,-2.479338843,3621,4519811600.000,10.43,10.65,9.31,9.44,13.843,209182800,002339
600255.SH,鑫科材料,4.09,20241219,190372997.0,11773381.0,178599616.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.06184375507835284,39/88,高速铜连接+铜合金加工+国企改革+低价股,9.946236559,5839,7387141000.000,4.09,4.09,3.79,4.09,8.065,548920028,600255
600255.SH,鑫科材料,4.09,20241219,189491729.0,10925593.0,178566136.0,日换手率达20%的证券,单日榜,0.05765736086560274,40/88,高速铜连接+铜合金加工+国企改革+低价股,9.946236559,5839,7387141000.000,4.09,4.09,3.79,4.09,8.065,548920028,600255
600198.SH,大唐电信,13.05,20241219,194706405.17,10346450.84,184359954.33,日换手率达20%的证券,单日榜,0.05313872869753009,41/88,,1.162790698,6341,11489934300.000,13.42,14.19,12.91,13.05,9.923,274074599,600198
600556.SH,天下秀,6.31,20241219,449278140.16,1245277.46,448032862.7,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.0027717294670880784,46/88,,-7.478005865,5671,11406887600.000,6.48,6.78,6.2,6.31,8.504,206784318,600556
