股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603578.SH,三星新材,15.85,20250403,66234466.3,50481741.3,15752725.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1964,9.99306037,冷链设备+光伏玻璃,0.7621672539995993,1/60,2858658957.2,15.85,15.85,15.85,15.85,0,5310218,603578
002165.SZ,红宝丽,7.03,20250403,267645918.52,171529198.0,96116720.52,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,4265,10.01564945,光刻胶+环氧丙烷衍生品+出海,0.6408810526553289,6/60,5115235356.88,6.27,7.03,6.18,7.03,13.302034,2.47622161E8,002165
600540.SH,新赛股份,4.26,20250403,33632484.34,16980723.34,16651761.0,日涨幅偏离值达7%的证券,单日榜,5158,10.07751938,新疆棉+新疆国资,0.5048905447583715,9/60,2476665849.6,3.87,4.26,3.85,4.26,10.594315,2.9122162E7,600540
002471.SZ,中超控股,3.34,20250403,123786552.0,49775079.0,74011473.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3534,9.86842105,曾研发外骨骼机器人用电缆+数据中心+电线电缆+航空航天,0.40210409124248003,11/60,4358689188.42,3.2,3.34,3.16,3.34,5.921052,9.4956132E7,002471
601008.SH,连云港,4.25,20250403,94273253.76,35772772.01,58500481.75,日涨幅偏离值达7%的证券,单日榜,4360,10.10362694,港口航运+国企,0.3794583360946679,12/60,5272711525.5,3.83,4.25,3.83,4.25,10.880829,8.5863823E7,601008
603630.SH,拉芳家化,17.75,20250403,156713822.4,59142091.78,97571730.62,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1959,5.59190958,,0.3773891216120321,13/60,3997381295.0,16.58,18.49,16.58,17.75,11.362284,3.040476E7,603630
002688.SZ,金河生物,5.94,20250403,148490504.48,55354062.04,93136442.44,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3091,10,适时调高美国市场产品售价+兽药+动物保健品,0.3727784630663409,14/60,4425679369.98,5.94,5.94,5.94,5.94,0,2.571458E7,002688
000822.SZ,山东海化,6.35,20250403,131449596.45,43402750.45,88046846.0,日振幅值达15%的证券,单日榜,6485,10.05199307,盐化产业+国企,0.33018549788024093,15/60,5683833730.1,5.7,6.35,5.5,6.35,14.731369,8.1275647E7,000822
603938.SH,三孚股份,15.74,20250403,39166687.09,8666638.9,30500048.19,日振幅值达15%的证券,单日榜,1887,5.85070612,,0.22127577142496582,19/60,6022509582.78,14.2,16.36,13.95,15.74,16.207128,2.8842265E7,603938
603335.SH,迪生力,4.48,20250403,25272696.0,5509486.0,19763210.0,日涨幅偏离值达7%的证券,单日榜,1893,10.07371007,食品产业链+汽车铝轮毂,0.21800151436158613,20/60,1918087808.0,4.07,4.48,4.01,4.48,11.547911,2.488154E7,603335
603718.SH,海利生物,7.76,20250403,55759953.0,10065099.0,45694854.0,日涨幅偏离值达7%的证券,单日榜,2404,10.07092199,动物疫苗+并购重组,0.1805076664967777,23/60,5036082472.0,7.1,7.76,7.03,7.76,10.354609,2.672153E7,603718
000880.SZ,潍柴重机,36.70,20250403,248227255.6,27578821.17,220648434.43,日振幅值达15%的证券;日换手率达20%的证券,单日榜,6550,1.94444444,,0.11110311437532568,24/60,5951345400.0,34.4,38.8,33,36.7,16.111111,5.7290425E7,000880
601086.SH,国芳集团,5.24,20250403,34924355.0,2304650.0,32619705.0,日涨幅偏离值达7%的证券,单日榜,1820,10.08403361,零售+参股券商+参投御道智算,0.06598976559481198,25/60,3489840000.0,4.72,5.24,4.72,5.24,10.924369,2.01352E7,601086
