股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
603126.SH,中材节能,8.32,10.053,20240201,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,3,43978743,2.711997,0.0,0.0,43978743.0,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2316,603126
002883.SZ,中设股份,11.90,-6.886,20240201,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,28146938,4.399187,147574.0,0.023065,27999364.0,买入金额最大的前5名,日换手率达20%的证券;日振幅值达15%的证券,单日榜,1614,002883
603126.SH,中材节能,8.32,10.053,20240201,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,43978743,3.900316,0.0,0.0,43978743.0,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,2316,603126
600675.SH,中华企业,3.38,-9.867,20240201,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,3,0,0.0,65204003.85,1.744456,-65204003.85,卖出金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,7387,600675
