股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
000017.SZ,深中华A,11.50,10.048,20240205,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,3,68858,0.004588,15020488,1.000782,-14951630,卖出金额最大的前5名,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,7760,000017
603721.SH,中广天择,21.29,-10.017,20240205,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,0,0.0,27950781,1.7503,-27950781,卖出金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,1578,603721
