股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603906.SH,龙蟠科技,11.2,20250512,28194230.4,20003670.4,8190560.0,日涨幅偏离值达7%的证券,单日榜,1964,10.019646365,重大合同+磷酸铁锂+固态电池+国际化布局,0.7094951738778441,1/64,6328883700.000,11.2,11.2,11.2,11.2,0.000,5821542,603906
002779.SZ,中坚科技,114.39,20250512,237547954.4,152958885.4,84589069.0,日涨幅偏离值达7%的证券,单日榜,2287,10.000961631,人形机器人+园林机械+外销,0.6439073987664699,2/64,13547725000.000,105.91,114.39,104.43,114.39,9.578,9489819,002779
000565.SZ,渝三峡A,9.96,20250512,200099790.1,125457636.11,74642153.99,日换手率达20%的证券;日振幅值达15%的证券,单日榜,7548,7.096774194,,0.6269753508851882,3/64,4318578500.000,8.37,10.23,8.37,9.96,20.000,166307690,000565
000678.SZ,襄阳轴承,16.82,20250512,286231001.72,170699993.72,115531008.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,6867,10.006540222,减速器+汽车轴承+军工,0.5963714366865962,4/64,7730670400.000,15.15,16.82,14.38,16.82,15.958,114881794,000678
603028.SH,赛福天,7.57,20250512,57466361.0,19562321.0,37904040.0,日涨幅偏离值达7%的证券,单日榜,2212,10.029069767,工业机器人+特种钢丝绳+国企,0.34041342899718324,18/64,2172892800.000,6.95,7.57,6.93,7.57,9.302,24372970,603028
603595.SH,东尼电子,18.44,20250512,35144360.0,11936982.0,23207378.0,日涨幅偏离值达7%的证券,单日榜,1900,10.023866348,消费电子+苹果概念+碳化硅,0.33965569439875987,19/64,4286236500.000,17.12,18.44,17.1,18.44,7.995,6596174,603595
002651.SZ,利君股份,9.83,20250512,102322436.75,32320489.15,70001947.6,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,3238,9.955257271,航空零部件+大飞机+军工+机器人,0.3158690329958351,20/64,5558507600.000,8.39,9.83,8.39,9.83,16.107,114997740,002651
605055.SH,迎丰股份,6.99,20250512,45890325.0,11925776.0,33964549.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1033,10.078740157,纺织制造+年报增长,0.2598756055878881,22/64,3075600000.000,6.97,6.99,6.94,6.99,0.787,21531799,605055
603332.SH,苏州龙杰,11.86,20250512,38283647.0,8606641.72,29677005.28,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1528,10.018552876,涤纶+化学纤维+一季报增长,0.22481248246803656,23/64,2565877600.000,11.86,11.86,11.86,11.86,0.000,1973844,603332
000997.SZ,新大陆,31.35,20250512,273903096.9,53670594.9,220232502.0,日涨幅偏离值达7%的证券,单日榜,6002,10,跨境支付+鸿蒙+多模态AI,0.19594738251387767,24/64,32177778000.000,28.75,31.35,28.03,31.35,11.649,50804537,000997
605055.SH,迎丰股份,6.99,20250512,38737413.0,7582524.0,31154889.0,日涨幅偏离值达7%的证券,单日榜,1033,10.078740157,纺织制造+年报增长,0.19574162063945777,25/64,3075600000.000,6.97,6.99,6.94,6.99,0.787,21531799,605055
603350.SH,安乃达,39.15,20250512,45195814.25,7570225.53,37625588.72,日换手率达20%的证券,单日榜,206,6.675749319,,0.16749837690998123,26/64,1135350000.000,37.5,39.98,36.58,39.15,9.264,9145398,603350
002571.SZ,德力股份,6.4,20250512,54487889.0,7568313.0,46919576.0,日跌幅偏离值达7%的证券,单日榜,3421,-6.158357771,,0.13889899460043315,28/64,1909159600.000,6.18,6.47,6.14,6.4,4.839,64989674,002571
002651.SZ,利君股份,9.83,20250512,154653123.76,16230900.26,138422223.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3238,9.955257271,航空零部件+大飞机+军工+机器人,0.10495035512627657,31/64,5558507600.000,8.39,9.83,8.39,9.83,16.107,114997740,002651
002165.SZ,红宝丽,11.16,20250512,679271671.62,28708178.05,650563493.57,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,4288,0.179533214,,0.04226317576520401,34/64,8120345200.000,11.03,11.4,10.76,11.16,5.745,211702170,002165
600855.SH,航天长峰,14.7,20250512,122323597.0,2842846.84,119480750.16,日换手率达20%的证券;日振幅值达15%的证券,单日榜,7544,3.594080338,,0.02324037969550552,36/64,6874304000.000,12.77,15.38,12.77,14.7,18.393,136348561,600855
603280.SH,南方路机,26.22,20250512,26201508.0,425409.0,25776099.0,日换手率达20%的证券,单日榜,606,4.628890662,,0.01623605023039132,37/64,732630510.000,25.28,26.24,25,26.22,4.948,8439300,603280
