股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002889.SZ,东方嘉盛,17.26,20240611,52791944.14,41909061.74,10882882.4,日涨幅偏离值达7%的证券,单日榜,0.7938533505956995,1/73,光刻机+跨境电商+供应链服务+机器人,10.006,1666,3023072000.000,15.70,17.26,15.70,17.26,9.943,12204847.00,002889
002654.SZ,万润科技,11.78,20240611,193516962.0,135559634.6,57957327.4,日涨幅偏离值达7%的证券,单日榜,0.7005051815561263,2/73,存储芯片+LED元器件封装+华为,9.991,2992,9366164400.000,10.73,11.78,10.73,11.78,9.804,71107367.00,002654
000793.SZ,华闻集团,1.11,20240611,16309727.0,10962339.0,5347388.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.672135039415436,3/73,公司被海南联瀚举牌,9.901,6514,2176719600.000,1.11,1.11,1.11,1.11,0.000,9064500.00,000793
002607.SZ,中公教育,1.88,20240611,204339848.72,131111797.72,73228051.0,日涨幅偏离值达7%的证券,单日榜,0.6416359733125675,5/73,公司辟谣破产等传闻,9.942,3116,9150635500.000,1.69,1.88,1.65,1.88,13.450,603410050.00,002607
001298.SZ,好上好,18.40,20240611,48540521.25,28218848.48,20321672.77,日涨幅偏离值达7%的证券,单日榜,0.5813462186502582,7/73,存储芯片+分销+智能家居+外销,9.982,391,1935609800.000,16.80,18.40,16.52,18.40,11.237,9530355.00,001298
000859.SZ,国风新材,3.78,20240611,36880085.0,21147592.0,15732493.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5734149473896277,8/73,低价股+光刻胶+新材料+集成电路PI材料+国企改革,9.884,6190,3386328200.000,3.70,3.78,3.60,3.78,5.233,13768735.00,000859
000996.SZ,中期退,0.35,20240611,3110969.0,1424603.0,1686366.0,退市整理证券,单日榜,0.4579290246865205,9/73,,0.000,5795,120750000.000,0.34,0.37,0.34,0.35,8.571,20699501.00,000996
603172.SH,万丰股份,17.08,20240611,32854195.65,11808317.09,21045878.56,日换手率达20%的证券,单日榜,0.35941580234669357,13/73,微盘股+染料+高性能纤维,9.981,264,855366400.000,15.52,17.08,15.00,17.08,13.393,13606522.00,603172
605258.SH,协和电子,38.03,20240611,51700228.0,17273207.0,34427021.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3341031107251597,14/73,PCB+汽车电子+高频通讯+毫米波雷达,10.009,852,3346640000.000,37.00,38.03,36.31,38.03,4.975,6854652.00,605258
002323.SZ,雅博股份,1.14,20240611,46808806.0,14979020.38,31829785.62,日振幅值达15%的证券,单日榜,0.3200043252545258,16/73,,2.703,3515,2417281500.000,1.08,1.22,1.04,1.14,16.216,160334450.00,002323
603383.SH,顶点软件,37.40,20240611,111939376.56,35311985.56,76627391.0,日涨幅偏离值达7%的证券,单日榜,0.3154563357879041,17/73,金融科技+信创,10.000,1714,7614978800.000,33.70,37.40,33.70,37.40,10.882,12744790.00,603383
603172.SH,万丰股份,17.08,20240611,51737956.64,15875572.24,35862384.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.30684575253840174,18/73,微盘股+染料+高性能纤维,9.981,264,855366400.000,15.52,17.08,15.00,17.08,13.393,13606522.00,603172
600647.SH,退市同达,1.66,20240611,6455809.5,1793011.31,4662798.19,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.27773609335901256,19/73,,3.106,7571,230978290.000,1.59,1.77,1.56,1.66,13.044,4154010.00,600647
605358.SH,立昂微,24.95,20240611,146613762.05,35510697.25,111103064.8,日涨幅偏离值达7%的证券,单日榜,0.24220575717775872,21/73,半导体+化合物半导体射频芯片+砷化镓+5G,10.009,905,16750535000.000,22.44,24.95,22.39,24.95,11.288,36179894.00,605358
000039.SZ,中集集团,9.72,20240611,163674078.14,38741215.95,124932862.19,日跌幅偏离值达7%的证券,单日榜,0.23669732183774625,22/73,,-7.163,7327,22369677000.000,10.37,10.41,9.47,9.72,8.978,73022385.00,000039
603826.SH,坤彩科技,41.25,20240611,31917255.61,3718396.61,28198859.0,日涨幅偏离值达7%的证券,单日榜,0.1165011383007187,27/73,钛白粉+无机颜料+一季报增长,10.000,1739,19305000000.000,37.26,41.25,37.13,41.25,10.987,2620877.00,603826
600766.SH,退市园城,0.44,20240611,1693868.3,153066.3,1540802.0,退市整理证券,单日榜,0.09036493569187166,29/73,,4.762,6695,98530112.000,0.43,0.46,0.41,0.44,11.905,10841973.00,600766
002579.SZ,中京电子,8.28,20240611,145006338.01,12192183.04,132814154.97,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.08408034577881138,30/73,,5.478,3183,4821925400.000,7.71,8.45,7.61,8.28,10.701,83324300.00,002579
603133.SH,退市碳元,0.32,20240611,1662025.0,111366.0,1550659.0,退市整理证券,单日榜,0.067006212301259,31/73,,0.000,1756,66939264.000,0.32,0.33,0.31,0.32,6.250,14280240.00,603133
600983.SH,惠而浦,7.89,20240611,13118107.84,96079.84,13022028.0,日振幅值达15%的证券,单日榜,0.007324214831275545,35/73,,-3.309,4829,6047203700.000,8.90,8.96,7.68,7.89,15.686,6516408.00,600983
