股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002750.SZ,龙津药业,5.75,20240206,66645913.65,52894935.38,13750978.27,日振幅值达15%的证券,单日榜,0.7936710967424783,1/181,中药+创新药+工业大麻,9.943,2164,2292733200.000,4.71,5.75,4.71,5.75,19.885,35906520.00,002750
001376.SZ,百通能源,16.89,20240206,51699151.24,24392984.38,27306166.86,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.47182562566185754,5/181,,-6.737,67,778460100.000,16.30,18.99,16.30,16.89,14.854,19455074.00,001376
002325.SZ,洪涛股份,1.32,20240206,15946356.0,7363356.0,8583000.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.46175790882882584,6/181,控制权拟变更+光伏建筑一体化+建筑装饰+华为,10.000,3435,1899876600.000,1.32,1.32,1.32,1.32,0.000,12065460.00,002325
002790.SZ,瑞尔特,8.67,20240206,22599251.48,10258680.24,12340571.24,日振幅值达15%的证券,单日榜,0.4539389390431262,7/181,冲水组件+家居+外销,10.025,1930,2260141700.000,7.71,8.67,7.10,8.67,19.924,8942836.00,002790
001376.SZ,百通能源,16.89,20240206,47233434.0,21193857.6,26039576.4,日换手率达20%的证券,单日榜,0.44870456803966446,8/181,,-6.737,67,778460100.000,16.30,18.99,16.30,16.89,14.854,19455074.00,001376
002047.SZ,宝鹰股份,2.50,20240206,47942303.0,20283156.0,27659147.0,日振幅值达15%的证券,单日榜,0.42307429411557473,9/181,,9.649,4549,3353042100.000,2.25,2.51,2.05,2.50,20.175,51087193.00,002047
002789.SZ,建艺集团,8.45,20240206,35013367.5,13592036.86,21421330.64,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.3881956472767151,11/181,,-7.347,1927,1090863170.000,8.21,8.68,8.21,8.45,5.154,11868909.00,002789
000151.SZ,中成股份,9.03,20240206,91971173.59,28529749.63,63441423.96,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.3102031703670902,14/181,,-6.618,5681,2406892000.000,8.90,9.65,8.70,9.03,9.824,34736217.00,000151
002322.SZ,理工能科,10.11,20240206,75359565.0,20295820.0,55063745.0,日振幅值达15%的证券,单日榜,0.2693197605373651,20/181,,8.013,3437,3690349000.000,8.95,10.29,8.44,10.11,19.765,16827300.00,002322
000586.SZ,汇源通信,6.85,20240206,30896098.0,3756860.25,27139237.75,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.12159659287719764,35/181,,-6.929,6825,1325064000.000,6.68,7.14,6.62,6.85,7.065,8741901.00,000586
002729.SZ,好利科技,11.97,20240206,43714412.64,1657781.64,42056631.0,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.03792299930122085,45/181,,-6.338,2289,2100300600.000,12.99,13.00,11.50,11.97,11.737,8561417.00,002729
