股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603813.SH,原尚股份,15.68,20240412,24317343.0,17055453.0,7261890.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7013699235150814,1/59,物流+燃料电池+数字经济,10.035,1593,1410290600.000,15.68,15.68,15.68,15.68,0.000,1435500.00,603813
600815.SH,厦工股份,2.99,20240412,86174323.35,56812473.51,29361849.84,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6592737987538837,3/59,工程机械+外销+国企,9.927,7341,5304542500.000,2.86,2.99,2.81,2.99,6.618,127470173.00,600815
000603.SZ,盛达资源,16.13,20240412,134319750.05,70045081.79,64274668.26,日涨幅偏离值达7%的证券,单日榜,0.5214801379836248,5/59,有色金属+黄金,10.027,6700,10202061400.000,15.10,16.13,14.83,16.13,8.868,39601764.00,000603
601179.SH,中国西电,6.63,20240412,460957820.32,220363891.11,240593929.21,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.47805651926465187,6/59,年报增长+特高压+智能电网+中字头,9.950,3449,33984600000.000,6.25,6.63,6.16,6.63,7.794,309318790.00,601179
000809.SZ,铁岭新城,1.71,20240412,22984858.5,10423847.5,12561011.0,日振幅值达15%的证券,单日榜,0.45350931788420623,8/59,,-3.390,6262,1410393100.000,1.66,1.95,1.66,1.71,16.384,59245740.00,000809
600854.SH,春兰股份,4.70,20240412,31581180.0,14132430.0,17448750.0,日涨幅偏离值达7%的证券,单日榜,0.44749531208143584,9/59,家用电器+物业管理,10.070,7285,2441455100.000,4.70,4.70,4.70,4.70,0.000,11044300.00,600854
603116.SH,红蜻蜓,5.79,20240412,20341761.6,8984589.6,11357172.0,日涨幅偏离值达7%的证券,单日榜,0.4416819829409464,10/59,成人鞋靴+跨境电商,10.076,2138,3336202600.000,5.26,5.79,5.24,5.79,10.456,16491100.00,603116
002089.SZ,新海退,0.26,20240412,12126727.0,5143492.0,6983235.0,退市整理证券,单日榜,0.424145113516615,13/59,,4.000,4221,309170180.000,0.26,0.27,0.24,0.26,12.000,92270053.00,002089
605336.SH,帅丰电器,13.81,20240412,28345025.0,11425841.6,16919183.4,日涨幅偏离值达7%的证券,单日榜,0.40309866017052376,15/59,集成灶+电子商务,10.040,847,2532925900.000,13.80,13.81,13.79,13.81,0.159,4085400.00,605336
601956.SH,东贝集团,5.45,20240412,38666637.0,15576518.0,23090119.0,日涨幅偏离值达7%的证券,单日榜,0.40284129183512907,16/59,家电零部件+压缩机+跨境电商+年报增长,10.101,798,3354880700.000,4.98,5.45,4.96,5.45,9.899,22322890.00,601956
001239.SZ,永达股份,20.93,20240412,88123235.49,34810428.47,53312807.02,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.39501986367659186,17/59,次新股+高端装备+工程起重设备+风电设备,9.984,80,1000170170.000,19.90,20.93,19.80,20.93,5.938,6318596.00,001239
002716.SZ,湖南白银,4.09,20240412,121870597.59,41653481.27,80217116.32,日涨幅偏离值达7%的证券,单日榜,0.3417845000656487,20/59,白银+黄金+控股股东变更,9.946,2482,9040859500.000,3.89,4.09,3.74,4.09,9.409,285436300.00,002716
002805.SZ,丰元股份,17.21,20240412,104886200.27,33389150.44,71497049.83,日振幅值达15%的证券,单日榜,0.31833692472459707,21/59,,3.925,1887,4778574200.000,15.00,18.22,14.90,17.21,20.048,67579023.00,002805
603335.SH,迪生力,5.68,20240412,50202990.0,13293696.0,36909294.0,日涨幅偏离值达7%的证券,单日榜,0.26479888946853564,27/59,汽车零部件+动力电池回收+一体化压铸,10.078,1657,2431861300.000,5.10,5.68,5.09,5.68,11.434,30604726.00,603335
603032.SH,德新科技,19.07,20240412,99829181.92,23823353.92,76005828.0,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,0.2386411814843008,28/59,,-7.741,1765,4358128100.000,20.67,20.95,19.00,19.07,9.434,20038604.00,603032
000888.SZ,峨眉山A,14.71,20240412,143362331.25,17104486.13,126257845.12,日涨幅偏离值达7%的证券,单日榜,0.11930948653571088,33/59,四川旅游+国企+业绩增长,10.022,6419,7750891700.000,13.07,14.71,12.89,14.71,13.613,103874310.00,000888
000506.SZ,中润资源,6.93,20240412,186548199.61,12370261.64,174177937.97,日振幅值达15%的证券;日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.06631134294440484,35/59,黄金+外销,10.000,7562,6435689800.000,6.20,6.93,5.80,6.93,17.937,294213530.00,000506
603603.SH,退市博天,0.44,20240412,2812573.0,179193.0,2633380.0,退市整理证券,单日榜,0.06371141300154698,37/59,,-2.222,1739,359718800.000,0.45,0.46,0.43,0.44,6.667,14653900.00,603603
002455.SZ,百川股份,7.02,20240412,73321253.74,4206577.76,69114675.98,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0573718743942471,38/59,产品涨价+锂电池+钠离子电池+光刻胶,10.031,3326,3555810700.000,6.78,7.02,6.22,7.02,12.539,62515730.00,002455
