股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603166.SH,福达股份,14.8,20260616,86380926.6,65002767.6,21378159.0,日涨幅偏离值达7%的证券,单日榜,2806,10.037174721189603,机器人+减速器+新能源电驱齿轮,0.752512969686065,1/85,9482591600.000,13.32,14.8,13.32,14.8,11.004,22534860,603166
605289.SH,罗曼股份,130.42,20260616,600722709.78,339676428.83,261046280.95,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1245,10.003373819163281,AI算力+定增算力项目+液冷,0.565446292107715,3/85,19781127000.000,119.75,130.42,119.75,130.42,9.000,7959205,605289
600696.SH,退市岩石,0.73,20260616,1634191.14,892732.49,741458.65,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7906,10.606060606060597,,0.5462840105717377,4/85,244162680.000,0.66,0.73,0.66,0.73,10.606,2018441,600696
600696.SH,退市岩石,0.73,20260616,846305.29,414133.29,432172.0,退市整理证券;日涨幅偏离值达7%的证券,单日榜,7906,10.606060606060597,,0.4893426697120137,6/85,244162680.000,0.66,0.73,0.66,0.73,10.606,2018441,600696
002436.SZ,兴森科技,44.1,20260616,1580011959.89,740667636.13,839344323.76,日涨幅偏离值达7%的证券,单日榜,3884,10.00249438762783,1.6T光模块+CSP封装基板+FCBGA封装基板,0.4687734364881422,7/85,66940732000.000,39.99,44.1,39.68,44.1,11.025,201324360,002436
002851.SZ,麦格米特,163.64,20260616,1426089695.77,654951948.26,771137747.51,日涨幅偏离值达7%的证券,单日榜,2254,10.002688894864209,AI电源+英伟达+H股发行,0.45926420350885894,8/85,74988343000.000,158.58,163.64,157.0,163.64,4.464,29863706,002851
600110.SH,诺德股份,15.65,20260616,731607098.18,329803660.14,401803438.04,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6955,9.978917779339424,铜箔+HVLP+固态电池+满产满销,0.45079341214764596,9/85,27155582000.000,15.65,15.65,15.65,15.65,0.000,10811608,600110
002552.SZ,宝鼎科技,70.93,20260616,190635690.84,81854988.84,108780702.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3718,10.003101736972708,覆铜板+电子铜箔+黄金采选+Q1业绩大增,0.4293791392331705,11/85,26137938000.000,66.4,70.93,65.98,70.93,7.677,4123201,002552
600052.SH,东望时代,4.02,20260616,31006404.8,13279228.8,17727176.0,日涨幅偏离值达7%的证券,单日榜,7073,10.136986301369854,拟购科冠聚合物+高阻隔PVDC乳液+锂电池,0.42827373523808215,12/85,3393662900.000,3.64,4.02,3.55,4.02,12.877,30160809,600052
600888.SH,新疆众和,12.49,20260616,270115729.92,115324733.38,154790996.54,日涨幅偏离值达7%的证券,单日榜,7351,10.044052863436129,铝电子新材料+半导体上游+氧化铝项目+一季度净利增,0.4269456407227955,13/85,19398044000.000,11.15,12.49,11.03,12.49,12.863,109669450,600888
