股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000020.SZ,深华发A,17.22,20240124,109439012.01,79754284.01,29684728.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,0.7287555191261453,1/49,精密注塑件+显示器+华字辈,10.032,7732,3119668000.000,14.18,17.22,14.18,17.22,19.425,30625527.00,000020
600675.SH,中华企业,3.48,20240124,19613057.28,13673045.28,5940012.0,日涨幅偏离值达7%的证券,单日榜,0.697139924938821,2/49,房地产+上海国资+中华辈,10.127,7381,21214551000.000,3.48,3.48,3.48,3.48,0.000,12290436.00,600675
600400.SH,红豆股份,2.84,20240124,26374988.6,15760636.6,10614352.0,日涨幅偏离值达7%的证券,单日榜,0.5975599397984195,4/49,年报预增+男装,10.078,5590,6507496100.000,2.61,2.84,2.60,2.84,9.302,33581447.00,600400
000020.SZ,深华发A,17.22,20240124,143985338.35,78308167.71,65677170.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5438620946227751,6/49,精密注塑件+显示器+华字辈,10.032,7732,3119668000.000,14.18,17.22,14.18,17.22,19.425,30625527.00,000020
600705.SH,中航产融,3.15,20240124,104846663.19,46185561.77,58661101.42,日涨幅偏离值达7%的证券,单日榜,0.4405057859238105,8/49,中字头+上海自贸区+多元金融,10.140,6722,27733938000.000,2.87,3.15,2.87,3.15,9.790,184830490.00,600705
000068.SZ,华控赛格,4.55,20240124,100697800.79,42695047.09,58002753.7,日涨幅偏离值达7%的证券,单日榜,0.4239918524043866,10/49,工程咨询设计+锂电池+国企改革+华字辈+深圳,9.903,6459,4580355200.000,4.01,4.55,3.99,4.55,13.527,117909267.00,000068
603375.SH,盛景微,58.95,20240124,84353295.03,34558262.27,49795032.76,无价格涨跌幅限制的证券,单日榜,0.40968479367296157,11/49,,54.400,1,1162927220.000,65.00,67.00,57.80,58.95,24.096,14207800.00,603375
600626.SH,申达股份,3.48,20240124,20013452.0,6253038.0,13760414.0,日涨幅偏离值达7%的证券,单日榜,0.3124417516778215,12/49,上海国资+汽车内饰+进出口贸易,10.127,7565,2965973800.000,3.18,3.48,3.17,3.48,9.810,15528938.00,600626
000532.SZ,华金资本,15.86,20240124,95148129.82,28579015.88,66569113.94,日涨幅偏离值达7%的证券,单日榜,0.3003634010890746,13/49,多元金融+锂电池+创投+珠海国资+华字辈,9.986,7304,5448699000.000,14.00,15.86,13.91,15.86,13.523,70103224.00,000532
600191.SH,华资实业,6.22,20240124,30503019.77,5886326.77,24616693.0,日涨幅偏离值达7%的证券,单日榜,0.1929752140733704,15/49,华字辈+参股券商+农产品加工+代糖,10.089,6088,3016277000.000,5.69,6.22,5.47,6.22,13.274,20769172.00,600191
000017.SZ,深中华A,12.30,20240124,103121404.77,17082750.51,86038654.26,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.1656566892984152,16/49,,-3.681,7752,3726715100.000,13.42,14.05,12.20,12.30,14.487,140337060.00,000017
002670.SZ,国盛金控,11.47,20240124,259114400.99,22961690.47,236152710.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.08861603362171351,18/49,,7.096,2867,18619832000.000,10.48,11.78,10.31,11.47,13.726,162054280.00,002670
600053.SH,九鼎投资,19.12,20240124,109469250.56,7671127.35,101798123.21,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0700756359503481,20/49,私募股权投资+房地产+北交所+跨境电商,10.012,6495,8289300100.000,17.95,19.12,17.04,19.12,11.968,32597103.00,600053
600006.SH,东风汽车,6.40,20240124,108154192.98,3946187.67,104208005.31,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0364866822197983,22/49,,6.136,5940,12800000000.000,6.03,6.50,5.90,6.40,9.950,117988652.00,600006
