股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603439.SH,贵州三力,14.09,20240924,121957106.61,75616732.61,46340374.0,日振幅值达15%的证券,单日榜,0.620027276080029,3/45,,7.393,1071,5763799300.000,12.96,14.4,12.43,14.09,15.015,27546496,603439
001236.SZ,弘业期货,11.33,20240924,132014189.6,80421255.6,51592934.0,日振幅值达15%的证券,单日榜,0.6091864506662092,4/45,期货+江苏国资,10.000,519,3698516000.000,9.56,11.33,9.4,11.33,18.738,73209331,001236
000595.SZ,宝塔实业,7.37,20240924,235417252.86,119616316.5,115800936.36,日振幅值达15%的证券,单日榜,0.5081034420664762,5/45,宁夏国资+拟购新能源资产+通用设备+机器人,10.000,6900,8387522800.000,7.05,7.37,6.3,7.37,15.970,201475630,000595
603988.SH,中电电机,13.86,20240924,123343593.9,53448845.45,69894748.45,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4333329665530364,7/45,实控人拟变更+风电+电动机,10.000,2408,3259872000.000,13.22,13.86,13.01,13.86,6.746,9845224,603988
603189.SH,网达软件,15.28,20240924,62192982.0,22471749.0,39721233.0,日振幅值达15%的证券,单日榜,0.36132290617613416,13/45,,1.192,1949,4118698800.000,14.37,16.44,14.1,15.28,15.497,46278323,603189
603626.SH,科森科技,8.02,20240924,84095462.28,28424856.28,55670606.0,日换手率达20%的证券,单日榜,0.3380070161854636,14/45,,-1.956,1856,4450135100.000,7.7,8.08,7.36,8.02,8.802,128325287,603626
002261.SZ,拓维信息,13.74,20240924,284993150.54,92005959.68,192987190.86,日跌幅偏离值达7%的证券,单日榜,0.3228356874741331,15/45,,-6.276,3932,15490075000.000,14,14.34,13.19,13.74,7.845,230262780,002261
603421.SH,鼎信通讯,6.05,20240924,39631641.0,9657379.01,29974261.99,日跌幅偏离值达7%的证券,单日榜,0.24367850450603346,16/45,,-7.492,1937,3945752600.000,6.17,6.4,5.89,6.05,7.798,74580147,603421
000627.SZ,天茂集团,2.76,20240924,107968884.39,22519543.75,85449340.64,日振幅值达15%的证券,单日榜,0.20857438582634594,17/45,保险+养老,9.960,6757,12564911500.000,2.55,2.76,2.37,2.76,15.538,445727430,000627
600198.SH,大唐电信,9.35,20240924,137842116.0,18616067.85,119226048.15,日换手率达20%的证券,单日榜,0.13505355540247221,20/45,央企+安全芯片+特种通信+出售资产,10.000,6284,8232251800.000,9.35,9.35,9.15,9.35,2.353,239514808,600198
002323.SZ,雅博股份,1.38,20240924,86684870.16,6084309.12,80600561.04,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07018882428698098,21/45,国企改革+光伏建筑一体化+HJT电池+面值退市博弈,10.400,3588,2926160100.000,1.25,1.38,1.23,1.38,12.000,233914640,002323
000158.SZ,常山北明,10.98,20240924,611725369.8,28665842.21,583059527.59,日振幅值达15%的证券;日跌幅偏离值达7%的证券;日换手率达20%的证券,单日榜,0.04686063979882366,22/45,,-7.185,5864,17434251000.000,11.83,12.98,10.65,10.98,19.696,626358930,000158
001298.SZ,好上好,25.12,20240924,50784100.99,1117569.64,49666531.35,日换手率达20%的证券,单日榜,0.022006289728749216,23/45,,0.040,464,2642528200.000,24.17,26.4,23.1,25.12,13.142,28221451,001298
600658.SH,电子城,4.04,20240924,32416230.0,551156.94,31865073.06,日振幅值达15%的证券,单日榜,0.017002499673774523,25/45,,1.763,7630,4519083600.000,3.98,4.37,3.74,4.04,15.869,125951234,600658
