股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600824.SH,益民集团,5.83,20241216,163378467.9,95422650.75,67955817.15,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5840589153302985,4/74,零售+黄金概念+上海国企改革,10,7501,6144977800.000,5.83,5.83,5.83,5.83,0.000,9582306,600824
002607.SZ,中公教育,4.28,20241216,494939093.04,282588552.32,212350540.72,日涨幅偏离值达7%的证券,单日榜,0.5709562172272412,6/74,AI教育+战略升级,10.025706941,3243,21523026000.000,3.89,4.28,3.89,4.28,10.026,966359960,002607
603682.SH,锦和商管,6.25,20241216,92642519.56,47566056.66,45076462.9,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5134365611590885,7/74,新型城镇化+物业管理,10.035211268,1130,2953125000.000,6,6.25,5.89,6.25,6.338,32354900,603682
600738.SH,丽尚国潮,6.44,20241216,73163222.24,37066616.24,36096606.0,日涨幅偏离值达7%的证券,单日榜,0.5066290836454554,8/74,增持+零售+短剧+国企,10.085470085,6880,4898690300.000,6.3,6.44,6.29,6.44,2.564,29638196,600738
000793.SZ,华闻集团,3.78,20241216,201997978.03,101557285.03,100440693.0,日涨幅偏离值达7%的证券,单日榜,0.5027638693240637,9/74,被债权人申请重整+海南+文旅+农业种植,9.88372093,6641,7412612600.000,3.42,3.78,3.21,3.78,16.570,454509600,000793
600880.SH,博瑞传播,6.48,20241216,244567979.98,119357024.02,125210955.96,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4880320965555697,10/74,传媒+字节+游戏+IP+国企,10.016977929,7055,7082835500.000,6.28,6.48,6.25,6.48,3.905,41072006,600880
601010.SH,文峰股份,4.15,20241216,131052807.72,62783537.69,68269270.03,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,0.4790705272346377,11/74,零售+电商+低价股,10.079575597,3290,7669200000.000,3.52,4.15,3.39,4.15,20.159,286824524,601010
603536.SH,惠发食品,16.8,20241216,121124084.5,54858430.3,66265654.2,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.452911000536809,12/74,,-4.599659284,1827,4040942000.000,15.88,19.37,15.88,16.8,19.818,73710244,603536
603598.SH,引力传媒,24.7,20241216,241121891.36,105232056.66,135889834.7,日振幅值达15%的证券,单日榜,0.43642680499252695,13/74,抖音概念+营销+大模型,10.022271715,2325,6616213600.000,21.7,24.7,20.21,24.7,20.000,74649404,603598
603214.SH,爱婴室,23.27,20241216,233722226.92,100980513.52,132741713.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4320535314536614,14/74,,9.712399811,1630,3223826600.000,21.36,23.33,21.35,23.27,9.335,17579368,603214
002291.SZ,遥望科技,9.2,20241216,277134622.96,110702664.43,166431958.53,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3994544717928593,16/74,营销+直播带货+抖音+出海,10.04784689,3712,8074455400.000,9.18,9.2,8.81,9.2,4.665,96185343,002291
603081.SH,大丰实业,14.34,20241216,89527234.0,33461050.0,56066184.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.37375275103439476,18/74,文化传媒+IP经济+文旅+出海,9.969325153,1862,5820733600.000,14.34,14.34,14.08,14.34,1.994,12345821,603081
000980.SZ,众泰汽车,3.25,20241216,258066471.0,95539826.0,162526645.0,日涨幅偏离值达7%的证券,单日榜,0.37021402133251163,19/74,汽车整车+重整+低价股,10.169491525,5944,15897575000.000,2.94,3.25,2.91,3.25,11.525,564014570,000980
002313.SZ,日海智能,12.01,20241216,180304532.6,60605858.27,119698674.33,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.336130530919332,21/74,机器人+卫星导航+液冷+表决权放弃,9.981684982,3653,4496498100.000,10.5,12.01,10.47,12.01,14.103,34051669,002313
000785.SZ,居然智家,5.21,20241216,268308063.31,74949722.61,193358340.7,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2793420431923582,22/74,零售+智能家居+豆包对接中+华为,9.915611814,6653,31045513000.000,5.21,5.21,5.21,5.21,0.000,22337511,000785
603099.SH,长白山,60.67,20241216,286475220.0,78203779.96,208271440.04,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.27298619391932044,23/74,冰雪产业+东北旅游+国企改革,10.009066183,2508,16178869000.000,56.8,60.67,56,60.67,8.468,33120295,603099
603238.SH,诺邦股份,15.77,20241216,75546913.05,17957051.55,57589861.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.23769404764580254,24/74,个护用品+三胎+外销,9.972105997,1901,2799316900.000,15.5,15.77,14.76,15.77,7.043,19641795,603238
600693.SH,东百集团,5.46,20241216,61420977.61,13988261.61,47432716.0,日涨幅偏离值达7%的证券,单日榜,0.2277440404615533,25/74,零售+免税店+跨境电商,10.080645161,7555,4744482200.000,4.89,5.46,4.89,5.46,11.492,134843848,600693
