股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000042.SZ,中洲控股,4.15,20240712,28119530.92,19685784.92,8433746.0,日涨幅偏离值达7%的证券,单日榜,0.7000751533162489,2/56,房地产+物业服务+粤港澳大湾区+业绩利空落地,10.080,7233,2755555900.000,3.75,4.15,3.74,4.15,10.875,15245898.00,000042
600611.SH,大众交通,4.20,20240712,202754446.47,103580207.21,99174239.26,日换手率达20%的证券,单日榜,0.5108652807045884,5/56,,8.247,7781,6565928700.000,4.00,4.27,4.00,4.20,6.959,388517340.00,600611
000861.SZ,海印股份,0.91,20240712,33643496.0,15499825.14,18143670.86,日涨幅偏离值达7%的证券,单日榜,0.4607079222682447,7/56,半年报预计扭亏+面退博弈+商业物业+免税店+光伏,9.639,6229,2171985600.000,0.90,0.91,0.87,0.91,4.819,226241310.00,000861
603032.SH,德新科技,12.95,20240712,78720989.97,30934011.4,47786978.57,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.39295760141975766,9/56,二季度扭亏+锂电设备+客运,10.026,1826,2980028100.000,11.78,12.95,11.77,12.95,10.026,13418700.00,603032
603032.SH,德新科技,12.95,20240712,54031483.4,20051811.2,33979672.2,日涨幅偏离值达7%的证券,单日榜,0.3711134682635791,10/56,二季度扭亏+锂电设备+客运,10.026,1826,2980028100.000,11.78,12.95,11.77,12.95,10.026,13418700.00,603032
002837.SZ,英维克,24.54,20240712,225160387.86,71423474.2,153736913.66,日涨幅偏离值达7%的证券,单日榜,0.3172115436415468,11/56,半年报预增+机房温控+液冷+华为液冷超充,9.996,1830,15763794000.000,22.94,24.54,22.84,24.54,7.620,35310956.00,002837
600686.SH,金龙汽车,9.11,20240712,195815602.0,33822214.28,161993387.72,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.17272481832167796,16/56,无人驾驶+车联网+百度+客车,10.024,7461,6532302000.000,8.45,9.11,8.35,9.11,9.179,85662606.00,600686
605376.SH,博迁新材,25.39,20240712,141755398.6,23145270.29,118610128.31,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1632761116584381,17/56,半年报预增+纳米材料+消费电子+新能源,10.009,872,6642024000.000,24.50,25.39,24.50,25.39,3.856,20201738.00,605376
600811.SH,东方集团,0.97,20240712,53727417.16,8445801.68,45281615.48,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1571972398160969,18/56,半年报预计扭亏+面退博弈+农产品加工+数字乡村,10.227,7418,3548982600.000,0.91,0.97,0.90,0.97,7.955,395133370.00,600811
000816.SZ,智慧农业,1.90,20240712,22093226.0,2271976.35,19821249.65,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.1028358805545193,19/56,半年报预增+有色金属+现代农业生产服务,9.827,6523,2730094000.000,1.90,1.90,1.90,1.90,0.000,16802640.00,000816
600297.SH,广汇汽车,0.96,20240712,93495067.7,8341939.31,85153128.39,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.08922330894253151,20/56,筹划控制权变更+面退博弈+乘用车经销+华为汽车,10.345,5736,7957966800.000,0.96,0.96,0.91,0.96,5.747,741368370.00,600297
600841.SH,动力新科,3.88,20240712,31777985.5,2459938.18,29318047.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07741013602010738,21/56,无人驾驶+换电+柴油机+上海国资,9.915,7377,3570159200.000,3.50,3.88,3.45,3.88,12.181,32204122.00,600841
600684.SH,珠江股份,2.95,20240712,41054323.76,2630839.49,38423484.27,日涨幅偏离值达7%的证券,单日榜,0.06408191023629226,22/56,房地产服务+广州国资,10.075,7468,2517709100.000,2.71,2.95,2.68,2.95,10.075,77949363.00,600684
