股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
600539.SH,狮头股份,4.16,10.053,20240703,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,10735296,27.444462,0.0,0.0,10735296.0,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,5544,600539
603256.SH,宏和科技,8.20,10.067,20240703,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,31294633,6.734047,0.0,0.0,31294633.0,买入金额最大的前5名,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1202,603256
603256.SH,宏和科技,8.20,10.067,20240703,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,16400820,5.36539,0.0,0.0,16400820.0,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,1202,603256
603386.SH,骏亚科技,11.24,-10.008,20240703,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,0,0.0,49879283.2,10.946555,-49879283.2,卖出金额最大的前5名,日跌幅偏离值达7%的证券,单日榜,1651,603386
