股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
688365.SH,光云科技,13.9,20.034542314,20241220,中信建投证券股份有限公司上海浦东南路证券营业部,,1,0,0,38262869.7,3.465096,-38262869.7,卖出金额最大的前5名,有价格涨跌幅限制的日收盘价格涨幅达到15%的证券,单日榜,1128,688365
688365.SH,光云科技,13.9,20.034542314,20241220,中信建投证券股份有限公司上海浦东南路证券营业部,,1,0,0,38262869.7,1.900745,-38262869.7,卖出金额最大的前5名,连续3个交易日内收盘价格涨幅较基准指数偏离值累计达到30%的证券,三日榜,1128,688365
