股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600821.SH,金开新能,6.11,20260710,214123355.86,166619466.74,47503889.12,日涨幅偏离值达7%的证券,单日榜,7884,10.090090090090099,算力租赁+绿电+回购+天津国资,0.7781470922253834,3/90,12020355500.000,5.6,6.11,5.49,6.11,11.171171171171174,93625745,600821
600664.SH,哈药股份,3.37,20260710,165439029.0,126481462.6,38957566.4,日涨幅偏离值达7%的证券,单日榜,8036,10.130718954248367,中报预增+创新药+医药工业,0.7645200976125168,4/90,8487378300.000,3.33,3.37,3.33,3.37,1.3071895424836613,100032231,600664
600192.SH,长城电工,6.66,20260710,28170348.0,20479287.0,7691061.0,日涨幅偏离值达7%的证券,单日榜,6670,10.082644628099178,应用载人航天+输变电设备+核电+国企改革,0.7269802630766222,5/90,2942041700.000,6.13,6.66,5.99,6.66,11.074380165289256,11622776,600192
002202.SZ,金风科技,22.36,20260710,1101206511.19,762430093.35,338776417.84,日涨幅偏离值达7%的证券,单日榜,4503,9.985243482538127,商业航天+参股蓝箭航天+风电,0.6923588678440459,6/90,75207974000.000,20.47,22.36,19.93,22.36,11.952779144121987,267662061,002202
000887.SZ,中鼎股份,20.68,20260710,752138922.83,465211211.67,286927711.16,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6685,9.999999999999993,人形机器人+液冷服务器+汽车零部件,0.6185176668155864,8/90,27181184000.000,19.57,20.68,19.42,20.68,6.702127659574457,108474160,000887
000887.SZ,中鼎股份,20.68,20260710,513705732.31,306710887.01,206994845.3,日涨幅偏离值达7%的证券,单日榜,6685,9.999999999999993,人形机器人+液冷服务器+汽车零部件,0.5970556054159675,9/90,27181184000.000,19.57,20.68,19.42,20.68,6.702127659574457,108474160,000887
002828.SZ,贝肯能源,13.48,20260710,177180546.7,100710739.2,76469807.5,日振幅值达15%的证券,单日榜,2327,10.040816326530615,一体化油服+加拿大油气暂缓+内部转让,0.5684074300240322,11/90,2709312800.000,11.49,13.48,11.49,13.48,16.244897959183675,45502385,002828
002354.SZ,天娱数科,8.54,20260710,723358243.3,410962036.36,312396206.94,日换手率达20%的证券,单日榜,3984,5.693069306930681,,0.5681307155430602,12/90,13883425000.000,8.23,8.89,8.02,8.54,10.767326732673279,537867343,002354
600992.SH,贵绳股份,10.65,20260710,56340783.0,31718048.0,24622735.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5386,10.020661157024799,商业航天+钢丝绳龙头+国企改革,0.562967823858607,14/90,2610208500.000,9.78,10.65,9.78,10.65,8.987603305785134,17226134,600992
000004.SZ,国华退,0.46,20260710,1250538.0,679857.86,570680.14,退市整理证券,单日榜,8727,9.523809523809533,退市整理期+移动安全+减亏,0.5436523000500585,15/90,58092971.000,0.45,0.46,0.45,0.46,2.380952380952383,3630589,000004
