股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
601008.SH,连云港,5.67,20250409,50674065.75,30407217.75,20266848.0,日涨幅偏离值达7%的证券,单日榜,4363,10.097087379,港口航运+国企,0.6000548268618056,2/91,7034417500.000,5.67,5.67,5.67,5.67,0.000,14781837,601008
002900.SZ,哈三联,16.58,20250409,151811117.0,81970279.0,69840838.0,日振幅值达15%的证券;日换手率达20%的证券,单日榜,1828,10.0199071,,0.5399491197999683,4/91,2869667100.000,13.56,16.58,13.56,16.58,20.040,67610797,002900
000066.SZ,中国长城,16.49,20250409,592692682.0,304366069.48,288326612.52,日涨幅偏离值达7%的证券,单日榜,6736,10.006671114,中国电子旗下企业+芯片+信创,0.5135310064111775,6/91,53189976000.000,15.4,16.49,15.03,16.49,9.740,332186700,000066
002403.SZ,爱仕达,12.59,20250409,31866323.0,16189398.1,15676924.9,日振幅值达15%的证券,单日榜,3622,5.443886097,,0.5080409842076853,7/91,3741262700.000,11.83,13.13,10.75,12.59,19.933,19744811,002403
002049.SZ,紫光国微,69.06,20250409,709358991.76,356588466.01,352770525.75,日涨幅偏离值达7%的证券,单日榜,4824,10.003185728,紫光系+智能安全芯片+回购,0.5026911199437447,8/91,58661196000.000,62,69.06,61.37,69.06,12.249,58875644,002049
600094.SH,大名城,3.49,20250409,63983550.0,30921784.05,33061765.95,日涨幅偏离值达7%的证券,单日榜,6733,10.094637224,房地产+算力+低空经济,0.483277093096585,12/91,7755233200.000,3.21,3.49,3.02,3.49,14.827,85696833,600094
000066.SZ,中国长城,16.49,20250409,1232365885.91,487890711.82,744475174.09,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6736,10.006671114,中国电子旗下企业+芯片+信创,0.39589761238784466,15/91,53189976000.000,15.4,16.49,15.03,16.49,9.740,332186700,000066
603166.SH,福达股份,12.28,20250409,103127153.4,40163837.2,62963316.2,日振幅值达15%的证券,单日榜,2519,10.035842294,机器人+曲轴+汽车零部件+拟获得长坂科技35%股权,0.3894593797640884,16/91,7847026200.000,10.6,12.28,10.04,12.28,20.072,51839131,603166
603329.SH,上海雅仕,15.19,20250409,48549294.54,18011387.63,30537906.91,日振幅值达15%的证券,单日榜,1763,5.77994429,,0.370991747679471,18/91,2411506600.000,13.75,15.78,12.92,15.19,19.916,15911530,603329
002903.SZ,宇环数控,18.31,20250409,94982524.5,34341250.8,60641273.7,日振幅值达15%的证券,单日榜,1818,3.446327684,,0.36155335921820014,20/91,1905822500.000,17.2,19.47,15.93,18.31,20.000,22786550,002903
603985.SH,恒润股份,15.24,20250409,112048954.23,35407062.23,76641892.0,日振幅值达15%的证券,单日榜,1926,10.036101083,算力租赁+风电+国企,0.31599636492207533,22/91,6718676000.000,13.3,15.24,12.47,15.24,20.000,40242975,603985
600622.SH,光大嘉宝,2.84,20250409,44543272.14,13791327.14,30751945.0,日涨幅偏离值达7%的证券,单日榜,7877,10.07751938,央企+房地产+AMC,0.309616390476517,23/91,4259106500.000,2.51,2.84,2.38,2.84,17.830,83770151,600622
002122.SZ,汇洲智能,3.91,20250409,76772325.59,19384239.59,57388086.0,日振幅值达15%的证券,单日榜,4384,5.675675676,,0.25248993619811483,25/91,7772046000.000,3.61,4.07,3.33,3.91,20.000,153957370,002122
603458.SH,勘设股份,6.11,20250409,26577867.36,6680985.93,19896881.43,日涨幅偏离值达7%的证券,单日榜,1860,10.09009009,数据中心+智能交通+参股翰凯斯智能+工程咨询,0.2513740413971274,26/91,1870420800.000,5.44,6.11,5.09,6.11,18.378,18526787,603458
603895.SH,天永智能,24.18,20250409,10762841.2,1848418.2,8914423.0,日振幅值达15%的证券,单日榜,1748,10.009099181,开发人形机器人+自动化装备+汽车产业链,0.17174072957612718,31/91,2613374400.000,21.77,24.18,19.82,24.18,19.836,2271580,603895
001318.SZ,阳光乳业,13.82,20250409,68019190.04,10901208.5,57117981.54,日换手率达20%的证券,单日榜,701,1.842299189,,0.16026666141701087,32/91,1064969200.000,13.51,14.22,12.48,13.82,12.822,37489302,001318
603210.SH,泰鸿万立,30.44,20250409,134409876.82,14646648.92,119763227.9,无价格涨跌幅限制的证券,单日榜,1,253.953488372,,0.10897003454303143,34/91,2240005500.000,30.02,39.5,30,30.44,110.465,57189006,603210
002347.SZ,泰尔股份,5.74,20250409,50619232.0,4366394.21,46252837.79,日振幅值达15%的证券,单日榜,3688,9.961685824,机器人+神经网络+商业航天+军工,0.08625959022847285,37/91,2832017900.000,5.05,5.74,4.7,5.74,19.923,66119148,002347
603688.SH,石英股份,35.04,20250409,455990618.39,29440608.85,426550009.54,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2538,10.015698587,石英砂+光伏+半导体,0.06456406702828262,39/91,18980407000.000,31,35.04,29.68,35.04,16.829,33758463,603688
000617.SZ,中油资本,6.74,20250409,289722653.6,16672461.28,273050192.32,日涨幅偏离值达7%的证券,单日榜,6900,9.951060359,中字头+国际结算+多元金融,0.057546281151416315,40/91,85207613000.000,6.08,6.74,6.02,6.74,11.746,293820300,000617
002896.SZ,中大力德,74.06,20250409,266079579.74,10448680.68,255630899.06,日涨幅偏离值达7%的证券,单日榜,1846,9.995544334,机器人+减速器+电机,0.039269006250723715,42/91,11195745400.000,67,74.06,62.55,74.06,17.095,21302959,002896
603011.SH,合锻智能,9.6,20250409,122669768.0,3221091.0,119448677.0,日换手率达20%的证券,单日榜,2533,-4.761904762,,0.02625823014518133,44/91,4746378600.000,9.07,10.23,9.07,9.6,11.508,151391747,603011
600480.SH,凌云股份,14.07,20250409,234380935.78,4597836.78,229783099.0,日振幅值达15%的证券,单日榜,5258,8.816705336,,0.01961694010947941,46/91,13028553900.000,12.63,14.22,11.7,14.07,19.490,79055008,600480
