股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000158.SZ,常山北明,22.56,20250430,524581353.78,430534858.17,94046495.61,日涨幅偏离值达7%的证券,单日榜,6007,9.99512433,一季报增长+华为合作+国企,0.8207208568655275,1/83,35820843733.92,20.5,22.56,20.5,22.56,10.043881,9.5321551E7,000158
603839.SH,安正时尚,5.78,20250430,23396862.0,18187926.0,5208936.0,日涨幅偏离值达7%的证券,单日榜,1996,10.0952381,一季报增长+女装+电商,0.7773660416512266,2/83,2307446284.8,5.5,5.78,5.47,5.78,5.904761,6552680,603839
600340.SH,华夏幸福,2.39,20250430,178602841.0,131323008.74,47279832.26,日涨幅偏离值达7%的证券,单日榜,5181,10.13824885,产业新城服务商转型+债务重组,0.7352795062201726,3/83,9305118598.18,2.15,2.39,2.15,2.39,11.059907,2.51303349E8,600340
002553.SZ,南方精工,21.79,20250430,242072516.0,160589855.0,81482661.0,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,3446,9.99495204,一季报扭亏+机器人+轴承+减速器,0.6633956537222094,4/83,5464932000.0,20.65,21.79,20.41,21.79,6.966178,8.0072018E7,002553
600774.SH,汉商集团,8.98,20250430,51265562.0,28683314.0,22582248.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6902,10.04901961,商业运营+辅助生殖+医药,0.5595045266450019,6/83,2647682336.38,8.98,8.98,8.98,8.98,0,7821176,600774
600735.SH,新华锦,5.69,20250430,46397940.77,25507694.77,20890246.0,日涨幅偏离值达7%的证券,单日榜,6974,10.05802708,服装纺织+跨境电商+养老+石墨新材料,0.5497591993671576,8/83,2420820895.63,5.17,5.69,5.17,5.69,10.058027,3.5371435E7,600735
603359.SH,东珠生态,7.60,20250430,110423796.2,58817231.6,51606564.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1858,9.98552822,参股迪洛斯10%股权+AI初创公司,0.5326499687935924,10/83,3390329600.0,6.85,7.6,6.81,7.6,11.432706,4.3205629E7,603359
600743.SH,华远地产,1.86,20250430,28442105.2,14686438.2,13755667.0,日涨幅偏离值达7%的证券,单日榜,6943,10.0591716,酒店管理+资产重组+国企改革,0.5163625581414416,12/83,4363747625.64,1.73,1.86,1.73,1.86,7.692307,5.5239049E7,600743
600592.SH,龙溪股份,22.44,20250430,219328425.92,99007234.92,120321191.0,日振幅值达15%的证券,单日榜,5521,10,人形机器人+大飞机+关节轴承+军工+国企,0.45141086708073525,16/83,8965982133.24,20,22.44,19.39,22.44,14.95098,6.7111467E7,600592
603123.SH,翠微股份,8.43,20250430,50575567.0,21582218.0,28993349.0,日涨幅偏离值达7%的证券,单日榜,3159,10.05221932,数字支付+数字货币+RISC-V+北京国资,0.4267321016885485,17/83,5498686250.07,7.89,8.43,7.86,8.43,7.441253,2.23171E7,603123
603586.SH,金麒麟,16.90,20250430,99614362.74,41985754.52,57628608.22,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1961,10.02604167,一季报增长+汽车制动零部件+海外市场拓展,0.42148294046296886,18/83,3313291982.0,15.46,16.9,15.43,16.9,9.570312,2.0098719E7,603586
603922.SH,金鸿顺,19.21,20250430,39866043.0,16062735.0,23803308.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1827,10.02290951,汽车零部件+模具+拟并购新思考电机,0.40291771621276784,21/83,3442432000.0,18.45,19.21,18.03,19.21,6.758304,5027260,603922
002229.SZ,鸿博股份,15.88,20250430,235616699.17,93416682.17,142200017.0,日涨幅偏离值达7%的证券,单日榜,4128,9.97229917,一季报同比扭亏为盈+算力+彩票+无实控人,0.3964773400997306,22/83,7831449099.88,15.71,15.88,14.9,15.88,6.786703,1.12704285E8,002229
002581.SZ,未名医药,6.61,20250430,54354657.61,20265889.35,34088768.26,日振幅值达15%的证券,单日榜,3389,9.98336106,超跌反弹+CRO+重组蛋白,0.3728454973520346,23/83,2649229574.21,5.69,6.61,5.69,6.61,15.30782,4.2946976E7,002581
600793.SH,宜宾纸业,24.85,20250430,122435531.0,42038541.0,80396990.0,日振幅值达15%的证券,单日榜,6839,10.00442674,一季报增长+拟收购醋纤公司67%股权+造纸+国企,0.34335246195812225,25/83,4396064449.7,23,24.85,21.51,24.85,14.785303,2.4432692E7,600793
600644.SH,乐山电力,11.40,20250430,109993501.44,35883204.96,74110296.48,日振幅值达15%的证券,单日榜,7793,-6.17283951,,0.3262302271518633,26/83,6137767512.6,10.94,12.77,10.94,11.4,15.061728,9.9428168E7,600644
603110.SH,东方材料,18.70,20250430,109044178.0,26297413.98,82746764.02,日换手率达20%的证券,单日榜,1833,4.76190476,,0.2411629347144054,28/83,3762939888.4,17.9,19.64,17.56,18.7,11.652661,5.4588032E7,603110
002164.SZ,宁波东力,8.99,20250430,162290263.14,36687869.3,125602393.84,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4298,10.03671971,一季报增长+机器人关节+齿轮箱+电机,0.2260632806316368,30/83,4313179209.82,8.28,8.99,8.23,8.99,9.302325,1.05223283E8,002164
002165.SZ,红宝丽,12.44,20250430,406461357.37,74780918.33,331680439.04,日换手率达20%的证券,单日榜,4283,-2.04724409,,0.18398038823141372,33/83,9051710930.24,12.4,13.06,12.16,12.44,7.086614,2.4695349E8,002165
603040.SH,新坐标,34.69,20250430,103192020.67,15357927.55,87834093.12,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1999,9.98731769,一季报增长+滚珠丝杠+汽车零部件+外销,0.14882863471695598,35/83,4685349207.24,32.5,34.69,32.5,34.69,6.943563,1.295857E7,603040
002298.SZ,中电鑫龙,5.75,20250430,64128077.95,9403686.55,54724391.4,日振幅值达15%的证券,单日榜,3783,4.54545455,,0.1466391454509514,36/83,3758576142.0,5.2,6.04,5.18,5.75,15.636363,1.57356665E8,002298
603955.SH,大千生态,24.94,20250430,137627673.88,18174661.64,119453012.24,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1978,10.01323335,无收购“宠胖胖”安排+实控人拟变更+生态景观+城市更新,0.1320567377738783,37/83,3384856800.0,23.1,24.94,22.7,24.94,9.880899,2.5159415E7,603955
002422.SZ,科伦药业,36.21,20250430,254113777.51,31879241.79,222234535.72,日涨幅偏离值达7%的证券,单日榜,3620,9.99392467,年报增长+创新药+新药临床试验获批,0.1254526303232239,38/83,47285723973.3,31.94,36.21,31.81,36.21,13.365735,4.1984799E7,002422
002229.SZ,鸿博股份,15.88,20250430,294841270.17,31537528.66,263303741.51,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4128,9.97229917,一季报同比扭亏为盈+算力+彩票+无实控人,0.10696443086755136,40/83,7831449099.88,15.71,15.88,14.9,15.88,6.786703,1.12704285E8,002229
603800.SH,洪田股份,23.02,20250430,77968490.8,4972429.8,72996061.0,日振幅值达15%的证券,单日榜,2281,4.16289593,,0.06377486275519906,42/83,4788160000.0,19.89,23.49,19.89,23.02,16.289592,1.5514607E7,603800
