股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002300.SZ,太阳电缆,6.96,20250324,68757204.0,52489945.68,16267258.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3747,9.952606635,海底电缆+铜加工,0.7634101247048963,1/73,5027034400.000,6.96,6.96,6.96,6.96,0.000,9023303,002300
000601.SZ,韶能股份,5.96,20250324,206178198.02,154745701.16,51432496.86,日振幅值达15%的证券,单日榜,6923,9.963099631,电力+光伏+减速器,0.7505434747518218,2/73,6439541900.000,5.06,5.96,5.06,5.96,16.605,153154510,000601
605068.SH,明新旭腾,17.49,20250324,39775641.19,24107574.79,15668066.4,日振幅值达15%的证券,单日榜,1050,6.064281383,,0.6060889043835423,3/73,2835831000.000,16.67,18.13,15.52,17.49,15.828,10045227,605068
002681.SZ,奋达科技,9.13,20250324,369995978.32,221431331.98,148564646.34,日涨幅偏离值达7%的证券,单日榜,3110,10,人形机器人+智能穿戴+智能音箱,0.5984695644137238,4/73,14091556000.000,8.7,9.13,8.61,9.13,6.265,348873260,002681
603280.SH,南方路机,30.8,20250324,89108213.72,49054975.7,40053238.02,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,575,10,海工装备+工程机械+AI分拣机器人,0.550510145497281,7/73,860603340.000,30.78,30.8,29.81,30.8,3.536,5773341,603280
001202.SZ,炬申股份,20.3,20250324,62993927.3,32432175.0,30561752.3,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,944,10.027100271,有色金属物流+供应链管理+一带一路,0.514846055645113,8/73,1835945200.000,20.3,20.3,20.3,20.3,0.000,1195951,001202
603949.SH,雪龙集团,23.44,20250324,95949080.0,46840206.1,49108873.9,日振幅值达15%的证券,单日榜,1222,9.995307367,间接投资宇树科技+汽车热管理,0.4881777511571763,10/73,4927211600.000,19.56,23.44,19.18,23.44,19.991,27697930,603949
605081.SH,太和水,11.39,20250324,20895559.01,9744622.55,11150936.46,日涨幅偏离值达7%的证券,单日榜,995,10.048309179,算力+污水处理+饮用水,0.46634897613107695,11/73,1289884150.000,10.31,11.39,10.24,11.39,11.111,5862039,605081
002427.SZ,尤夫股份,4.76,20250324,64662206.45,29974438.65,34687767.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3591,9.930715935,拒海水聚酯工业丝+客户巨力索具+涤纶工业丝+陕西国资,0.4635542196225195,12/73,4690631000.000,4.52,4.76,4.16,4.76,13.857,42370099,002427
605069.SH,正和生态,10.67,20250324,41676954.7,17538720.6,24138234.1,日换手率达20%的证券,单日榜,871,10,AI智能体+智谱合作+生态保护,0.42082538722532914,13/73,898000840.000,9.55,10.67,9.5,10.67,12.062,28960835,605069
