股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600088.SH,中视传媒,21.75,20240129,79324792.47,66558169.47,12766623.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8390588540798486,1/71,中字头+上海+影视传媒+虚拟数字人+股权划转,10.015,6459,8650114200.000,21.75,21.75,21.75,21.75,0.000,2567120.00,600088
600088.SH,中视传媒,21.75,20240129,53722935.0,43876710.0,9846225.0,日涨幅偏离值达7%的证券,单日榜,0.8167221318046007,2/71,中字头+上海+影视传媒+虚拟数字人+股权划转,10.015,6459,8650114200.000,21.75,21.75,21.75,21.75,0.000,2567120.00,600088
000037.SZ,深南电A,10.24,20240129,69912607.0,51703394.01,18209212.99,日涨幅偏离值达7%的证券,单日榜,0.7395432130001961,3/71,电力+核电+节能环保+年报扭亏为盈,9.989,7184,3470242000.000,9.16,10.24,9.12,10.24,12.030,32750401.00,000037
600639.SH,浦东金桥,14.83,20240129,136301320.98,65865084.05,70436236.93,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.48323144322030914,4/71,上海国资+参股券商+房地产开发,10.015,7514,12609010300.000,14.83,14.83,14.83,14.83,0.000,26878530.00,600639
603153.SH,上海建科,23.18,20240129,60640903.0,26256107.0,34384796.0,日换手率达20%的证券,单日榜,0.4329768473269602,8/71,上海国资+次新股+工程咨询服务+AMC,10.014,218,1274900000.000,21.22,23.18,21.22,23.18,9.302,32913107.00,603153
600119.SH,长江投资,9.85,20240129,79889065.25,33418095.0,46470970.25,日涨幅偏离值达7%的证券,单日榜,0.41830624623561985,9/71,外贸受益+跨境电商+物流+上海国资,10.056,6313,3597913100.000,9.85,9.85,9.85,9.85,0.000,9114365.00,600119
600119.SH,长江投资,9.85,20240129,79889065.25,32386680.0,47502385.25,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.40539565582162074,10/71,外贸受益+跨境电商+物流+上海国资,10.056,6313,3597913100.000,9.85,9.85,9.85,9.85,0.000,9114365.00,600119
002952.SZ,亚世光电,33.61,20240129,133734783.82,42090156.03,91644627.79,日涨幅偏离值达7%的证券,单日榜,0.31472856072098,15/71,硅基OLED+电子纸+激光雷达+外销高占比,10.016,1178,4438033500.000,29.40,33.61,29.40,33.61,13.781,31313891.00,002952
600708.SH,光明地产,2.81,20240129,120669517.0,37860223.0,82809294.0,日涨幅偏离值达7%的证券,单日榜,0.3137513428515671,16/71,上海国企+房地产+冷链物流,10.196,6710,6253030500.000,2.75,2.81,2.64,2.81,6.667,102139294.00,600708
600189.SH,泉阳泉,8.99,20240129,44071890.0,13185171.2,30886718.8,日涨幅偏离值达7%的证券,单日榜,0.29917417201758306,18/71,业绩预告+国企改革+矿泉水+白酒,10.037,6137,6429628300.000,8.00,8.99,8.00,8.99,12.118,21910586.00,600189
603648.SH,畅联股份,13.67,20240129,108096376.0,28674166.0,79422210.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.26526482256907485,21/71,上海国资+供应链管理+统一大市场+机器人,9.976,1550,4954183000.000,13.67,13.67,13.04,13.67,5.068,58610598.00,603648
000017.SZ,深中华A,12.60,20240129,98099001.94,22549478.84,75549523.1,日换手率达20%的证券,单日榜,0.22986450824231494,23/71,,-1.563,7755,3817610600.000,12.31,13.10,11.88,12.60,9.531,114693804.00,000017
000717.SZ,中南股份,2.85,20240129,117344313.4,21140670.45,96203642.95,日涨幅偏离值达7%的证券,单日榜,0.18015930927931953,25/71,中字头+特钢+氢能源,10.039,6486,6907148800.000,2.57,2.85,2.54,2.85,11.969,177145680.00,000717
000717.SZ,中南股份,2.85,20240129,126581311.49,8805027.4,117776284.09,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0695602478466626,31/71,中字头+特钢+氢能源,10.039,6486,6907148800.000,2.57,2.85,2.54,2.85,11.969,177145680.00,000717
001226.SZ,拓山重工,41.95,20240129,65411008.0,3727448.0,61683560.0,日换手率达20%的证券,单日榜,0.056985026128935364,32/71,,5.721,394,783068070.000,38.88,43.33,38.42,41.95,12.374,7653907.00,001226
000736.SZ,中交地产,10.57,20240129,95497493.41,119634.59,95377858.82,日振幅值达15%的证券,单日榜,0.0012527511008731092,40/71,,-3.028,6493,7350734100.000,11.00,11.98,10.40,10.57,14.495,91421217.00,000736
