股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603232.SH,格尔软件,10.54,20240719,31286517.4,26640792.4,4645725.0,日涨幅偏离值达7%的证券,单日榜,0.8515103186268984,1/63,汽车芯片+车联网+商用密码+量子科技,10.021,1762,2459136900.000,9.58,10.54,9.47,10.54,11.169,5780280.00,603232
600520.SH,文一科技,16.24,20240719,74005261.0,57338271.0,16666990.0,日涨幅偏离值达7%的证券,单日榜,0.774786416873795,2/63,半年报扭亏为盈+先进封装+机器人,10.027,5467,2572903200.000,14.91,16.24,14.79,16.24,9.824,12111500.00,600520
002806.SZ,华锋股份,9.71,20240719,44238021.0,30999749.0,13238272.0,日涨幅偏离值达7%的证券,单日榜,0.7007490005034357,3/63,车联网+无人驾驶+百度+电极箔,9.966,1940,1473799300.000,8.83,9.71,8.74,9.71,10.985,13818264.00,002806
603121.SH,华培动力,7.36,20240719,30222402.48,18669311.48,11553091.0,日涨幅偏离值达7%的证券,单日榜,0.6177308866280441,4/63,汽车零部件+汽车芯片+燃料电池+动力总成,10.015,1339,2491608100.000,6.69,7.36,6.62,7.36,11.061,10205423.00,603121
600418.SH,江淮汽车,19.59,20240719,870930641.6,489230044.16,381700597.44,日跌幅偏离值达7%的证券,单日榜,0.5617324971610002,6/63,,-7.068,5556,42784752000.000,20.94,21.28,19.50,19.59,8.444,178567820.00,600418
600171.SH,上海贝岭,22.55,20240719,481608140.27,267822772.3,213785367.97,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5561010080723569,7/63,集成电路设计+功率器件+汽车芯片+上海央企,10.000,6256,15986220000.000,21.50,22.55,21.25,22.55,6.342,90652671.00,600171
002562.SZ,兄弟科技,3.50,20240719,32991487.2,18089824.2,14901663.0,日涨幅偏离值达7%的证券,单日榜,0.5483179369980024,8/63,维生素K3+医药+NMN+PEEK材料,10.063,3249,2452872700.000,3.20,3.50,3.17,3.50,10.377,56630419.00,002562
002077.SZ,大港股份,11.67,20240719,67204293.6,36305173.26,30899120.34,日涨幅偏离值达7%的证券,单日榜,0.5402210381986665,9/63,封装测试+存储芯片+汽车芯片,9.991,4297,6772667100.000,10.62,11.67,10.54,11.67,10.650,33300555.00,002077
603991.SH,至正股份,36.40,20240719,65551444.0,34080439.0,31471005.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5199037110456332,10/63,半导体设备+线缆用高分子材料,10.003,1792,2713073900.000,33.75,36.40,33.69,36.40,8.190,3914900.00,603991
002819.SZ,东方中科,21.19,20240719,24386498.44,11431995.44,12954503.0,日涨幅偏离值达7%的证券,单日榜,0.4687838013369171,13/63,中科系+鸿蒙+先进测试,10.021,1869,4977257100.000,19.22,21.19,18.99,21.19,11.423,6290376.00,002819
