股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
605178.SH,时空科技,14.94,10.015,20240819,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,23929714,18.620246,0.0,0.0,23929714.0,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,969,605178
603458.SH,勘设股份,5.86,-9.985,20240819,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,0,0.0,62232723.44,4.731924,-62232723.44,卖出金额最大的前5名,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,1708,603458
