股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000004.SZ,国华网安,15.53,20241226,100259733.74,74992667.66,25267066.08,日振幅值达15%的证券,单日榜,0.7479839100159175,2/78,,6.151742994,8357,1961254100.000,13.17,16,13.17,15.53,19.344,30288095,000004
000595.SZ,宝塔实业,7.1,20241226,119639043.0,85577324.0,34061719.0,日振幅值达15%的证券,单日榜,0.715295959029027,3/78,,7.575757576,6962,8080245800.000,5.94,7.26,5.94,7.1,20.000,94712682,000595
002848.SZ,高斯贝尔,8.03,20241226,47048239.7,30544278.96,16503960.74,日振幅值达15%的证券,单日榜,0.6492119398039881,4/78,,-0.372208437,1916,1311837060.000,7.25,8.67,7.25,8.03,17.618,29367383,002848
002199.SZ,东晶电子,8.97,20241226,82909659.81,52626399.63,30283260.18,日振幅值达15%的证券,单日榜,0.6347438857016341,5/78,,2.28050171,4136,2183678000.000,7.89,9.56,7.89,8.97,19.042,54842042,002199
600601.SH,方正科技,4.8,20241226,145869624.0,89507821.0,56361803.0,日涨幅偏离值达7%的证券,单日榜,0.6136152171064758,6/78,PCB+光模块+国企,10.091743119,8309,20017408000.000,4.32,4.8,4.31,4.8,11.239,270604241,600601
603803.SH,瑞斯康达,12.6,20241226,296425560.0,178611673.43,117813886.57,日换手率达20%的证券,单日榜,0.6025515256848971,7/78,,-4.905660377,1870,5353532800.000,11.93,13.87,11.93,12.6,14.642,141476418,603803
002577.SZ,雷柏科技,19.81,20241226,88824317.0,50071421.0,38752896.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.563712986388626,9/78,AI眼镜+游戏设备+星闪,9.994447529,3323,5603555700.000,19.81,19.81,19.81,19.81,0.000,10854350,002577
002617.SZ,露笑科技,8.91,20241226,450722137.9,237661698.9,213060439.0,日涨幅偏离值达7%的证券,单日榜,0.5272909380651036,10/78,铜缆高速链接+第三代半导体,10,3223,16852853000.000,7.91,8.91,7.87,8.91,12.840,370318710,002617
600126.SH,杭钢股份,4.69,20241226,60017878.6,31104591.0,28913287.6,日涨幅偏离值达7%的证券,单日榜,0.5182554219768774,11/78,数据中心+云计算+钢铁+浙江国资,10.093896714,6503,15839017000.000,4.26,4.69,4.25,4.69,10.329,65110907,600126
002963.SZ,豪尔赛,14.26,20241226,69310403.4,34205388.4,35105015.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4935101618525567,12/78,照明工程+换电概念+参股蜂巢能源,10.030864198,1256,1753895100.000,14.18,14.26,14.18,14.26,0.617,9584330,002963
002730.SZ,电光科技,13.05,20241226,100291662.0,47527254.88,52764407.12,日振幅值达15%的证券,单日榜,0.47389039060894217,13/78,算力+机器人+物联网+防爆电器,10.033726813,2488,4515689900.000,10.67,13.05,10.67,13.05,20.068,48942252,002730
605066.SH,天正电气,7.15,20241226,83326096.0,39409868.5,43916227.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4729594975864464,14/78,数据中心+低压电器+储能+智能家居,10,1065,3592396800.000,7.15,7.15,7.15,7.15,0.000,17410325,605066
603711.SH,香飘飘,19.79,20241226,69792621.19,32541350.16,37251271.03,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4662577448038673,15/78,香飘飘奶茶+创始人再接手+电商,10.005558644,1718,8128659400.000,18.75,19.79,18.75,19.79,5.781,9251091,603711
603335.SH,迪生力,6.01,20241226,57785005.15,25420762.38,32364242.77,日涨幅偏离值达7%的证券,单日榜,0.43991970432488575,17/78,汽车零部件+汽车拆解+动力电池回收,10.073260073,1830,2573149000.000,5.35,6.01,5.31,6.01,12.821,33169380,603335
002130.SZ,沃尔核材,28.37,20241226,380829961.06,155164758.11,225665202.95,日涨幅偏离值达7%的证券,单日榜,0.4074384212789227,18/78,铜缆高速连接+机器人,10.003877472,4301,35438361000.000,26.03,28.37,26.03,28.37,9.073,111531002,002130
600590.SH,泰豪科技,6.08,20241226,80583946.0,31544064.69,49039881.31,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3914435350435681,20/78,数据中心发电机+混改/重组经验丰富+军工+智能电网,9.945750452,5463,5128902700.000,5.54,6.08,5.41,6.08,12.116,43864468,600590
002335.SZ,科华数据,30.54,20241226,207397212.6,79000051.71,128397160.89,日涨幅偏离值达7%的证券,单日榜,0.38091182962214987,21/78,数据中心+UPS+液冷+新能源,10.014409222,3633,12241348200.000,27.26,30.54,27.11,30.54,12.356,49340701,002335
603350.SH,安乃达,37.76,20241226,42477884.13,15022263.48,27455620.65,日换手率达20%的证券,单日榜,0.35364905262290425,22/78,,0.132590825,120,1072958440.000,35.71,38.36,35.71,37.76,7.027,7024121,603350
