股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603928.SH,兴业股份,15.84,20240508,64728460.8,50373100.8,14355360.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7782218235598768,1/88,合成树脂+航空航天+高铁,10.000,1797,3193344000.000,15.84,15.84,15.84,15.84,0.000,2600520.00,603928
002455.SZ,百川股份,11.72,20240508,130982165.0,97759631.0,33222534.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7463583381752775,2/88,一季报扭亏为盈+产品(TMA)涨价+石墨电极+锂电池,10.047,3341,5936500900.000,11.72,11.72,11.72,11.72,0.000,9652032.00,002455
002166.SZ,莱茵生物,9.08,20240508,123537216.11,88576495.81,34960720.3,日涨幅偏离值达7%的证券,单日榜,0.717002524414422,3/88,合成生物+植物提取物+啤酒,10.061,4044,4662844600.000,8.50,9.08,8.33,9.08,9.091,82953286.00,002166
603222.SH,济民医疗,7.71,20240508,43223190.6,21857913.6,21365277.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5056987532984203,7/88,胰岛移植+医疗器械,9.986,2239,4142100500.000,7.71,7.71,7.71,7.71,0.000,7068240.00,603222
600990.SH,四创电子,22.63,20240508,114085581.29,54021897.83,60063683.46,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4735208184869476,9/88,低空经济+雷达+军工信息化+央企,10.015,4862,6087757300.000,21.82,22.63,21.42,22.63,5.882,39097224.00,600990
600203.SH,福日电子,7.00,20240508,70427256.0,33185436.0,37241820.0,日涨幅偏离值达7%的证券,单日榜,0.4712016041062284,10/88,消费电子+华为概念+机器人概念+国企,10.063,6056,4150916600.000,6.38,7.00,6.17,7.00,13.050,91922060.00,600203
600789.SH,鲁抗医药,8.65,20240508,162530459.59,68416969.86,94113489.73,日涨幅偏离值达7%的证券,单日榜,0.42094860269631257,14/88,合成生物+抗生素+一季报增长,10.051,6596,7750881100.000,7.79,8.65,7.79,8.65,10.942,226295530.00,600789
603823.SH,百合花,10.66,20240508,46012493.24,18555957.24,27456536.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.40328084686071225,16/88,颜料+锂电池+钠+一季报增长,10.010,1791,4381595800.000,10.66,10.66,10.66,10.66,0.000,3983314.00,603823
600796.SH,钱江生化,5.96,20240508,52959559.4,20924511.21,32035048.19,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.39510357425669973,18/88,合成生物+农药+污水处理+国企,9.963,6567,1796356800.000,5.55,5.96,5.46,5.96,9.225,56614608.00,600796
603739.SH,蔚蓝生物,18.47,20240508,102908856.6,35717536.2,67191320.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.34707932222813176,20/88,合成生物+食品安全+一季报增长,10.006,1285,4673443200.000,18.47,18.47,18.47,18.47,0.000,16761077.00,603739
600505.SH,西昌电力,9.97,20240508,99857822.0,24157636.43,75700185.57,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2419203217750934,23/88,电力+光伏+风电+央企,10.044,5329,3634738000.000,9.18,9.97,9.16,9.97,8.940,26961544.00,600505
603273.SH,天元智能,24.19,20240508,44368199.66,8146494.74,36221704.92,日换手率达20%的证券,单日榜,0.18361111792742957,25/88,,-1.826,131,1296061500.000,25.00,25.63,23.96,24.19,6.778,20183782.00,603273
603172.SH,万丰股份,15.12,20240508,17653305.0,2729129.6,14924175.4,日换手率达20%的证券,单日榜,0.15459595809396598,26/88,,1.613,241,504705600.000,14.78,15.51,14.45,15.12,7.124,13128291.00,603172
600774.SH,汉商集团,8.20,20240508,34709607.0,3337389.0,31372218.0,日涨幅偏离值达7%的证券,单日榜,0.09615173689520598,31/88,干细胞+创新药+辅助生殖+流感,10.067,6663,2417705500.000,7.48,8.20,7.45,8.20,10.067,16409768.00,600774
002328.SZ,新朋股份,5.65,20240508,73548373.75,6968736.23,66579637.52,日涨幅偏离值达7%的证券,单日榜,0.09475037821621447,32/88,新能源汽车+特斯拉+储能+创投,9.922,3484,3208024200.000,5.12,5.65,5.10,5.65,10.700,95034087.00,002328
001696.SZ,宗申动力,12.73,20240508,347319247.32,27304445.32,320014802.0,日换手率达20%的证券,单日榜,0.07861483499888866,34/88,,0.952,6590,11346754700.000,12.00,13.01,11.89,12.73,8.882,222336750.00,001696
002432.SZ,九安医疗,46.92,20240508,220842592.35,8856927.84,211985664.51,日涨幅偏离值达7%的证券,单日榜,0.04010516153497779,37/88,三联检OTC产品获得FDA应急使用授权+糖尿病诊疗,10.012,3376,21007937000.000,44.52,46.92,43.80,46.92,7.315,41037740.00,002432
002231.SZ,奥维通信,5.23,20240508,41201792.0,522457.01,40679334.99,日换手率达20%的证券,单日榜,0.012680443850597566,38/88,,-7.597,3887,1541902200.000,5.40,5.50,5.18,5.23,5.654,72405868.00,002231
