股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600889.SH,南京化纤,21.99,20241203,246604609.57,157481352.85,89123256.72,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6385985773931695,3/75,并购重组+南京国企+参股券商,10.005002501,6975,8055948800.000,21.99,21.99,21.99,21.99,0.000,4484143,600889
002031.SZ,巨轮智能,5.67,20241203,267572809.65,169856911.65,97715898.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6348063238270817,4/75,人形机器人+RV减速器+轮胎模具,10.097087379,4933,11239346200.000,5.67,5.67,5.67,5.67,0.000,18572214,002031
600815.SH,厦工股份,3.06,20241203,46670758.0,27201560.0,19469198.0,日涨幅偏离值达7%的证券,单日榜,0.5828394730593405,5/75,工程机械+厦门国资+一带一路+外销,10.071942446,7497,5428729100.000,2.82,3.06,2.81,3.06,8.993,40326952,600815
002265.SZ,建设工业,13.78,20241203,118443573.88,64877538.66,53566035.22,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.5477506000091662,6/75,机器人概念+中兵系+汽车零部件+购买股权,9.976057462,3967,5554677000.000,13.78,13.78,13.78,13.78,0.000,8492462,002265
601519.SH,大智慧,11.25,20241203,687464071.94,284758251.06,402705820.88,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4142154662081787,9/75,互联网金融+国产软件+数据中心+鸿蒙,9.970674487,3363,22543488000.000,10.5,11.25,10.3,11.25,9.286,378839158,601519
600208.SH,衢州发展,3.48,20241203,187602722.0,73990758.4,113611963.6,日涨幅偏离值达7%的证券,单日榜,0.3944013051153917,10/75,房地产+金融科技+衢州国资入主,10.126582278,6169,29607037000.000,3.15,3.48,3.15,3.48,10.443,344232316,600208
001209.SZ,洪兴股份,23.6,20241203,147368376.44,53065867.69,94302508.75,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.36008992547736585,12/75,IP经济+家居服饰+跨境电商+三胎,10.023310023,815,950793470.000,22,23.6,22,23.6,7.459,15908335,001209
002520.SZ,日发精机,6.84,20241203,98058564.16,31407322.16,66651242.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3202914750898592,13/75,人形机器人+工业母机+万丰奥威+减速器,9.967845659,3397,4411390800.000,6.84,6.84,6.84,6.84,0.000,10722260,002520
600589.SH,大位科技,5.86,20241203,95267948.29,30223558.0,65044390.29,日振幅值达15%的证券,单日榜,0.3172479154059044,14/75,,-2.657807309,5699,8663833600.000,6.47,6.62,5.6,5.86,16.944,190280659,600589
600722.SH,金牛化工,6.15,20241203,94844566.03,30072697.36,64771868.67,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3170734879053355,15/75,甲醇+PVC+国企,10.017889088,6898,4183966000.000,5.64,6.15,5.57,6.15,10.376,84183272,600722
002195.SZ,岩山科技,4.46,20241203,654274710.98,206391597.69,447883113.29,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.31545097835259145,16/75,大模型+无人驾驶+脑机接口+互联网信息,10.12345679,4126,25034199000.000,4.29,4.46,4.23,4.46,5.679,503152220,002195
603278.SH,大业股份,9.56,20241203,38717696.07,12140468.07,26577228.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3135638042111425,17/75,轮胎+灵巧手+拟投建摩洛哥生产基地,10.01150748,1714,3267219800.000,9.56,9.56,9.56,9.56,0.000,3104428,603278
600979.SH,广安爱众,5.71,20241203,349490847.74,81795983.34,267694864.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.23404327715285766,20/75,水电气+国企改革+“丝绸云谷”算力项目,10.019267823,4918,7036203400.000,5.09,5.71,5,5.71,13.680,272325208,600979
603955.SH,大千生态,25.2,20241203,51733668.3,12101795.0,39631873.3,日换手率达20%的证券,单日榜,0.2339249351084582,21/75,,4.046242775,1880,3420144000.000,24.2,26.2,23.73,25.2,10.198,38855491,603955
002717.SZ,岭南股份,3.92,20241203,460277643.8,104659549.29,355618094.51,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.22738351666603365,23/75,影视IP+国企改革+“生态+文旅”,10.112359551,2627,6274967800.000,3.7,3.92,3.5,3.92,11.798,607115430,002717
