股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603106.SH,恒银科技,4.91,20240731,54015644.5,39878965.5,14136679.0,日涨幅偏离值达7%的证券,单日榜,0.7382854702400153,1/55,金融科技+银行+人工智能+智能交通,10.090,1665,2555753200.000,4.49,4.91,4.44,4.91,10.538,36931458.00,603106
600692.SH,亚通股份,6.96,20240731,67997871.0,43884367.0,24113504.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6453785442782466,2/55,出租车业务+房地产+创投+光伏+上海国资,9.953,7465,1774873200.000,6.96,6.96,6.96,6.96,0.000,5785918.00,600692
601968.SH,宝钢包装,4.82,20240731,15957034.0,7040965.0,8916069.0,日涨幅偏离值达7%的证券,单日榜,0.44124522138638045,3/55,食品包装+拟定增+上海+央企,10.046,2223,5461248800.000,4.38,4.82,4.38,4.82,10.046,9942211.00,601968
600556.SH,天下秀,3.82,20240731,28240775.0,11412558.0,16828217.0,日涨幅偏离值达7%的证券,单日榜,0.40411631762938516,5/55,网红经济+传媒+AIGC+元宇宙,10.087,5577,6905596000.000,3.47,3.82,3.46,3.82,10.375,32920800.00,600556
002232.SZ,启明信息,25.09,20240731,268362445.55,67848336.15,200514109.4,日振幅值达15%的证券,单日榜,0.2528235126600783,13/55,,6.449,3947,10250480700.000,24.73,25.93,22.20,25.09,15.825,119222600.00,002232
600843.SH,上工申贝,7.56,20240731,57963993.99,13260860.99,44703133.0,日涨幅偏离值达7%的证券,单日榜,0.22877755787994483,14/55,碳纤维运动飞机+缝纫设备+机器人,10.044,7390,3547323800.000,6.81,7.56,6.80,7.56,11.063,86075553.00,600843
003816.SZ,中国广核,4.68,20240731,302554652.83,42612339.51,259942313.32,日跌幅偏离值达7%的证券,单日榜,0.14084179209084285,16/55,,-5.645,1196,184087730000.000,4.92,4.94,4.64,4.68,6.048,357665470.00,003816
600171.SH,上海贝岭,24.25,20240731,449154657.83,55089762.09,394064895.74,日换手率达20%的证券,单日榜,0.12265210018338686,17/55,,-1.862,6264,17191390000.000,24.00,27.18,23.75,24.25,13.881,234311970.00,600171
600638.SH,新黄浦,4.51,20240731,56006818.08,6620640.28,49386177.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.11821132688779239,18/55,房地产+金融+上海+国企,10.000,7634,3037019500.000,4.12,4.51,3.98,4.51,12.927,42273016.00,600638
603988.SH,中电电机,12.06,20240731,56098399.0,5654758.16,50443640.84,日振幅值达15%的证券,单日榜,0.10080070484720964,21/55,实控人变更+风电+电动机,10.037,2371,2836512000.000,10.80,12.06,9.86,12.06,20.073,49845439.00,603988
001229.SZ,魅视科技,28.93,20240731,69207329.0,6446988.0,62760341.0,日换手率达20%的证券,单日榜,0.0931547004219741,22/55,,4.971,481,850712950.000,27.96,30.32,27.65,28.93,9.688,11731171.00,001229
600686.SH,金龙汽车,15.71,20240731,325706279.68,159799.59,325546480.09,日换手率达20%的证券,单日榜,0.0004906248358398246,26/55,,-7.967,7474,11264814900.000,16.73,18.15,15.36,15.71,16.345,215812390.00,600686
