股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600227.SH,赤天化,3.38,20260729,71356462.55,54596786.55,16759676.0,日涨幅偏离值达7%的证券,单日榜,6414,10.097719869706843,中报扭亏+甲醇+尿素+煤化工,0.7651274264295771,2/79,4318287300.000,3.11,3.38,3.09,3.38,9.446254071661238,111792349,600227
605388.SH,均瑶健康,5.56,20260729,25008573.8,17980662.8,7027911.0,日涨幅偏离值达7%的证券,单日榜,1441,10.099009900990096,乳业+益生菌+大消费,0.7189799363928542,4/79,3338691000.000,5.09,5.56,5.08,5.56,9.504950495049497,9060319,605388
601003.SH,柳钢股份,3.81,20260729,43384263.0,30082588.0,13301675.0,日涨幅偏离值达7%的证券,单日榜,4722,10.115606936416187,资产重组+宽厚板+汽车用钢+广西国资,0.6933986178352275,5/79,9764242100.000,3.46,3.81,3.46,3.81,10.115606936416189,30058565,601003
603221.SH,爱丽家居,18.63,20260729,27622859.26,19071076.26,8551783.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1541,9.976387249114508,拟收购欧康诺+存储测试设备+PVC弹性地板,0.6904092034967708,6/79,4513490100.000,18.63,18.63,18.63,18.63,0.0,1123802,603221
605179.SH,一鸣食品,16.01,20260729,57777197.0,38315836.0,19461361.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1353,10.03436426116839,乳业+烘焙食品+业绩增长,0.6631653660872472,7/79,6420010000.000,15.44,16.01,15.2,16.01,5.567010309278366,5575700,605179
603399.SH,永杉锂业,15.81,20260729,227293916.17,143043596.75,84250319.42,日振幅值达15%的证券,单日榜,3381,10.020876826722347,锂盐+钼+中报扭亏,0.6293331522477416,10/79,8099315200.000,14.36,15.81,13.32,15.81,17.327766179540713,84005228,603399
002141.SZ,贤丰控股,6.3,20260729,374721868.0,211220046.0,163501822.0,日换手率达20%的证券,单日榜,4624,9.947643979057581,覆铜板+拟布局PCB+动物保健,0.5636715229013536,12/79,6507495500.000,5.66,6.3,5.5,6.3,13.96160558464223,269814273,002141
002558.SZ,巨人网络,26.98,20260729,632342704.1,338747010.56,293595693.54,日涨幅偏离值达7%的证券,单日榜,3745,9.987770077456174,半年报预增+《超自然行动组》+手机游戏,0.5357016193333509,13/79,51277162000.000,24.64,26.98,24.55,26.98,9.906237260497349,105722681,002558
002212.SZ,天融信,6.6,20260729,271209381.58,127657126.18,143552255.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4491,9.999999999999995,AI安全+智算云+量子科技,0.4706958344740901,15/79,7701170000.000,6.33,6.6,6.33,6.6,4.499999999999993,75193481,002212
002498.SZ,汉缆股份,7.19,20260729,280036081.73,128933605.47,151102476.26,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,3820,9.9388379204893,超高压海缆+海上风电+一季报增长,0.46041783142185516,16/79,23919663000.000,6.41,7.19,6.22,7.19,14.831804281345576,258397624,002498
002517.SZ,恺英网络,16.69,20260729,385096109.26,169311659.82,215784449.44,日涨幅偏离值达7%的证券,单日榜,3800,10.019775873434419,半年报预增+游戏+AI应用,0.4396607905110986,17/79,31528857000.000,15.3,16.69,15.16,16.69,10.085695451549118,106317445,002517
