股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
000572.SZ,海马汽车,3.27,10.101,20240718,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,16342417.4,8.163972,230436,0.115116,16111981.4,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,7269,000572
600650.SH,锦江在线,12.53,-9.269,20240718,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,20063664.0,1.972669,0,0.0,20063664.0,买入金额最大的前5名,日换手率达20%的证券;日跌幅偏离值达7%的证券,单日榜,7574,600650
