股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
601188.SH,龙江交通,4.36,20240104,53011905.16,30882244.16,22129661.0,日涨幅偏离值达7%的证券,单日榜,3355,10.101,出售股份+高速公路+宁德时代+黑龙江国资+龙字辈,0.5825529957241024,2/58,5737230600.000,4.00,4.36,3.99,4.36,9.343,72723396.00,601188
002432.SZ,九安医疗,42.30,20240104,253340904.51,133989933.43,119350971.08,日涨幅偏离值达7%的证券,单日榜,3298,10.013,三联检+持续血糖监测仪+创投,0.5288918253811282,3/58,19179813000.000,39.01,42.30,38.92,42.30,8.791,48089215.00,002432
002888.SZ,惠威科技,28.14,20240104,104556178.6,51854207.6,52701971.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1571,10.008,智能音箱+消费电子,0.4959458952529086,5/58,2127398800.000,27.74,28.14,26.85,28.14,5.043,10086050.00,002888
603048.SH,浙江黎明,20.31,20240104,30988664.0,13734878.0,17253786.0,日涨幅偏离值达7%的证券,单日榜,521,10.022,冷锻+汽车零部件,0.4432226571626321,7/58,766093200.000,18.38,20.31,18.38,20.31,10.455,6309240.00,603048
003015.SZ,日久光电,14.86,20240104,138748533.03,59036578.03,79711955.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,782,9.993,消费电子+华为+汽车电子+PET铜箔,0.4254933493043505,8/58,3652735500.000,14.86,14.86,14.86,14.86,0.000,7805345.00,003015
603097.SH,江苏华辰,25.73,20240104,34265671.0,13030989.0,21234682.0,日振幅值达15%的证券,单日榜,405,10.004,电网设备+光伏+风电+充电桩,0.3802928301039253,9/58,1029200000.000,23.37,25.73,22.30,25.73,14.664,9861878.00,603097
603052.SH,可川科技,53.68,20240104,76219229.65,27538055.87,48681173.78,日振幅值达15%的证券;日换手率达20%的证券,单日榜,304,10.000,MR+OLED+锂电池+光模块,0.36130063235295373,11/58,1570676800.000,43.97,53.68,43.97,53.68,19.898,14185063.00,603052
002177.SZ,御银股份,5.24,20240104,197209127.04,51636710.72,145572416.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3936,5.010,,0.2618373271817511,13/58,3988642400.000,4.89,5.46,4.78,5.24,13.627,189387250.00,002177
001339.SZ,智微智能,39.42,20240104,134444104.04,34826433.04,99617671.0,日振幅值达15%的证券;日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,339,9.989,鸿蒙概念+AI概念+PC+机器人,0.25904024046780355,14/58,2797223500.000,34.00,39.42,33.64,39.42,16.127,27087910.00,001339
600593.SH,大连圣亚,24.92,20240104,40961256.0,6726325.0,34234931.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5221,10.022,东北旅游+抖音+大连国资,0.16421188354185234,17/58,3209696000.000,24.70,24.92,24.00,24.92,4.062,8648880.00,600593
002862.SZ,实丰文化,23.02,20240104,76172054.98,11354771.95,64817283.03,日振幅值达15%的证券;日换手率达20%的证券,单日榜,1641,5.693,,0.14906742312494192,18/58,2075876500.000,21.40,23.82,20.56,23.02,14.968,35208219.00,002862
601022.SH,宁波远洋,12.32,20240104,60544736.5,7239303.0,53305433.5,日换手率达20%的证券,单日榜,262,1.987,,0.11956948561498819,20/58,1612236300.000,11.98,12.81,11.95,12.32,7.119,56062346.00,601022
600593.SH,大连圣亚,24.92,20240104,25279230.0,1816143.0,23463087.0,日涨幅偏离值达7%的证券,单日榜,5221,10.022,东北旅游+抖音+大连国资,0.07184328794824843,22/58,3209696000.000,24.70,24.92,24.00,24.92,4.062,8648880.00,600593
600844.SH,丹化科技,3.73,20240104,50108886.0,2502561.0,47606325.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7253,10.030,可降解塑料+煤化工+乙二醇+国企改革,0.04994245930751683,24/58,3068785300.000,3.69,3.73,3.52,3.73,6.195,112864573.00,600844
600805.SH,悦达投资,6.14,20240104,42122474.0,1781778.0,40340696.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7297,10.036,光伏+氢能源+农机+智能制造+国企改革,0.042299937083467604,25/58,5220690800.000,6.14,6.14,6.14,6.14,0.000,18581523.00,600805
