股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
601008.SH,连云港,6.24,20250410,39301142.4,33408086.4,5893056.0,日涨幅偏离值达7%的证券,单日榜,4364,10.052910053,港口航运+国企,0.8500538243895933,1/85,7741581200.000,6.24,6.24,6.24,6.24,0.000,6298260,601008
600127.SH,金健米业,7.89,20250410,145438761.0,114297167.0,31141594.0,日振幅值达15%的证券,单日榜,6531,10.041841004,粮食+乳业+湖南国资,0.7858783051651547,2/85,5063669600.000,6.84,7.89,6.82,7.89,14.923,98255618,600127
600278.SH,东方创业,6.79,20250410,36541790.17,27562873.17,8978917.0,日涨幅偏离值达7%的证券,单日榜,6001,10.048622366,物流+贸易+上海国资,0.7542836035610677,3/85,5920306600.000,6.66,6.79,6.47,6.79,5.186,14732223,600278
601008.SH,连云港,6.24,20250410,73105275.25,38919195.25,34186080.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4364,10.052910053,港口航运+国企,0.532371913201982,5/85,7741581200.000,6.24,6.24,6.24,6.24,0.000,6298260,601008
603395.SH,红四方,47.47,20250410,78648977.5,41720819.47,36928158.03,日换手率达20%的证券,单日榜,90,0.914115646,,0.5304686824440915,6/85,1915393900.000,45.38,50.18,45.38,47.47,10.204,10319524,603395
000880.SZ,潍柴重机,39.05,20250410,244385429.5,125700572.5,118684857.0,日涨幅偏离值达7%的证券,单日榜,6554,10,数据中心发电机+国企,0.5143537925201879,7/85,6332426100.000,35.9,39.05,35.53,39.05,9.916,57908592,000880
600292.SH,远达环保,14.29,20250410,140522429.6,71995038.1,68527391.5,日振幅值达15%的证券,单日榜,5926,0.280701754,,0.5123384096399084,8/85,11157873400.000,14.26,15,12.94,14.29,14.456,79950787,600292
002625.SZ,光启技术,38.69,20250410,454791154.9,223759913.8,231031241.1,日涨幅偏离值达7%的证券,单日榜,3263,10.008529997,军工+引入战投+航空装备,0.49200586112806133,11/85,83360729000.000,36.1,38.69,35.58,38.69,8.843,52936616,002625
002946.SZ,新乳业,18.26,20250410,139423654.7,67081631.56,72342023.14,日振幅值达15%的证券,单日榜,1503,10,乳制品+冷链物流+电商,0.4811352256139073,12/85,15533886000.000,15.5,18.26,15.5,18.26,16.627,29545543,002946
603789.SH,星光农机,7.27,20250410,28045356.4,12587163.4,15458193.0,日振幅值达15%的证券,单日榜,2421,1.394700139,,0.4488145281690912,15/85,1890200000.000,6.8,7.8,6.73,7.27,14.923,32441402,603789
600354.SH,敦煌种业,7.03,20250410,133427169.4,55452114.24,77975055.16,日换手率达20%的证券,单日榜,5156,-0.985915493,,0.4155983709266937,16/85,3710448600.000,6.5,7.3,6.5,7.03,11.268,152187132,600354
002187.SZ,广百股份,7.73,20250410,177827692.0,65328939.0,112498753.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4224,9.957325747,零售+黄金珠宝+广州国资+年报增长,0.36737213571888455,22/85,3997267800.000,7.02,7.73,6.96,7.73,10.953,95591042,002187
002946.SZ,新乳业,18.26,20250410,196756554.76,71295077.17,125461477.59,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1503,10,乳制品+冷链物流+电商,0.36235172575045554,23/85,15533886000.000,15.5,18.26,15.5,18.26,16.627,29545543,002946
601086.SH,国芳集团,7.67,20250410,73991462.0,25354554.0,48636908.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1824,10.043041607,零售+参股券商+参投御道智算,0.34266864466065017,27/85,5108220000.000,7.67,7.67,7.67,7.67,0.000,24682665,601086
605081.SH,太和水,12.2,20250410,46148028.8,15570838.24,30577190.56,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1007,3.389830508,,0.33741069000979734,28/85,1381614300.000,12.98,12.98,11.56,12.2,12.034,19407932,605081
000759.SZ,中百集团,9.19,20250410,344554777.49,100852133.09,243702644.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6765,10.05988024,免税店+商业零售+胖东来指导交流+湖北国资,0.2927027563648483,29/85,6025938400.000,8.48,9.19,8.48,9.19,8.503,145145690,000759
601086.SH,国芳集团,7.67,20250410,66015690.0,19227923.0,46787767.0,日涨幅偏离值达7%的证券,单日榜,1824,10.043041607,零售+参股券商+参投御道智算,0.29126292552573485,30/85,5108220000.000,7.67,7.67,7.67,7.67,0.000,24682665,601086
