股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603893.SH,瑞芯微,186.52,20250206,1081601091.68,682889944.04,398711147.64,日振幅值达15%的证券,单日榜,1212,10.002359047,SoC芯片+NPU+AI眼镜,0.6313695033159583,2/79,78094824000.000,163.14,186.52,162.03,186.52,14.443,19760678,603893
603110.SH,东方材料,17.64,20250206,67816089.0,37514469.2,30301619.8,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1775,9.975062344,东方超算+PCB电子油墨,0.5531794851808691,7/79,3549639600.000,17.64,17.64,17.64,17.64,0.000,7153780,603110
600967.SH,内蒙一机,9.75,20250206,141059218.25,72118841.18,68940377.07,日涨幅偏离值达7%的证券,单日榜,5037,10.045146727,军工+中兵系+无人机+机器人,0.5112664175706929,9/79,16564406000.000,8.88,9.75,8.87,9.75,9.932,65535454,600967
002600.SZ,领益智造,9.77,20250206,513447308.65,259236891.82,254210416.83,日涨幅偏离值达7%的证券,单日榜,3292,10.022522523,人形机器人+AI终端+苹果,0.5048948303996529,10/79,67349861000.000,8.95,9.77,8.91,9.77,9.685,281398470,002600
600633.SH,浙数文化,12.35,20250206,267980797.82,113192961.62,154787836.2,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7772,9.973285841,AI应用+算力租赁+数据交易中心+杭州国资,0.4223920614492333,14/79,15660720000.000,11.68,12.35,11.5,12.35,7.569,72191635,600633
603728.SH,鸣志电器,75.41,20250206,340638658.0,137459043.42,203179614.58,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1881,10.007293946,人形机器人+电机+外销,0.40353330484292826,15/79,31587929000.000,69.23,75.41,69.13,75.41,9.161,8422511,603728
603280.SH,南方路机,24.37,20250206,44553744.0,17915170.0,26638574.0,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,543,10.022573363,机器人+工程搅拌设备+核电,0.4021024585498359,16/79,680938420.000,22.01,24.37,22.01,24.37,10.655,9480452,603280
002354.SZ,天娱数科,7.38,20250206,334058096.6,82973909.6,251084187.0,日涨幅偏离值达7%的证券,单日榜,3637,9.98509687,DeepSeek概念+AI营销+字节,0.2483816750574157,24/79,11943577800.000,7.38,7.38,6.95,7.38,6.408,417209500,002354
605069.SH,正和生态,8.29,20250206,19338473.56,4175213.74,15163259.82,日换手率达20%的证券,单日榜,839,-2.699530516,,0.21590192871458466,26/79,697696990.000,7.67,8.6,7.67,8.29,10.916,23933541,605069
600595.SH,中孚实业,3.38,20250206,124053035.3,23367084.5,100685950.8,日涨幅偏离值达7%的证券,单日榜,5491,10.09771987,推出中长期员工持股计划,0.18836366593925655,27/79,13546719000.000,3.28,3.38,3.26,3.38,3.909,174405264,600595
002594.SZ,比亚迪,311.08,20250206,2415750118.71,407265557.76,2008484560.95,日涨幅偏离值达7%的证券,单日榜,3303,10,将于2月10日召开智能化战略发布会,0.16858761781929582,28/79,361617280000.000,282.81,311.08,282.45,311.08,10.124,38145868,002594
002691.SZ,冀凯股份,10.11,20250206,42648775.2,6637712.91,36011062.29,日振幅值达15%的证券,单日榜,3039,10.010881393,机器人+矿山装备+3D打印,0.15563665964315898,29/79,3396760900.000,8.88,10.11,8.76,10.11,14.690,36988584,002691
002484.SZ,江海股份,20.88,20250206,690070566.71,104126830.68,585943736.03,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,3484,-3.46740638,,0.15089301834222263,30/79,17131539000.000,21.49,21.75,20.38,20.88,6.334,108434604,002484
002354.SZ,天娱数科,7.38,20250206,467439430.6,50957221.73,416482208.87,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3637,9.98509687,DeepSeek概念+AI营销+字节,0.10901352858613549,33/79,11943577800.000,7.38,7.38,6.95,7.38,6.408,417209500,002354
603063.SH,禾望电气,27.61,20250206,669369285.36,52322044.74,617047240.62,"连续三个交易日内,跌幅偏离值累计达20%的证券",三日榜,1825,-2.918424754,,0.07816618701268938,34/79,12258987100.000,27,28.34,26.82,27.61,5.345,70276318,603063
603596.SH,伯特利,55.31,20250206,670537634.16,30786302.92,639751331.24,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1643,10.003977725,比亚迪概念+智能驾驶+飞行汽车+特斯拉概念,0.04591286357635513,36/79,33534305000.000,51.05,55.31,51.05,55.31,8.473,24647185,603596
603529.SH,爱玛科技,39.02,20250206,205360894.83,944677.13,204416217.7,日跌幅偏离值达7%的证券,单日榜,883,-5.771552765,,0.004600082848207367,37/79,32884759000.000,41.2,41.72,37.7,39.02,9.708,17409615,603529
