股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603618.SH,杭电股份,8.42,20250312,116061258.95,88112480.92,27948778.03,日涨幅偏离值达7%的证券,单日榜,2444,10.065359477,电力电缆+光纤光缆+PET铜箔+杭州,0.7591894290752048,1/65,5821382700.000,7.58,8.42,7.52,8.42,11.765,55792030,603618
600967.SH,内蒙一机,12.2,20250312,320855935.4,227030471.11,93825464.29,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5061,10.009017133,军工+中兵系+无人机+机器人,0.7075775949943671,3/65,20726744000.000,11.88,12.2,11.55,12.2,5.861,76204773,600967
603206.SH,嘉环科技,22.33,20250312,96830378.0,57921094.0,38909284.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,692,10,算力+阿里+DeepSeek概念+AI智能体,0.5981706897808454,6/65,1947175700.000,22.33,22.33,22.33,22.33,0.000,7729473,603206
603489.SH,八方股份,32.27,20250312,114020054.08,68139750.8,45880303.28,日振幅值达15%的证券,单日榜,1293,4.029658285,,0.5976119845741438,7/65,7583869600.000,30.7,34.12,29.5,32.27,14.894,18013632,603489
600107.SH,美尔雅,5.12,20250312,53278255.96,31355373.96,21922882.0,日涨幅偏离值达7%的证券,单日榜,6627,10.107526882,服装服饰+医药商业,0.5885210278568586,8/65,1843200000.000,4.69,5.12,4.64,5.12,10.323,27319083,600107
000665.SZ,湖北广电,7.02,20250312,67764116.0,37495890.0,30268226.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6846,10.031347962,国资云+湖北国资+楚韵智能体+传媒,0.5533295822821624,9/65,7982514500.000,7.02,7.02,7.02,7.02,0.000,9313756,000665
002056.SZ,横店东磁,15.11,20250312,230917304.0,127768240.68,103149063.32,日涨幅偏离值达7%的证券,单日榜,4522,9.970887918,年报增长+高分红预案+磁材龙头,0.5533073462524056,10/65,24554627000.000,14.95,15.11,14.7,15.11,2.984,80262418,002056
002238.SZ,天威视讯,11.06,20250312,108250514.28,44730307.83,63520206.45,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4082,10.049751244,国资云+腾讯+智慧政务+短剧,0.41321104225242666,14/65,8876304300.000,10.48,11.06,10.45,11.06,6.070,24234190,002238
600811.SH,东方集团,1.13,20250312,94578697.5,30811122.8,63767574.7,日振幅值达15%的证券;日换手率达20%的证券,单日榜,7577,9.708737864,超跌反弹+存在重大违法强制退市风险,0.32577233155489377,20/65,4134381800.000,0.93,1.13,0.93,1.13,19.418,1184533247,600811
603958.SH,哈森股份,20.49,20250312,135176565.26,43721570.51,91454994.75,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2113,9.98389694,拟购买辰瓴光学100%股权及苏州郎克斯45%股权+消费电子,0.3234404604518948,21/65,4494686400.000,19.77,20.49,18.59,20.49,10.199,31920690,603958
601616.SH,广电电气,5.13,20250312,59795010.0,18373974.0,41421036.0,日涨幅偏离值达7%的证券,单日榜,3425,10.08583691,数据中心+电力设备+腾讯概念,0.3072827314520058,22/65,4379354400.000,4.68,5.13,4.66,5.13,10.086,94500584,601616
603326.SH,我乐家居,9.24,20250312,85916360.2,19145835.34,66770524.86,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1879,7.317073171,,0.22284271930784144,26/65,2949194800.000,9,9.47,8.75,9.24,8.362,40738108,603326
603344.SH,星德胜,28.73,20250312,142464715.66,28939490.64,113525225.02,日换手率达20%的证券,单日榜,236,9.992343032,微特电机+扫地机器人+小米概念+次新股,0.20313444284032905,28/65,1397218800.000,26.1,28.73,26.1,28.73,10.069,20557539,603344
