股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603011.SH,合锻智能,7.98,20250219,42284330.0,31990906.0,10293424.0,日涨幅偏离值达7%的证券,单日榜,2499,10.068965517,机器人+液压机+汽车轻量化+核聚变,0.756566463273747,2/76,3945427200.000,7.28,7.98,7.23,7.98,10.345,12266900,603011
603315.SH,福鞍股份,13.48,20250219,102197186.0,68678959.0,33518227.0,日涨幅偏离值达7%的证券,单日榜,2387,10.040816327,算力+锂电池+大型铸钢件,0.6720239733411055,3/76,4229030000.000,12.41,13.48,12.41,13.48,8.735,30648663,603315
002065.SZ,东华软件,12.47,20250219,1193300357.95,713363741.52,479936616.43,日涨幅偏离值达7%的证券,单日榜,4492,9.964726631,腾讯+DeepSeek概念+数字基础设施建设,0.597807364061723,4/76,36261783000.000,12.36,12.47,11.51,12.47,8.466,922850090,002065
601002.SH,晋亿实业,4.92,20250219,38699274.0,22568784.0,16130490.0,日涨幅偏离值达7%的证券,单日榜,4388,10.067114094,签订合同+高铁+各类紧固件+核电,0.5831836535228025,5/76,4695848300.000,4.53,4.92,4.49,4.92,9.620,19366310,601002
600590.SH,泰豪科技,6.91,20250219,234420783.42,126919739.02,107501044.4,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5495,10.031847134,数据中心发电机+机器狗+军工+混改/重组经验丰富,0.5414184577337763,8/76,5829065400.000,6.58,6.91,6.45,6.91,7.325,133075779,600590
605255.SH,天普股份,16.76,20250219,56190521.0,30337851.0,25852670.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1085,9.973753281,汽车零部件+汽车胶管+密封系统零件,0.5399104770713907,9/76,2247180800.000,16.7,16.76,16.7,16.76,0.394,4026011,605255
600498.SH,烽火通信,27.93,20250219,490021655.3,259140251.85,230881403.45,日振幅值达15%的证券,单日榜,5696,10.003938558,算力+华为+央企,0.5288342852753103,10/76,32582574000.000,24.91,27.93,24.2,27.93,14.691,101925644,600498
002031.SZ,巨轮智能,8.89,20250219,749155684.4,376354894.7,372800789.7,日涨幅偏离值达7%的证券,单日榜,4982,10.024752475,人形机器人+XT减速器+轮胎模具,0.5023720737051114,11/76,17622185000.000,8.01,8.89,8.01,8.89,10.891,627934340,002031
603286.SH,日盈电子,29.81,20250219,247658697.26,98020555.98,149638141.28,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1857,10,无人驾驶+智能座舱+高速线束产品,0.39578887018490166,13/76,3407400200.000,26.72,29.81,26.72,29.81,11.402,12281690,603286
000065.SZ,北方国际,11.98,20250219,253437839.21,93737931.32,159699907.89,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6474,10.009182736,国际工程承包商+煤炭+风电+央企国企改革,0.3698655718190851,14/76,11124116600.000,11.36,11.98,11.11,11.98,7.989,77919393,000065
002929.SZ,润建股份,56.58,20250219,416738716.52,148847322.92,267891393.6,日涨幅偏离值达7%的证券,单日榜,1691,9.99222395,阿里云+部署DeepSeek至R1（满血）版本+算力,0.3571718129838233,15/76,12068252700.000,53.02,56.58,52.1,56.58,8.709,49230110,002929
603583.SH,捷昌驱动,40.45,20250219,610976627.57,195295892.86,415680734.71,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1550,10.008158825,人形机器人+灵巧手+线性驱动产品,0.31964543985379346,16/76,15461889000.000,36.77,40.45,36.76,40.45,10.035,22717722,603583
601116.SH,三江购物,12.41,20250219,77937461.0,24436248.0,53501213.0,日跌幅偏离值达7%的证券,单日榜,3394,-7.594936709,,0.31353661880260636,18/76,6796688900.000,12.09,12.6,12.09,12.41,3.798,65286257,601116
003013.SZ,地铁设计,16.96,20250219,92081471.28,28157645.28,63923826.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1049,9.987029831,拟收购广州地铁工程咨询+轨道交通+数据中心+广州国资,0.3057905666426489,19/76,6782851800.000,15.73,16.96,15.67,16.96,8.366,17282563,003013
600376.SH,首开股份,2.61,20250219,47391769.47,13401948.01,33989821.46,日涨幅偏离值达7%的证券,单日榜,5809,10.126582278,房地产+北京国资,0.2827906229262809,20/76,6732665300.000,2.42,2.61,2.37,2.61,10.127,64925294,600376
000876.SZ,新希望,10.44,20250219,218706143.4,42540985.91,176165157.49,日涨幅偏离值达7%的证券,单日榜,6535,10.010537408,猪肉+民营企业座谈会在召开,0.19451207564935735,21/76,46976619000.000,9.5,10.44,9.3,10.44,12.013,193868440,000876
002112.SZ,三变科技,18.09,20250219,200837830.22,36426030.31,164411799.91,日振幅值达15%的证券;日换手率达20%的证券,单日榜,4379,1.401345291,,0.18137036369143464,23/76,4741027200.000,16.78,19.31,16.23,18.09,17.265,135981390,002112
002779.SZ,中坚科技,125.02,20250219,282862203.7,38721567.02,244140636.68,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2233,9.75331402,,0.1368919796052625,28/76,14806684000.000,114.75,125.02,113,125.02,10.552,5174838,002779
000710.SZ,贝瑞基因,12.67,20250219,110943570.08,13958849.28,96984720.8,日振幅值达15%的证券,单日榜,6747,9.982638889,智能医疗+基因检测+DeepSeek概念,0.125819362671802,29/76,4032336400.000,11,12.67,11,12.67,14.497,78166692,000710
605488.SH,福莱新材,51.93,20250219,258681395.97,21900521.74,236780874.23,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,914,9.997881805,机器人+灵巧手+柔性传感器,0.08466214455770087,33/76,10026801100.000,49,51.93,47.53,51.93,9.320,14438277,605488
002137.SZ,实益达,10.27,20250219,120050810.0,9811406.94,110239403.06,日换手率达20%的证券,单日榜,4300,6.424870466,,0.08172711987532612,34/76,4071633500.000,9.51,10.61,9.33,10.27,13.264,141019770,002137
