股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600107.SH,美尔雅,3.69,20240808,18248512.0,15358830.0,2889682.0,日涨幅偏离值达7%的证券,单日榜,0.84164834919143,1/68,低价微盘股+服装服饰+医药电商+天然气+期货,10.149,6487,1328400000.000,3.50,3.69,3.48,3.69,6.269,8958529.00,600107
002248.SZ,华东数控,6.90,20240808,54549938.0,41010496.0,13539442.0,日涨幅偏离值达7%的证券,单日榜,0.7517972981014204,2/68,工业母机+新型工业化,10.048,3930,2121719600.000,6.17,6.90,6.02,6.90,14.035,28695119.00,002248
002030.SZ,达安基因,5.71,20240808,59379631.35,40290227.0,19089404.35,日涨幅偏离值达7%的证券,单日榜,0.6785193185609092,3/68,荧光PCR检测试剂盒+基因测序+广州国资,10.019,4862,8013676800.000,5.24,5.71,5.24,5.71,9.056,26929640.00,002030
603558.SH,健盛集团,8.99,20240808,34602587.11,23427368.11,11175219.0,日涨幅偏离值达7%的证券,单日榜,0.6770409401911336,4/68,中报增长+针织运动服饰+外销,10.037,2319,3318037700.000,8.22,8.99,8.20,8.99,9.670,14510675.00,603558
000586.SZ,汇源通信,8.59,20240808,43728404.0,29501646.0,14226758.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6746563629443233,5/68,电缆光纤单元+电力光缆+光模块,9.987,6945,1661649600.000,8.59,8.59,8.59,8.59,0.000,5744200.00,000586
000011.SZ,深物业A,8.54,20240808,58783700.0,31341800.12,27441899.88,日涨幅偏离值达7%的证券,单日榜,0.53317161253885,7/68,房地产+深圳国资+高股息,10.052,7882,4496101100.000,8.28,8.54,8.27,8.54,3.479,28547289.00,000011
002059.SZ,云南旅游,5.80,20240808,62874831.0,30938841.04,31935989.96,日涨幅偏离值达7%的证券,单日榜,0.49207036500821766,9/68,旅游+虚拟数字人+国企改革,10.057,4376,5474394100.000,5.21,5.80,5.19,5.80,11.575,52171565.00,002059
002072.SZ,凯瑞德,4.64,20240808,20636082.22,10074817.58,10561264.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4882136770242041,11/68,拟收购国网电力股权+低价微盘股+煤炭贸易+半年报预计扭亏,9.953,4332,1193444190.000,4.64,4.64,4.64,4.64,0.000,4847901.00,002072
000597.SZ,东北制药,5.35,20240808,49989575.65,21495957.65,28493618.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.43000880424557075,13/68,拟收购鼎成肽源+维生素+化学制药+创新药,10.082,6846,7526730900.000,5.35,5.35,5.35,5.35,0.000,15073319.00,000597
600192.SH,长城电工,5.48,20240808,49909222.0,18451042.0,31458180.0,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,0.36969203807665046,15/68,电网设备+商业航天+光伏+甘肃国资,10.040,6207,2420779000.000,4.85,5.48,4.62,5.48,17.269,83369643.00,600192
601933.SH,永辉超市,2.76,20240808,260619506.92,87669031.6,172950475.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3363870672463169,16/68,永辉超市称已启动全国范围调改,9.960,3318,25047102000.000,2.60,2.76,2.59,2.76,6.773,393015600.00,601933
