股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603316.SH,诚邦股份,6.49,20250226,32164785.0,22326274.0,9838511.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1868,10,存储芯片+拟增资获得芯存科技51.02%股权+园林景观,0.6941216613137628,2/77,1715073400.000,6.49,6.49,6.49,6.49,0.000,2233594,603316
002402.SZ,和而泰,23.08,20250226,594025503.41,344720637.41,249304866.0,日涨幅偏离值达7%的证券,单日榜,3593,10.009532888,参股摩尔线程+机器人+智能控制器+DeepSeek概念,0.5803128576654255,5/77,18495879000.000,21.09,23.08,20.65,23.08,11.583,148095390,002402
002501.SZ,利源股份,2.76,20250226,33347178.0,18743199.0,14603979.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3468,9.960159363,控制权或变更+光伏+工业铝型材+新能源汽车,0.5620625229517172,6/77,9797997300.000,2.76,2.76,2.76,2.76,0.000,21200100,002501
003021.SZ,兆威机电,157.94,20250226,1043261022.77,572814830.03,470446192.74,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1023,10.001392952,人形机器人+灵巧手+减速器+MR,0.5490618527174519,7/77,32566783000.000,141.71,157.94,141.33,157.94,11.569,16116911,003021
605100.SH,华丰股份,20.93,20250226,78410469.72,39483858.22,38926611.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1100,9.984235418,数据中心发电机+固态电池+柴油发动机,0.503553394859066,9/77,3556676800.000,20.93,20.93,20.93,20.93,0.000,8104588,605100
600076.SH,康欣新材,2.26,20250226,27602579.15,13062910.15,14539669.0,日涨幅偏离值达7%的证券,单日榜,6730,10.243902439,制定2025年度估值提升计划+破净股+包装+国企,0.47324962203758414,10/77,3038668000.000,2.1,2.26,2.09,2.26,8.293,20746435,600076
002152.SZ,广电运通,15.73,20250226,450430438.04,189772021.11,260658416.93,日涨幅偏离值达7%的证券,单日榜,4262,10,算力+华为昇腾+金融科技+广州国资,0.4213126047515188,13/77,39043963000.000,14.36,15.73,14.18,15.73,10.839,161327060,002152
600589.SH,大位科技,6.34,20250226,92891130.0,32290866.0,60600264.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5753,10.069444444,数据中心+算力+完成重整,0.34762055322182,16/77,9373499100.000,6.34,6.34,6.34,6.34,0.000,12367900,600589
600589.SH,大位科技,6.34,20250226,61801052.0,21446318.0,40354734.0,日涨幅偏离值达7%的证券,单日榜,5753,10.069444444,数据中心+算力+完成重整,0.34702189211924744,17/77,9373499100.000,6.34,6.34,6.34,6.34,0.000,12367900,600589
003021.SZ,兆威机电,157.94,20250226,577889270.04,179823829.6,398065440.44,日涨幅偏离值达7%的证券,单日榜,1023,10.001392952,人形机器人+灵巧手+减速器+MR,0.31117350489576157,18/77,32566783000.000,141.71,157.94,141.33,157.94,11.569,16116911,003021
603990.SH,麦迪科技,16.27,20250226,108789826.22,31587572.59,77202253.63,日换手率达20%的证券,单日榜,1994,4.832474227,,0.290354104676315,19/77,4983220000.000,15.53,17.07,15.25,16.27,11.727,83890404,603990
603949.SH,雪龙集团,15.73,20250226,53770254.2,15312414.2,38457840.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1204,10,间接投资宇树科技+农机+汽车零部件,0.28477481514305353,21/77,3306529000.000,15.63,15.73,14.99,15.73,5.175,10834987,603949
600782.SH,新钢股份,4.15,20250226,164472525.0,44133420.53,120339104.47,日涨幅偏离值达7%的证券,单日榜,6825,10.079575597,钢铁+无人机+高股息+央企,0.26833308803400446,23/77,13054456400.000,3.78,4.15,3.77,4.15,10.080,146066262,600782
