股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600967.SH,内蒙一机,11.09,20250311,164847195.2,133146144.2,31701051.0,日涨幅偏离值达7%的证券,单日榜,5060,10.01984127,军工+中兵系+无人机+机器人,0.8076943258783453,2/70,18840950000.000,9.98,11.09,9.87,11.09,12.103,48769416,600967
600560.SH,金自天正,20.79,20250311,132972032.0,92616163.0,40355869.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5453,10,机器人概念+人工神经网络+央企,0.6965085936266658,5/70,4649589900.000,20.7,20.79,20.69,20.79,0.529,11230836,600560
000903.SZ,云内动力,4.46,20250311,259399847.0,170764852.0,88634995.0,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,6280,10.12345679,柴油机+获道路测试牌照+配送机器人+昆明国企,0.6583074507364687,6/70,8564367000.000,3.87,4.46,3.87,4.46,14.568,344861710,000903
002921.SZ,联诚精密,16.65,20250311,76802551.27,48865353.67,27937197.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1745,9.973579921,机器人+精密机械零部件+氢能源+北美市场,0.6362464900184559,7/70,1838787000.000,16.65,16.65,16.65,16.65,0.000,3438093,002921
603300.SH,海南华铁,12.22,20250311,992097651.06,631151380.14,360946270.92,日换手率达20%的证券,单日榜,2377,5.800865801,,0.6361786861057988,8/70,24107714000.000,11.8,12.6,11.8,12.22,6.926,524878505,603300
002426.SZ,胜利精密,3.87,20250311,414432110.95,248583788.95,165848322.0,日换手率达20%的证券,单日榜,3582,7.202216066,,0.5998178769984136,9/70,13168061600.000,3.57,3.97,3.53,3.87,12.188,929825610,002426
603206.SH,嘉环科技,20.3,20250311,75682732.0,42526918.0,33155814.0,日涨幅偏离值达7%的证券,单日榜,691,10.027100271,算力+阿里+DeepSeek概念+AI智能体,0.5619104500614486,10/70,1770159800.000,18.2,20.3,17.83,20.3,13.388,13824028,603206
000831.SZ,中国稀土,33.42,20250311,644893790.03,353045932.09,291847857.94,日涨幅偏离值达7%的证券,单日榜,6418,10.006583278,稀土+央企+资产注入预期,0.5474481806896861,11/70,35465999000.000,29.98,33.42,29.85,33.42,11.751,103641737,000831
002183.SZ,怡亚通,5.72,20250311,245371199.36,131437281.36,113933918.0,日涨幅偏离值达7%的证券,单日榜,4210,10,华为云合作+AI算力+深圳国资,0.535667110495555,12/70,14854806000.000,5.09,5.72,5.06,5.72,12.692,324361860,002183
600539.SH,狮头股份,13.09,20250311,31614042.18,16866372.18,14747670.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5709,10,重大资产重组+电商服务+宠物食品+复牌,0.5335088782373478,13/70,3010700000.000,13.09,13.09,13.09,13.09,0.000,1548892,600539
605069.SH,正和生态,10.37,20250311,50931681.2,26404715.88,24526965.32,日换手率达20%的证券;日振幅值达15%的证券,单日榜,862,9.968186638,AI智能体+智谱合作+生态保护,0.5184340131305148,14/70,872752450.000,9.25,10.37,8.97,10.37,14.846,31840891,605069
000409.SZ,云鼎科技,15.16,20250311,424481590.16,209565117.99,214916472.17,日换手率达20%的证券;日振幅值达15%的证券,单日榜,6960,7.441530829,,0.493696600389686,15/70,6417883600.000,13.71,15.4,13.31,15.16,14.812,207650070,000409
002195.SZ,岩山科技,6.97,20250311,1294314701.12,600858535.38,693456165.74,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,4189,9.936908517,AI智能体+机器人+大模型+脑机接口,0.46422908961789855,17/70,39122952000.000,6.15,6.97,6.11,6.97,13.565,1864192200,002195
605303.SH,园林股份,11.96,20250311,29826434.04,13406550.04,16419884.0,日涨幅偏离值达7%的证券,单日榜,977,10.027598896,参股云针科技+智慧园林+新型城镇化,0.44948551415903687,18/70,1928399400.000,11.96,11.96,11.96,11.96,0.000,2632849,605303
002582.SZ,好想你,10.89,20250311,120490899.0,50638795.52,69852103.48,日换手率达20%的证券,单日榜,3354,4.610951009,,0.4202707087445667,19/70,3746911600.000,10.4,11.11,10.2,10.89,8.742,104477996,002582
603678.SH,火炬电子,39.09,20250311,298918059.5,114904626.2,184013433.3,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2459,9.988745076,军工+航空航天+电子元器件+超级电容,0.3844017534176452,20/70,17916600000.000,34.7,39.09,34.7,39.09,12.352,17798293,603678
000815.SZ,美利云,13.31,20250311,247217337.0,86601917.0,160615420.0,日涨幅偏离值达7%的证券,单日榜,6486,10,国资云+拟关停造纸业务+央企,0.3503068112087948,22/70,9253951000.000,11.63,13.31,11.63,13.31,13.884,133580123,000815
603716.SH,塞力医疗,12.08,20250311,96137810.0,32939846.98,63197963.02,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2031,10.018214936,DRG/DIP+体外诊断+智慧供应链,0.34263155131160156,24/70,2307138100.000,11.5,12.08,11.35,12.08,6.649,45603731,603716
600610.SH,中毅达,4.87,20250311,57934917.08,17397806.08,40537111.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7941,9.93227991,精细化工+国企改革,0.3002991452628829,26/70,3451499100.000,4.65,4.87,4.53,4.87,7.675,52151194,600610
605100.SH,华丰股份,30.34,20250311,146665776.24,38342279.6,108323496.64,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1109,10.007251632,数据中心发电机+固态电池+柴油发动机,0.261426220778716,27/70,5155736900.000,29.02,30.34,27.66,30.34,9.717,28942468,605100
600589.SH,大位科技,8.56,20250311,412011641.56,106782079.31,305229562.25,日涨幅偏离值达7%的证券;日换手率达20%的证券,单日榜,5762,10.025706941,数据中心+算力+完成重整,0.2591724809175074,28/70,12655702300.000,7.5,8.56,7.5,8.56,13.625,426462028,600589
000678.SZ,襄阳轴承,11.44,20250311,205370471.65,49547910.17,155822561.48,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,6827,10,减速器+汽车轴承+军工,0.24126112080241696,30/70,5257959000.000,10.52,11.44,10.52,11.44,8.846,114705898,000678
603271.SH,永杰新材,46.23,20250311,100400715.06,20721533.76,79679181.3,无价格涨跌幅限制的证券,单日榜,1,124.417475728,,0.20638830856549878,31/70,1783108300.000,47.3,59.5,45.81,46.23,66.456,27486413,603271
605155.SH,西大门,14.37,20250311,106090845.11,20002576.59,86088268.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1013,10.030627871,遮阳材料+跨境电商+外销,0.1885419667386039,32/70,2717330200.000,12.82,14.37,12.26,14.37,16.156,24589268,605155
605155.SH,西大门,14.37,20250311,70496456.49,13280174.58,57216281.91,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,1013,10.030627871,遮阳材料+跨境电商+外销,0.1883807391352189,33/70,2717330200.000,12.82,14.37,12.26,14.37,16.156,24589268,605155
600589.SH,大位科技,8.56,20250311,631861718.56,107972879.24,523888839.32,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,5762,10.025706941,数据中心+算力+完成重整,0.17088055197594182,34/70,12655702300.000,7.5,8.56,7.5,8.56,13.625,426462028,600589
000710.SZ,贝瑞基因,18.88,20250311,148593516.5,22371699.87,126221816.63,日振幅值达15%的证券,单日榜,6761,4.309392265,,0.15055636609824763,36/70,6008722200.000,17.15,19.55,16.75,18.88,15.470,71648976,000710
002713.SZ,东易日盛,5.26,20250311,77906420.4,10442763.71,67463656.69,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2690,7.128309572,,0.13404240185061822,38/70,2163773700.000,4.9,5.4,4.82,5.26,11.813,65060826,002713
002760.SZ,凤形股份,26.59,20250311,85582712.0,10414850.94,75167861.06,日振幅值达15%的证券,单日榜,2368,10.012412081,数据中心+特种电机+军工+耐磨材料,0.12169339690941319,39/70,2871419700.000,25,26.59,22.55,26.59,16.715,29451342,002760
