股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603978.SH,深圳新星,10.36,20240807,33299332.0,27205797.0,6093535.0,日振幅值达15%的证券,单日榜,0.8170072901162101,1/65,铝晶粒细化剂（可应用于航空航天）+下修转股价格+拟剥离部分六氟磷酸锂项目资产,9.979,1702,1719294800.000,9.35,10.36,8.98,10.36,14.650,9865278.00,603978
000547.SZ,航天发展,7.88,20240807,116402699.0,71408704.0,44993995.0,日涨幅偏离值达7%的证券,单日榜,0.6134626139553688,3/65,商业卫星+低空经济+央企,10.056,7456,12516203500.000,6.99,7.88,6.89,7.88,13.827,119445187.00,000547
600105.SH,永鼎股份,3.82,20240807,34303920.06,20721332.06,13582588.0,日涨幅偏离值达7%的证券,单日榜,0.6040514327154713,4/65,光缆电缆+光通信+CPO,10.087,6511,5320684600.000,3.60,3.82,3.60,3.82,6.340,37161008.00,600105
600686.SH,金龙汽车,16.30,20240807,342017853.9,154926668.89,187091185.01,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.45297830836426983,5/65,,0.061,7479,11687872900.000,14.66,16.94,14.66,16.30,13.996,178296630.00,600686
000901.SZ,航天科技,13.97,20240807,514234589.0,178166535.0,336068054.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.3464693717831571,7/65,商业航天+卫星+汽车电子+无人驾驶+央企,10.000,6150,11150761500.000,12.70,13.97,12.70,13.97,10.000,166957070.00,000901
002607.SZ,中公教育,2.67,20240807,291101881.0,98639146.0,192462735.0,日涨幅偏离值达7%的证券,单日榜,0.33884750473323116,9/65,职业教育+增持+辟谣破产等传闻,9.877,3157,12995849400.000,2.55,2.67,2.42,2.67,10.288,1377394900.00,002607
002829.SZ,星网宇达,22.14,20240807,99419539.0,27736225.0,71683314.0,日振幅值达15%的证券;日换手率达20%的证券,单日榜,0.2789816295567414,13/65,,4.681,1860,3175442200.000,19.04,23.01,19.04,22.14,18.771,50916578.00,002829
600262.SH,北方股份,21.53,20240807,90726376.0,23833771.78,66892604.22,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2626994798072834,14/65,矿用车+无人驾驶+氢能源+国企,10.015,5848,3660100000.000,20.41,21.53,19.97,21.53,7.971,25843877.00,600262
600280.SH,中央商场,3.48,20240807,54445965.0,13568760.0,40877205.0,日涨幅偏离值达7%的证券,单日榜,0.2492151622255203,16/65,零售+预制菜+房地产,10.127,5786,3926605100.000,3.48,3.48,3.34,3.48,4.430,123850692.00,600280
600811.SH,东方集团,1.34,20240807,47371185.68,10685559.14,36685626.54,日振幅值达15%的证券,单日榜,0.22557086099095505,19/65,低价股+预重整+半年报预计扭亏+农产品加工,9.836,7436,4902718200.000,1.19,1.34,1.16,1.34,14.754,419851110.00,600811
603028.SH,赛福天,6.11,20240807,7860723.4,1325396.4,6535327.0,日涨幅偏离值达7%的证券,单日榜,0.16860997805876235,21/65,光伏+钢丝绳+回购+国企,10.090,2032,1753814400.000,5.56,6.11,5.49,6.11,11.171,8289520.00,603028
600280.SH,中央商场,3.48,20240807,70259532.0,4402396.0,65857136.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.06265905670991376,25/65,零售+预制菜+房地产,10.127,5786,3926605100.000,3.48,3.48,3.34,3.48,4.430,123850692.00,600280
000901.SZ,航天科技,13.97,20240807,194902148.0,1087468.0,193814680.0,日涨幅偏离值达7%的证券,单日榜,0.005579558825590778,28/65,商业航天+卫星+汽车电子+无人驾驶+央企,10.000,6150,11150761500.000,12.70,13.97,12.70,13.97,10.000,166957070.00,000901
