股票代码,股票简称,最新价,最新涨跌幅,上榜日期,营业部名称,营业部类型,营业部排名,营业部买入金额,该营业部买入金额占总成交比例,营业部卖出金额,该营业部卖出金额占总成交比例,营业部净额,营业部买卖方向,上榜原因,营业部上榜类型,上市交易日天数,code
600996.SH,贵广网络,8.70,9.987,20240603,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,1,23489602.0,4.103415,0.0,0.0,23489602.0,买入金额最大的前5名,日涨幅偏离值达7%的证券,单日榜,1805,600996
002977.SZ,天箭科技,38.34,10.014,20240603,财通证券股份有限公司杭州上塘路证券营业部,游资营业部,2,1857534.92,0.299982,7406713.88,1.196143,-5549178.96,卖出金额最大的前5名,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,1022,002977
