股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600558.SH,大西洋,5.67,20250325,46404211.0,28434915.75,17969295.25,日涨幅偏离值达7%的证券,单日榜,5842,10.097087379,核电+焊接材料+机器人概念,0.6127658489872826,2/85,5089419400.000,5.12,5.67,5.1,5.67,11.068,32056707,600558
600348.SH,华阳股份,7.44,20250325,268939900.86,158513317.86,110426583.0,日涨幅偏离值达7%的证券,单日榜,5244,10.059171598,钠离子电池+光伏+煤炭,0.5894005216522932,4/85,26839800000.000,6.78,7.44,6.73,7.44,10.503,134646673,600348
002165.SZ,红宝丽,6.04,20250325,148658151.9,81527840.5,67130311.4,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,4258,10.018214936,环氧丙烷衍生品+光刻胶+出海,0.548424956573135,5/85,4394882200.000,5.35,6.04,5.16,6.04,16.029,212254830,002165
605069.SH,正和生态,11.74,20250325,65305674.2,33524520.0,31781154.2,日换手率达20%的证券,单日榜,872,10.028116214,海洋生态修复+智谱合作+AI智能体+生态保护,0.5133477360226073,7/85,988053400.000,11.36,11.74,10.83,11.74,8.529,22831580,605069
002639.SZ,雪人股份,8.61,20250325,199237630.0,96707768.0,102529862.0,日涨幅偏离值达7%的证券,单日榜,3230,9.961685824,冰雪产业+数据中心+氢能源,0.48538907032772877,8/85,5601509300.000,7.7,8.61,7.62,8.61,12.644,128345262,002639
002553.SZ,南方精工,25.4,20250325,349103310.16,161271114.86,187832195.3,日换手率达20%的证券;日涨幅偏离值达7%的证券,单日榜,3421,10.004330879,机器人+轴承+减速器,0.4619581372232956,9/85,6370320000.000,22.86,25.4,22.2,25.4,13.859,108573806,002553
605069.SH,正和生态,11.74,20250325,71007129.9,32159438.6,38847691.3,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,872,10.028116214,海洋生态修复+智谱合作+AI智能体+生态保护,0.4529043582706474,10/85,988053400.000,11.36,11.74,10.83,11.74,8.529,22831580,605069
002735.SZ,王子新材,11.54,20250325,164503809.12,71847983.12,92655826.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2505,10.009532888,薄膜电容器+飞行汽车+军工电子+包装,0.43675574142839035,11/85,3238075600.000,11.21,11.54,10.99,11.54,5.243,64973074,002735
600610.SH,中毅达,9.64,20250325,94319663.0,37310184.0,57009479.0,日涨幅偏离值达7%的证券,单日榜,7951,10.0456621,季戊四醇+精细化工+国企改革,0.39557164236263226,13/85,6832125400.000,9,9.64,9,9.64,7.306,69637047,600610
002861.SZ,瀛通通讯,17.14,20250325,156185254.24,61242896.74,94942357.5,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1931,10.01283697,AI终端+电声产品+比亚迪、小米等客户+外销,0.392117021789342,14/85,2573885500.000,15.75,17.14,15.6,17.14,9.885,58888758,002861
