股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002076.SZ,星光股份,2.24,20240510,18421064.16,14738716.16,3682348.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8001012336737879,2/80,拟收购量子信息公司股权+锂电池+照明设备,9.804,4264,2322073900.000,2.24,2.24,2.24,2.24,0.000,9316734.00,002076
002413.SZ,雷科防务,4.92,20240510,100280589.5,56411224.06,43869365.44,日涨幅偏离值达7%的证券,单日榜,0.5625338297398023,6/80,量子科技+低空经济+卫星导航+雷达+数据存储,10.067,3387,6152598100.000,4.48,4.92,4.48,4.92,9.843,145413370.00,002413
600889.SH,南京化纤,4.70,20240510,17493675.0,8598145.0,8895530.0,日涨幅偏离值达7%的证券,单日榜,0.4915002136486473,7/80,化学纤维+参股券商+南京国企,10.070,6836,1721826200.000,4.28,4.70,4.26,4.70,10.304,14990301.00,600889
002244.SZ,滨江集团,7.69,20240510,187898972.52,78819559.67,109079412.85,日涨幅偏离值达7%的证券,单日榜,0.4194783963579707,10/80,杭州房企+“被国企接盘”传闻+固态电池,10.014,3876,20434549000.000,7.09,7.69,6.99,7.69,10.014,133522006.00,002244
603222.SH,济民医疗,9.33,20240510,86258266.0,33892708.0,52365558.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.39292127666929916,11/80,干细胞+医疗器械,10.024,2241,5012425100.000,9.33,9.33,9.33,9.33,0.000,17301040.00,603222
603580.SH,艾艾精工,28.44,20240510,78060170.5,29830235.42,48229935.08,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,0.382144123295247,12/80,轻型输送带+外销+业绩增长,10.019,1690,3716345800.000,25.70,28.44,24.10,28.44,16.789,29299656.00,603580
603231.SH,索宝蛋白,22.76,20240510,54920639.0,18132069.0,36788570.0,日换手率达20%的证券,单日榜,0.33015036478362897,13/80,大豆蛋白+人造肉+次新股+一季报增长,10.005,94,1067569130.000,20.51,22.76,20.51,22.76,10.875,13266657.00,603231
603222.SH,济民医疗,9.33,20240510,75914478.0,23548920.0,52365558.0,日涨幅偏离值达7%的证券,单日榜,0.31020327901088907,14/80,干细胞+医疗器械,10.024,2241,5012425100.000,9.33,9.33,9.33,9.33,0.000,17301040.00,603222
002339.SZ,积成电子,6.92,20240510,102324341.91,31582357.39,70741984.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.30864950412071507,15/80,电力设备+液冷超充+华为,10.016,3470,3313251700.000,6.13,6.92,6.04,6.92,13.991,90081588.00,002339
000899.SZ,赣能股份,11.75,20240510,127079018.96,37803364.96,89275654.0,日涨幅偏离值达7%的证券,单日榜,0.29747920049571025,16/80,电力+国企+一季报预增,10.019,6410,11464213700.000,10.69,11.75,10.63,11.75,10.487,93583516.00,000899
000990.SZ,诚志股份,8.95,20240510,91964523.18,23663662.18,68300861.0,日涨幅偏离值达7%的证券,单日榜,0.25731294374988134,17/80,合成生物+化学原料+国企,9.951,5782,10876365200.000,8.36,8.95,8.30,8.95,7.985,93639706.00,000990
001979.SZ,招商蛇口,9.82,20240510,516817303.46,121075443.75,395741859.71,日涨幅偏离值达7%的证券,单日榜,0.23427126556990532,19/80,房地产+国企,9.966,2030,81727536000.000,8.97,9.82,8.97,9.82,9.519,217217380.00,001979
600789.SH,鲁抗医药,9.70,20240510,423043423.09,60786172.23,362257250.86,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.14368778454468042,25/80,,6.476,6598,8691739600.000,8.80,9.98,8.60,9.70,15.148,305473320.00,600789
603506.SH,南都物业,11.09,20240510,38513126.0,27287.92,38485838.08,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.0007085355782337689,32/80,物业管理+年报增长,10.020,1518,2082455600.000,10.27,11.09,10.24,11.09,8.433,26604551.00,603506
