股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,上市交易日天数,涨跌幅:前复权,涨停原因类别,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
000559.SZ,万向钱潮,8.44,20250509,317540358.91,219896745.11,97643613.8,日涨幅偏离值达7%的证券,单日榜,7606,10.039113429,人形机器人+低空经济+汽车零部件+资产重组,0.6925001466422257,1/71,27883893000.000,7.86,8.44,7.77,8.44,8.735,88967801,000559
605055.SH,迎丰股份,6.35,20250509,22361789.0,13561291.0,8800498.0,日涨幅偏离值达7%的证券,单日榜,1032,10.051993068,纺织制造+年报增长,0.6064492872193723,2/71,2794000000.000,5.78,6.35,5.73,6.35,10.745,17205300,605055
000559.SZ,万向钱潮,8.44,20250509,341985566.78,189977430.18,152008136.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,7606,10.039113429,人形机器人+低空经济+汽车零部件+资产重组,0.5555130059106058,3/71,27883893000.000,7.86,8.44,7.77,8.44,8.735,88967801,000559
002553.SZ,南方精工,25,20250509,383187293.0,202594759.0,180592534.0,日换手率达20%的证券,单日榜,3450,6.928999145,,0.5287094919402768,4/71,6270000000.000,23.38,25.72,22.44,25,14.029,116491900,002553
600575.SH,淮河能源,3.84,20250509,130498882.68,67085718.68,63413164.0,日涨幅偏离值达7%的证券,单日榜,5370,10.028653295,火电资产重组+煤电一体化+国企改革,0.5140712112034153,5/71,14923242000.000,3.55,3.84,3.52,3.84,9.169,188682539,600575
002190.SZ,成飞集成,22.28,20250509,136801366.0,68213908.0,68587458.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,4235,10.024691358,成飞概念+军工+汽车零部件+国企改革,0.49863469930556104,6/71,7992489800.000,22.28,22.28,22.28,22.28,0.000,9860485,002190
002338.SZ,奥普光电,51.65,20250509,486373492.52,217511532.12,268861960.4,日涨幅偏离值达7%的证券,单日榜,3716,10.010649627,签订2.97亿元光学系统研制合同+大股东长春光机所,0.44721090985659706,8/71,12396000000.000,49.5,51.65,48.52,51.65,6.667,63425710,002338
603344.SH,星德胜,27.23,20250509,112612085.88,46488537.32,66123548.56,日换手率达20%的证券,单日榜,274,6.408753419,,0.4128201423205891,9/71,1471263600.000,26.05,28.15,26.05,27.23,8.206,21658302,603344
603912.SH,佳力图,10.25,20250509,89192854.0,26000615.0,63192239.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1824,9.978540773,磁悬浮压缩机+液冷+算力,0.29151006873263635,13/71,5553529800.000,10.25,10.25,10.25,10.25,0.000,15520436,603912
002809.SZ,红墙股份,13.77,20250509,95900851.91,26347794.61,69553057.3,日换手率达20%的证券,单日榜,2112,9.984025559,环氧丙烷+混凝土外加剂,0.2747399432356096,14/71,1896613100.000,12.52,13.77,12.12,13.77,13.179,52361868,002809
002194.SZ,武汉凡谷,14.47,20250509,257210579.18,65245059.18,191965520.0,日涨幅偏离值达7%的证券,单日榜,4231,10.038022814,5G+华为+卫星通信,0.25366397987207395,16/71,7392650300.000,13.15,14.47,12.67,14.47,13.688,128111744,002194
002598.SZ,山东章鼓,11.57,20250509,75207960.0,18181630.1,57026329.9,日涨幅偏离值达7%的证券,单日榜,3360,9.980988593,固态电池+磁悬浮技术产品+物流搬运机器人+国企,0.24175140636709203,19/71,3263674600.000,10.68,11.57,10.61,11.57,9.126,66917434,002598
002809.SZ,红墙股份,13.77,20250509,167925332.87,32372170.39,135553162.48,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,2112,9.984025559,环氧丙烷+混凝土外加剂,0.1927771696904185,22/71,1896613100.000,12.52,13.77,12.12,13.77,13.179,52361868,002809
002977.SZ,天箭科技,40.25,20250509,155587838.86,26727318.63,128860520.23,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,1247,10.002732987,军工+卫星通信+雷达+一季报增长,0.17178282586757693,24/71,2681461800.000,40.25,40.25,38.5,40.25,4.783,15049451,002977
002598.SZ,山东章鼓,11.57,20250509,94952430.24,13038614.91,81913815.33,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,3360,9.980988593,固态电池+磁悬浮技术产品+物流搬运机器人+国企,0.13731733750304062,25/71,3263674600.000,10.68,11.57,10.61,11.57,9.126,66917434,002598
603657.SH,春光科技,24.64,20250509,73145196.52,6655645.03,66489551.49,日涨幅偏离值达7%的证券,单日榜,1642,10,扫地机器人+家电+一季报扭亏,0.09099223662869176,29/71,3331082800.000,22.4,24.64,21.54,24.64,13.839,23059566,603657
002651.SZ,利君股份,8.94,20250509,101643837.76,8441259.76,93202578.0,日涨幅偏离值达7%的证券,单日榜,3237,9.963099631,航空零部件+大飞机+军工+机器人,0.0830474325451129,30/71,5055245000.000,8.67,8.94,8.66,8.94,3.444,158415040,002651
