股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600743.SH,华远地产,1.38,20240430,12208722.0,9650064.0,2558658.0,日涨幅偏离值达7%的证券,单日榜,0.7904237642564061,1/82,重大资产出售+房地产+国企,10.4,6701,3237619206.12,1.38,1.38,1.38,1.38,0,1.4193704E7,600743
600743.SH,华远地产,1.38,20240430,17159942.0,12800398.0,4359544.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.7459464606582004,2/82,重大资产出售+房地产+国企,10.4,6701,3237619206.12,1.38,1.38,1.38,1.38,0,1.4193704E7,600743
002708.SZ,光洋股份,9.70,20240430,178842794.0,131245433.7,47597360.3,日涨幅偏离值达7%的证券,单日榜,0.7338592221948848,3/82,一季报增长+飞行汽车+减速器+华为汽车+消费电子,9.97732426,2499,4006133668.7,9.27,9.7,8.9,9.7,9.070294,9.7295707E7,002708
002735.SZ,王子新材,13.55,20240430,112502565.72,74172948.92,38329616.8,日涨幅偏离值达7%的证券,单日榜,0.659300065250103,4/82,一季报增长+飞行汽车+光伏概念+可降解塑料,9.98376623,2288,2592157059.2,12.55,13.55,11.8,13.55,14.204545,4.010249E7,002735
002813.SZ,路畅科技,32.77,20240430,84380826.0,52928376.0,31452450.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6272559597840391,5/82,无人驾驶+中联高机“借壳”,10.00335683,1837,3869584366.72,32.77,32.77,32.52,32.77,0.839207,4917793,002813
603809.SH,豪能股份,12.13,20240430,101241761.83,61174180.17,40067581.66,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6042385974349258,6/82,一季报增长+飞行器零部件+汽车传动系统+减速器,9.97280145,1559,4767291042.62,11.43,12.13,11.29,12.13,7.615593,2.5305061E7,603809
002146.SZ,荣盛发展,1.67,20240430,100449247.0,56451199.48,43998047.52,日涨幅偏离值达7%的证券,单日榜,0.5619872837872044,7/82,一季度扭亏+房地产+低空经济+新能源汽车,9.86842105,4067,6513453156.17,1.67,1.67,1.64,1.67,1.973684,2.32766938E8,002146
002146.SZ,荣盛发展,1.67,20240430,126925236.27,69651730.75,57273505.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.548761875863948,9/82,一季度扭亏+房地产+低空经济+新能源汽车,9.86842105,4067,6513453156.17,1.67,1.67,1.64,1.67,1.973684,2.32766938E8,002146
603717.SH,天域生态,6.36,20240430,16393617.0,8052876.2,8340740.8,日涨幅偏离值达7%的证券,单日榜,0.491220223090487,10/82,一季报增长+生态农牧+生态环境+光伏,10.03460208,1725,1845330086.4,5.87,6.36,5.87,6.36,8.477508,6118404,603717
603613.SH,国联股份,26.02,20240430,276797722.75,132464770.75,144332952.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.4785616349511676,11/82,一季报增长+B2B电子商务+华为云,10.02114165,1153,18795112804.26,24.08,26.02,23.65,26.02,10.021141,4.2840261E7,603613
